Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Symmetrical Ventures,https://www.crunchbase.com/organization/symmetrical-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Symmetrical Ventures,,,,,,,,http://www.symmetricalventures.io,,,,Venture Capital,,3,4,,2,,,,,,"18,828",-0.1,0,0,478,195.31,,36,,1.42,,57.79%,,"19,279,058",,,10,,,,,,,,,,
Centurion Holdings,https://www.crunchbase.com/organization/centurion-holdings,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,7,,,,,Active,"Centurion Holdings, a venture capital firm, finances seed and later stage investments.",2004-01-01,year,,,,,,http://www.centurionh.com,info@centurionh.com,212.371.5080,,Venture Capital,"Late Stage Venture, Seed",3,4,,3,1,1,,,,"19,467",0,0.5,1.3,,11.6,,,,,,,,,,,1,,,,,,,,,,
Paramount BioCapital Asset Management,https://www.crunchbase.com/organization/paramount-biocapital-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Paramount BioSciences is a global pharmaceutical development and healthcare investment firm that conceives, nurtures, and supports new biotechnology and life-sciences companies. The company has a keen eye for finding and developing novel therapeutic medicines that have, in our opinion, significant market potential. It assesses promising drug candidates from around the globe, from academic centers to biotechnology firms to pharmaceutical companies. Once compounds are in-licensed, selected members of the Paramount BioSciences Executive Team -- each member has significant life sciences industry experience, as described in their bios -- supported by approximately 80 in-house professionals, manages their entire development cycle, supporting all aspects of drug development including manufacturing, formulation, technology transfer, pharmacology, toxicology, clinical development, regulatory, quality assurance, commercialization, and life cycle management. After technologies are in-licensed and management teams are recruited to run portfolio companies built around novel therapeutics, Paramount BioSciences arranges for financing through its affiliate Paramount BioCapital, Inc., a FINRA registered broker-dealer. The affiliateâ€™s financial professionals have experience with securities and corporate transactions, including financings and mergers and acquisitions.",,,,,,Active,"Paramount BioSciences is a global pharmaceutical development and healthcare investment firm that conceives, nurtures, and supports new",,,,,,,,http://www.paramountcapital.com,,,,Venture Capital,,4,4,,1,4,4,,,,"20,339",-0.2,-0.1,0,,33.49,,,,,,,,,,,3,,,,,,,,,,
Jupiter Partners,https://www.crunchbase.com/organization/jupiter-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,8,,,,,Active,"Jupiter Partners is a private investment firm financing management buyouts, industry consolidations, and growth capital opportunities.",1994-01-01,year,,,,,,http://www.jupiterpartners.com,contactus@jupiterpartners.com,,,Micro VC,Seed,3,4,,,2,2,,,,"21,056",-0.1,-0.2,-0.1,,,,,,,,,,,,,6,,,,,,,,,,
GIS Strategic Ventures,https://www.crunchbase.com/organization/gis-strategic-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,GIS Strategic Ventures,,,,,,,,,,,,Venture Capital,Venture,4,4,,2,1,1,,,,"22,168",-0.1,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Trimaran Capital Partners,https://www.crunchbase.com/organization/trimaran-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Trimaran Capital Partners is an asset management firm that caters early stage venture investments. Trimaran Capital Partners was founded by Andrew Heyer and is based in New York.,4,,,,,Active,Trimaran Capital Partners is a New York-based private asset management firm that caters early stage venture investments.,,,,,,,,http://www.trimarancapital.com,info@trimarancapital.com,(212) 616-3700,,Venture Capital,Early Stage Venture,4,4,,3,,,,,,"22,681",-0.1,1.7,-0.2,208,314.29,,7,,3.64,,12.16%,,"20,644,642",,,6,,,,,,,,17611895,USD,17611895
FrontLine Capital,https://www.crunchbase.com/organization/frontline-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"FrontLine Capital Group (NASDAQ: FLCG) is a holding company.  FrontLine holds HQ Global, the world's largest provider of officing solutions serving over 65,000 customers in over 400 locations worldwide.",1,,,,,Closed,FrontLine Capital is a New York-based investment firm that develops and manages a network of B2B e-commerce and e-services companies.,1997-01-01,year,,,2009-08-05,day,,http://www.FrontLineCapital.com,,,,Venture Capital,,4,4,,,3,3,,,,"24,078",-0.2,5.1,4.1,,,,,,,,,,,,,20,,,,,,,,,,
Intuitive Venture Partners,https://www.crunchbase.com/organization/intuitive-venture-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Intuitive Venture Partners is a leading private equity and venture investment bank. We specialize in raising venture and growth capital for emerging companies in technology, healthcare and biotechnology.",2,https://www.twitter.com/litespeedtech,https://www.linkedin.com/company/litespeed-technologies,https://www.facebook.com/litespeedtech,,Active,Intuitive Venture Partners is a leading private equity and venture investment bank. We specialize in raising venture and growth capital for,,,,,,,,http://www.intuitivevp.com,info@intuitivevp.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,4,,3,1,1,,,,"24,229",1.4,1.3,1.6,,68.92,,,,,,,,,,,9,,,,,,,,35707,USD,35707
Kelly Newman Ventures,https://www.crunchbase.com/organization/kelly-newman-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,1,,https://www.linkedin.com/company/kelly-newman-ventures,,,Active,KNV advises and invests in companies driving transformation.,,,,,,,,http://kellynewmanventures.com/,info@kellynewmanventures.com,,,Venture Capital,Early Stage Venture,4,4,,,1,1,,,,"26,104",-0.3,-0.1,-0.1,,,,,,,,,,,,,4,,,,,,,,,,
Beechtree Capital,https://www.crunchbase.com/organization/beechtree-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Beechtree Capital, LLC is a private investment and management firm primarily responsible for the advisory and investment activities of George M. Weiss and certain of his family members and associated investors. The firm, active in New York City, Scottsdale AZ, Zurich and Dubai primarily engages in management consulting and venture and private equity investments in emerging, and in some instances, mature companies. Beechtree Capital leverages its relationships with family business offices, venture capital firms, investment banks and other professionals to finance and provide advisory services for entrepreneurs and established companies seeking to crystalize their visions and deliver needed, innovative products and services and successful management teams to the U. S. and international marketplace.",1,,,http://www.facebook.com/george.m.weiss,,Active,Beechtree Capital is a private investment and management firm that offers advisory and investment activities.,1992-01-01,year,,,,,,http://www.beechtreecapital.com,,(480) 268-9882,,Venture Capital,Early Stage Venture,2,4,,,2,2,,,,"26,444",0.8,2.7,2.8,94,27.37,,77,,3,,,,"28,421,330",,,5,,,,,,,,,,
Tsai Capital Corporation,https://www.crunchbase.com/organization/tsai-capital-corporation,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Tsai Capital Corporation is a global equity manager headquartered in New York City. Through original, in-depth research that digs deep into a company’s operations, Tsai Capital seeks long-term investments in a limited number of companies that Tsai Capital believes are high-quality, growth companies that offer significant upside potential and a margin of safety at the time of purchase. The company was founded in 1997 by Christopher Tsai, President and Chief Investment Officer.",4,https://twitter.com/Tsai_Capital,https://www.linkedin.com/company/tsai-capital-corporation?trk=company_logo,https://www.facebook.com/tsaicapital,,Active,"Tsai Capital Corporation is a global investment management firm, headquartered in New York City.",1997-01-01,year,,,,,For Profit,http://tsaicapital.com/,,212 521 4251,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed",2,4,,1,1,1,,,,"27,336",0,-0.2,0,198,262.08,29.43%,45,,3.87,287.37%,0%,-100%,"20,776,305","-7,962,906",-27.71%,15,,,3,,,,,22783,USD,22783
Anthiem Ventures,https://www.crunchbase.com/organization/anthiem-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Anthiem Ventures is an angel investment firm that helps early stage companies by providing not just funds, but guidance and help in their deployment of disruptive business models in their market.",,,,,,Closed,Anthiem Ventures is an angel investment firm that provides ancillary services besides just funding.,2013-01-01,day,,,,none,,http://anthiemventures.com,cindy@anthiemventures.com,,,Angel Group,"Early Stage Venture, Seed",4,4,,,,,,,,"31,289",-0.3,-0.1,1.3,182,53.37,,,,1,,100%,,"27,534,079",,,10,,,,,,,,,,
Kosinski Ventures,https://www.crunchbase.com/organization/kosinski-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Kosinski Ventures is a millennial-focused early stage family fund specialized in entrepreneurial investments.,2015-01-01,year,,,,,,http://www.kosinskiventures.com,ben@kosinskiventures.com,,,Venture Capital,,4,4,,,,,,,,"33,163",1,1.8,-0.1,,52.94,,,,,,,,,,,11,,,5,,,,,,,
Morgan Stanley Energy Partners,https://www.crunchbase.com/organization/morgan-stanley-energy-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Morgan Stanley Energy Partners makes control investments in middle-market energy companies in partnership with best-in-class management teams. They  generally invest in North America, but they will pursue deals in other geographies on an opportunistic basis. They focus on corporate carve-outs, management buyouts, founder-led recapitalizations, platform build-ups of established companies and growth equity investments. ",1,,,,,Active,Morgan Stanley Energy Partners is a financial trading and investment firm that offers clients brokerage accounts and service solutions.,,,,,,,,https://www.morganstanley.com/im/en-us/institutional-investor/about-us/investment-teams/private-credit-and-equity/energy-partners-team.html,,,,Venture Capital,,4,4,,4,,,,,,"33,625",-0.3,-0.8,-0.3,,,,,,,,,,,,,,,,,,,,,,,
WinstonVenture,https://www.crunchbase.com/organization/winstonventure,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,https://www.twitter.com/winstonventure,https://www.linkedin.com/company/winstonventure,https://www.facebook.com/winstonventurecapital,,Active,Think Big. Move Fast - Venture capital Firm - We create partnerships with tech entrepreneurs at the earliest stages of creation.,2014-01-01,year,,,,,,http://www.winstonventure.com,hello@winstonventure.com,917.725.5164,,Venture Capital,,4,4,,,,,,,,"35,538",-0.1,-0.3,-0.4,,,,,,,,,,,,,3,,,9,,,,,,,
Wharton Angel Network,https://www.crunchbase.com/organization/wharton-angel-network,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2007, the Wharton Angel Network (WAN) seeks to provide a transparent forum for Wharton alumni entrepreneurs and Wharton alumni investors who are seeking funding opportunities in angel-stage deals (minimum investments of $25K). As a reminder, the WAN's mission is to facilitate the introduction of new company ideas to WAN Angels, not provide any recommendations on investment or guide an investment process. All business plans come from management teams that include a Wharton alumnus or are sponsored by a Wharton alumnus. Alumni must be members in good standing of the Wharton Club of New York (WCNY).",4,http://twitter.com/WhartonAngel,,,,Active,"Founded in 2007, the Wharton Angel Network (WAN) seeks to provide a transparent forum for Wharton alumni entrepreneurs and Wharton alumni",2007-01-01,year,,,,,,http://www.whartonangelnetwork.co/,,,,University Program,,4,4,,1,1,1,,2015-09-16,,"35,860",1.2,-0.2,-0.2,372,283.84,155.8%,73,145.96%,3.64,81.89%,56.04%,56.04%,"16,042,966","-9,989,874",-38.37%,13,,,,,,,,,,
EDge-NYC,https://www.crunchbase.com/organization/edge-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The EDge-NYC ""Startup Generator"" provides the toolsets to help early stage EdTech companies from launch to ultimate success and exit. It gives Edtech Startups an unfair EDvantage by accessing and leveraging the most extensive and powerful network & assets in the education technology sector.  EDge-NYC is founded by EdTech veterans Don Burton and Jonathan D. Harber. Don has more than two decades of experience in educational innovation. An alumnus of McKinsey, Goldman Sachs, Allen & Company, Disney Education, Kaplan and Harvard Business School, he has built education companies for large corporations as well as his own successful edtech companies as a serial entrepreneur.  For over 20 years, Jonathan D. Harber has been a pioneer in education technology.  He most recently served as CEO of Pearson K12 Technology, responsible for Pearson K12 Technology platforms, after its acquisition of Schoolnet Inc in 2011. As CEO and co-founder of Schoolnet, a company with the goal of improving school districts through better use of data, Jonathan steered the firm to numerous awards and a significant exit.  He was named the Ernst & Young Entrepreneur of the Year in NYC.  An alumnus of MIT Sloan & Media Lab, Jonathan sits on numerous education non-profit boards and actively works with education investors and start-ups.",,https://www.twitter.com/edgeedtech,,https://www.facebook.com/818030928283712,,Active,EDge-NYC,,,,,,,,,staff@startedaccelerator.com,,,Accelerator,,4,4,,,,,,2015-07-31,12,"36,444",1.8,0.6,-0.3,,,,,,,,,,,,,3,,,,,,,,,,
VGO Ventures,https://www.crunchbase.com/organization/vgo-ventures-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,An early stage venture fund investing in exceptional companies with exceptional entrepreneurs .,1,,,,,Active,VGO Investments is a venture capital firm based in New York that finances seed and early stage investments.,2015-04-01,day,,,,,,http://www.vgo.co/,info@vgo.co,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",3,4,,,,,,,,"37,748",-0.2,-0.2,-0.5,,27.13,,,,,,,,,,,5,,,,,,,,,,
Midsummer Capital,https://www.crunchbase.com/organization/midsummer-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"MidOcean Partners is a premier alternative asset manager that specializes in middle market private equity and alternative credit investments. Since inception, the focus of MidOcean Private Equity has been on high-quality middle market companies with attractive strategic, operational and financial growth opportunities in the consumer and business services sectors",,,https://www.linkedin.com/company/midocean-partners/,,,Active,Midsummer Capital is a private investment firm that manages hedge funds as well as provides advisory services,2002-01-01,year,,,,,,http://www.midsummercapital.com,info@midsummercapital.com,(212) 624-5030,,Fund Of Funds,,3,4,,,2,2,,,,"37,887",0.6,1.8,-0.2,,15.17,-100%,,,,,,,,,,3,,,,,,,,,,
Starling Ventures,https://www.crunchbase.com/organization/starling-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,"Starling Ventures is a COA contract operator and ship broking company that provides chartering, operations, consulting, and SNP services.",,,,,,,,http://starlingllc.com,info@starlingllc.com,,,Micro VC,Seed,4,4,,,1,1,,,,"38,340",-0.1,-0.2,-0.2,,,,,,,,,,,,,4,,,,,,,,,,
Security Growth Partners,https://www.crunchbase.com/organization/security-growth-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Security Growth Partnersâ€™ (SGP) mission is to support companies that provide security solutions for the security market. SGP serves a large and diverse industry including, among others, information technology (IT) security, Critical Infrastructure Protection (CIP), homeland security and their related markets. SGP is more than a fund or typical venture capital organization. They identify desirable opportunities and become extensively involved in the strategy and operations of each company with which they work. Rather than simply invest, they capitalize on both their extensive expertise and experience in the security sector and their strong network of contacts to help management grow their businesses. SGP has acquired experience and knowledge by successfully founding, managing and growing businesses. They understand both the financial aspects of investing and the operational aspects of managing and leading companies. SGP draw on the experience and expertise of their principals, advisors, and consultants to provide each company with access to key resources to enhance its development and increase its probability of success.",1,,,,,Active,Security Growth Partnersâ€™ (SGP) mission is to support companies that provide security solutions for the security market.,,,,,,,,http://www.securitygrowth.com,info@securitygrowth.com,,,Venture Capital,"Late Stage Venture, Private Equity",2,4,,1,,,,,,"38,466",1.3,-0.1,-0.2,,66.67,-100%,,,,,,,,,,3,,,9,,,,,,,
Landis Capital,https://www.crunchbase.com/organization/landis-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Landis Capital provides seed, early, and later stage venture investments that invests in technology, e-commerce, and gaming enterprises. The company is based in the United States and it was founded in 2000.",2,,,,,Active,"Landis Capital provides seed, early, and later stage venture investments.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",2,4,,,,,,,,"41,115",0,2.8,2.6,,,,,,,,,,,,,,,,,,,,,,,
Pennell Venture Partners,https://www.crunchbase.com/organization/pennell-venture-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Pennell Venture Partners, LLC is a venture capital firm specializing in investments in early and seed stage companies. The firm invests in software and services companies with a focus on business intelligence software, outsourced business services, administrative assistance software, data management and analytical tools, and productivity enhancing software. It primarily invests companies based in New York metro area. It seeks to invest $1.5 million its portfolio companies. The firm prefers to have a board seat in its portfolio companies. It also prefers to be the lead investor and can also participate in syndicates with known co-investors. Pennell Venture Partners, LLC was founded in 1996 and is based in New York, New York.",1,,,,,Active,Pennell Venture Partners focuses on investments in early and seed stage companies based on software and services.,1996-01-01,year,,,,,,http://pennell.com/,info@pennellventures.com,(917) 345-4134,,Venture Capital,,2,4,,,,,,,,"41,432",-0.5,-0.2,4.5,,96,,,,,,,,,,,33,,,,,,,,,,
Crossbar Capital,https://www.crunchbase.com/organization/crossbar-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Crossbar Capital is a venture capital fund investing in Software, Internet and Technology Enabled Services companies. Crossbar Capital invests in young web-based companies with the potential to seize market leading positions through technical innovation that establishes new market segments, or have a fundamental insight which has the potential to fundamentally disrupt the competitive dynamic within existing large markets. We invest behind people who are driven by a passion for their products, a restless desire to change their part of the world, and a competitive drive to be a winner. As an investor and adviser, our role is to help management build shareholder value by applying our experience, relationships and market knowledge to the random twists and turns that they encounter.",7,,,,,Active,"Crossbar Capital is a venture capital fund investing in Software, Internet and Technology Enabled Services companies.",,,,,,,,http://www.crossbarcapital.com,info@crossbar.com,,,Venture Capital,Early Stage Venture,3,4,,,2,2,,,,"41,524",-0.2,-0.1,-0.3,98,16.47,,,,1,,100%,,"31,276,714",,,2,,,,,,,,,,
Gaspar Global Ventures,https://www.crunchbase.com/organization/gaspar-global-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Gaspar Global Ventures is an early stage investment company founded by Andrew Gaspar. The company’s investments focus on technology and media as well as certain business services. GGV acts as both lead and passive investor. 	 Andy Gaspar has 30 years of investment experience during which time he has helped numerous early stage companies grow rapidly. Three of his ventures attained $1 Billion valuations within five years of their starts. The current portfolio of companies is described later in this web site.  When Andy takes an active role in a business, he helps to prepare business plans, find investors and recruits exceptional Board members who are experts in the field targeted by the company. Andy helps to monitor the firm’s growth and modify their plans based on changes in the environment as well as changes in the company’s accomplishments. He has helped to negotiate several successful exits and public offerings.",5,,,,,Active,Gaspar Global Ventures is an early stage investment company.,,,,,,,,http://www.gasparglobal.com/,,,,Micro VC,Seed,4,4,,,,,,,,"41,958",1.4,4.2,0.5,,,,,,,,,,,,,4,,,,,,,,,,
Laetitia Garriott de Cayeux,https://www.crunchbase.com/organization/laetitia-garriott-de-cayeux-4b54,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Laetitia Garriott de Cayeux, born February 4, 1978), is a French-American technology entrepreneur and investor . She was the Co-founder  and President of Escape Dynamics.",,https://twitter.com/laetitiagdc,https://www.linkedin.com/in/laetitiapichotdecayeux/,,,Active,Investing in visionaries building the future ; Investor @SpaceX @DocuSign & more ; Fmr @Renaissance Technologies @TPG Axon @Goldman Sachs,,,,,,,For Profit,,,,,Angel Group,,3,4,,,1,1,,,,"43,088",-0.4,-0.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Spinner Asset Management,https://www.crunchbase.com/organization/spinner-asset-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Spinner Asset Management an investment management firm registered under the U.S. Investment Advisers Act of 1940, is investment advisor to the Spinner Global Technology Fund, Ltd. (the ""Fund""), a private client fund that invests globally, both long and short, in smaller capitalization, information technology stocks.  The Fund's investors include technology entrepreneurs, corporate executives, financial professionals, venture capitalists, family offices, and leading U.S. and European institutional investors.",1,,,,,Closed,"Spinner Asset Management an investment management firm registered under the U.S. Investment Advisers Act of 1940, is investment advisor to",,,,,,none,,http://www.spinnerasset.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,4,,,2,2,,,,"56,658",-0.5,-0.2,-0.4,,,,,,,,,,,,,3,,,,,,,,,,
Zilkha Venture Partners,https://www.crunchbase.com/organization/zilkha-venture-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Zilkha Venture Partners a New York based investment partnership in 2006 with a focus on small-capitalization public companies. The firm pursues a constructive activist approach to the implementation of value-creating strategies and solutions. The firm is also involved in private equity and venture capital investments under Zilkha Venture Partners, a firm specializing in medical device and communications.",,,,,,Active,Zilkha Venture Partners was an early stage venture capital partnership focused on seed and first round investments.,,,,,,,,http://zilkhavp.com,,,,Venture Capital,"Early Stage Venture, Seed",4,4,,1,3,3,,,,"60,494",-0.3,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,
New York Community Investment Company,https://www.crunchbase.com/organization/new-york-community-investment-company,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,A principal investment firm specializing in venture capital and subordinated debt financing in small businesses.,1995-01-01,year,,,,,,,,(212)693-0870,,Venture Capital,"Debt, Venture",4,4,,,2,2,,,,"64,877",-0.2,1.3,2,,,,,,,,,,,,,,,,,,,,,,,
Kistler Associates,https://www.crunchbase.com/organization/kistler-associates,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Kistler Associates,,,,,,,,,,,,Venture Capital,,4,4,,,3,3,,,,"76,478",-0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,
Hollinger Digital Inc.,https://www.crunchbase.com/organization/hollinger-digital-inc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Hollinger Digital is the media management and investment arm of Hollinger International Inc.,,,,,,,,http://www.hollingerdigital.com,,,,Venture Capital,,3,4,,2,,,,,,"94,392",-0.2,-0.5,-0.7,,,,,,,,,,,,,,,,,,,,,,,
Chase Capital Entertainment Partners,https://www.crunchbase.com/organization/chase-capital-entertainment-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Closed,Chase Capital Entertainment Partners is focused on investments in the entertainment industry.,,,,,,none,,,,,,Venture Capital,Early Stage Venture,4,4,,3,1,1,,,,"94,639",-0.2,1,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Sportsrocket,https://www.crunchbase.com/organization/bedrocket-media-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Bedrocket Media Ventures is a disruptive media company creating the next generation of great entertainment in the cloud. They are experts in creating high quality original programming and innovating technology platforms that are not only revolutionizing the way entertainment is created and distributed, but also innovating new forms of interactive programming that will drive the future of video storytelling.",17,http://twitter.com/Bedrocket,http://www.linkedin.com/company/bedrocket,http://www.facebook.com/pages/Bedrocket-Media-Ventures/223902984370230,,Active,Bedrocket is changing the way brands and media companies think about creating online video channels and destinations.,2010-01-01,year,,,,,,http://sportsrocket.com/,info@bedrocket.com,,,Venture Capital,"Private Equity, Seed",3,3,,,1,1,,,,"2,428",0.4,0.3,-0.2,,349.43,-100%,,,,,,,,,,5,,,15,,,,,,,
Equal Ventures,https://www.crunchbase.com/organization/equal-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Equal Ventures is a hands on partner with entrepreneurs at the earliest stage and is led by Richard Kerby and Rick Zullo. The firm is headquartered in New York, New York, United States.",1,https://twitter.com/EqualVentures,,,,Active,Equal Ventures is a seed stage venture fund that backs the founders and businesses that are disrupting legacy markets.,,,,,,,,https://www.equal.vc/,,,,Venture Capital,"Early Stage Venture, Seed",3,3,,,,,,,,"3,762",-0.5,5.2,5.5,"1,644","1,618.01",-31.01%,51,182.6%,3.16,17.95%,13.12%,-25.9%,"7,867,055","1,795,837",29.58%,2,,,,,,,,,,
Inspired Capital Partners,https://www.crunchbase.com/organization/inspired-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,https://www.linkedin.com/company/inspired-capital-partners/,,,Active,Inspired Capital Partners,2019-01-01,year,,,,,,http://www.inspiredcapital.com,,212-940-9670,,Venture Capital,Venture,3,3,,1,,,,,,"4,535",-0.1,-0.9,3.8,888,728.38,-28.9%,,,1,0%,100%,0%,"14,448,100","2,169,609",17.67%,4,,,,,,,,,,
Jefferson River Capital,https://www.crunchbase.com/organization/jefferson-river-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,"Jefferson River Capital, a family office that invests on behalf of the Blackstone Group,",,,,,,,,,,,,Family Investment Office,,3,3,,3,,,,,,"5,271",-0.2,4.6,4.8,,,,,,,,,,,,,,,,,,,,,,,
New York Life Ventures,https://www.crunchbase.com/organization/new-york-life-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"New York Life Ventures connects the financial strength of New York Life with the speed and agility of the start-up community, engaging in strategic partnerships that accelerate the pace of innovation across the enterprise. Through its strategic testing and investing approach and on-site research and development lab, New York Life Ventures drives opportunity and growth for early-stage ventures while fostering a network of innovation throughout New York Life and enhancing customer experiences.",1,,,,,Active,New York Life Ventures NYLIC is the largest mutual life-insurance company in the United States.,2012-01-01,year,,,,,,https://www.nylventures.com/,info@nylventures.com,,,Corporate Venture Capital,,3,3,,,,,,,,"5,768",4,3.8,3.7,183,539.49,-84.88%,2,-97.41%,2,2.26%,0%,-42.33%,"24,431,777","14,330,141",141.86%,12,,,,,,,,,,
FundRx,https://www.crunchbase.com/organization/fundrx,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,FundRx is a healthcare venture capital firm and platform.,1,https://twitter.com/FundRx,https://linkedin.com/company/fundrx,https://facebook.com/fundrx,,Active,The next-generation of healthcare and life science venture capital.,2015-08-01,month,,,,,,https://fundrx.com,team@fundrx.com,(646) 751-7942,,Venture Capital,"Early Stage Venture, Seed",3,3,,,,,,,,"6,895",-0.1,-0.1,-1.3,"3,070","3,076.34",-24.87%,291,106.62%,3.22,36.01%,29.97%,-15.71%,"4,942,639","497,304",11.19%,23,,,16,,,,,,,
Differential Ventures,https://www.crunchbase.com/organization/differential-ventures,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Differential Ventures invests in seed-stage companies that deploy new enterprise solutions to collect, analyze and secure the massive amounts of data being created each day.  Some key sectors include: IoT and Sensory Systems AI and Machine Learning Cybersecurity FinTech",1,,https://www.linkedin.com/company/differential-ventures/,,,Active,Early-stage venture capital fund,2017-01-01,year,,,,,For Profit,http://www.differential.vc,,212-300-2879,,Venture Capital,"Early Stage Venture, Seed",2,3,,,,,,,,"7,118",0.3,0.4,-0.1,"2,142","1,313.69",140.64%,126,"1,930.23%",4.33,139.65%,23.19%,-29.47%,"5,836,800","-6,687,230",-53.4%,16,,,,,,,,,,
