Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Venture Investment Associates,https://www.crunchbase.com/organization/venture-investment-associates,"Peapack, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Since 1993, VIA's funds have offered its limited partners the opportunity to realize significant long-term appreciation through diversified portfolio investments in some of the most desirable private equity partnerships and start-ups. In general, many of these partnerships are not available to new investors and have high minimum investment requirements. VIA's investors include endowments, foundations, high net-worth individuals, family offices, corporations, and financial institutions. VIA's funds are diversified across vintage years, industries and geographies, and committed to multiple managers specializing in different segments of private equity and employing varied strategies.",32,,https://www.linkedin.com/company/venture-investment-associates,,,Active,VIA is an employee-owned private equity manager that has been investing in funds and start-ups since 1993,1993-01-01,year,,,,,,http://www.viafunds.com/,office@viafunds.com,281 566 2570,,Fund Of Funds,,4,4,,,1,1,,,,"18,422",0.3,0.4,-0.1,474,338.02,-45.63%,,,1,-14.32%,100%,16.72%,"19,418,420","5,741,100",41.98%,16,,,14,,,,,,,
Charterhouse Strategic Partners,https://www.crunchbase.com/organization/charterhouse-strategic-partners,"Summit, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,Private Equity Executives each having over 30 years of experience managing and investing over $2 Billion of institutional equity in over 100 companies with numerous add-on investments.,4,,https://www.linkedin.com/company/10930968?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_company_company_company_company_company_company_company_company_10930968%2Cidx%3A0,,,Active,Private Equity Executives each having over 30 years of experience managing and investing over $2 Billion of institutional equity.,2016-03-01,day,,,,,,http://www.charterhousestrategicpartners.com,sdircks@charterhousestrategic.com,,,Family Investment Office,"Late Stage Venture, Non Equity Assistance, Private Equity, Secondary Market",2,4,,,,,,,,"19,031",0.8,0.3,-0.1,,,,,,,,,,,,,10,,,,,,,,,,
Syven Capital LP,https://www.crunchbase.com/organization/syven-capital,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Active,"We provide technology-driven companies with the growth capital, operational support, and strategic advice for sustainable, long-term growth.",2014-01-01,year,,,,,,http://www.syven.com/syven-capital,info@syven.com,212-791-7800,,Venture Capital,"Early Stage Venture, Seed",4,4,,3,,,,,,"23,063",0.9,0.6,0.6,,156.13,-100%,,,,,,,,,,8,,,9,,,,,,,
Gilbert Global Equity Partners,https://www.crunchbase.com/organization/gilbert-global-equity-partners,"Jersey City, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,Gilbert Global is an institutional investment firm that makes private equity and equity-related investments in both public and private Co.,,,,,,Active,Gilbert Global is an institutional investment firm that makes private equity and equity-related investments in both public and private Co.,,,,,,,,http://www.gilbertglobal.com/home.htm,,,,Private Equity Firm,Private Equity,4,4,,2,,,,,,"28,949",1.1,4.4,1.4,,48.71,,,,,,,,,,,3,,,,,,,,,,
The Edgewater Group,https://www.crunchbase.com/organization/the-edgewater-group,"Jersey City, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"They firmly believe in a relationship approach to their business. Relationships don't work without honesty. Their success is due to the integrity and trust that they have with clients and candidates alike. They are not a large, ""body-shop"" recruiting firm. Therefore, they can take a more personal interest with everyone they talk to. Many of their client hiring managers are former candidates with whom their relationship has grown, alongside their careers. At The Edgewater Group, they will take the time to know you, understand your plans, interests and skills to do what's best for you in the long term. Since most of their positions are with firms with whom they have long-standing relationships, when they are ready to present you for an interview, you will be meeting with a company whom they know very well, resulting in better preparation and understanding of the requirements, culture and people.",,http://twitter.com/edgewatergroup,http://www.linkedin.com/in/dinowitz,,,Active,The Edgewater Group is an IT Recruiting firm servicing companies.,,,,,,,,http://edgewatergroup.com/,mark@ewatergroup.com,201-548-5076,,Venture Capital,Early Stage Venture,4,4,,,2,2,,,,"31,905",-0.3,0.5,1.5,318,792.41,-1.78%,12,106.69%,2.47,67.41%,51.15%,-1.58%,"18,791,883","-1,541,155",-7.58%,3,,,,,,,,,,
Mario Family Funds,https://www.crunchbase.com/organization/mario-family-funds,"Chatham, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Mario Family Funds is an investment fund focused on biotechnology companies.,,,,,,,,http://mariofamily.com,,973-635-6727,,Venture Capital,,3,4,,,,,,,,"37,862",0,1,-0.7,,26.4,-100%,,,,,,,,,,5,,,,,,,,,,
Edelson Technology Ventures,https://www.crunchbase.com/organization/edelson-technology-ventures,"Woodcliff Lake, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,All men's gains are the fruit of venturing - Herodotus 450 B.C.,,,,,,,,http://www.edelsontech.com,,201-930-8899,,Venture Capital,Late Stage Venture,4,4,,1,1,1,,,,"47,969",-0.5,-0.6,1,353,122.75,,,,1,,100%,,"21,591,691",,,9,,,,,,,,23416,USD,23416
Princeton Alumni Entrepreneurs Fund,https://www.crunchbase.com/organization/princeton-alumni-entrepreneurs-fund,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,"Supported by the generosity of entrepreneurial Princeton alumni, the Alumni Entrepreneurs Fund (AEF) provides recent alumni startups up to $100,000 in matching funds, mentorship, and peer-to-peer learning opportunities throughout the year.  Alumni who receive AEF support serve as mentors to students, helping to advance the University’s educational mission and cultivate its entrepreneurial ecosystem.",,https://www.twitter.com/princeton,,https://www.facebook.com/princetonu,,Active,Matching Investments in Early-Stage Startups Founded by Recent Princeton Alumni,2014-01-01,year,,,,,,https://entrepreneurs.princeton.edu/education-and-resources/funding-opportunities/alumni-entrepreneurs-fund,labender@princeton.edu,(609)258-7430,,University Program,Seed,4,4,,,,,,2017-08-24,,"55,128",-0.5,-0.3,-0.6,"2,631","3,200.06",6.42%,105,87.22%,1.85,0.56%,62.99%,11.73%,,,,11,,,,,,,,,,
Sejong Venture Partners,https://www.crunchbase.com/organization/sejong-venture-partners,"Fort Lee, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Sejong Venture Partners specializes in investments in companies rooted in the Korean consumer services and media industry.,,,,,,,,http://www.sejongllp.com,info@sejongllp.com,201-242-0106,,Venture Capital,,3,4,,,,,,,,"57,022",-0.1,-0.2,-0.5,,32.64,-100%,,,,,,,,,,4,,,,,,,,,,
Startup:Education,https://www.crunchbase.com/organization/startup-education,"Newark, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Startup:Education is a new foundation launched by Facebook founder and CEO Mark Zuckerberg with $100 million in September, 2010. Their mission is to take a startup approach to building a better education system for all students. Startup:Education's initial focus is Newark, N.J., working to transform the city's public schools so that all children have access to a high quality education and so that other cities can use Newark as a model to reform their own schools.",4,,,https://www.facebook.com/startupeducation,,Active,"Startup:Education is a new foundation launched by Facebook founder and CEO Mark Zuckerberg with $100 million in September, 2010.",,,,,,,,http://www.startupeducation.org,info@startupeducation.org,,,Venture Debt,"Grant, Seed",2,3,,1,,,,,,"14,152",-0.2,-0.2,-0.3,52,8.68,,,,1,,100%,,"33,132,755",,,2,,,,,,,,,,
Ben Jen Holdings LLC,https://www.crunchbase.com/organization/ben-jen-holdings-llc,"Bedminster, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Ben Jen Holdings provides strategy and startup consulting services to small businesses and startups throughout the northeast, including Boston, Providence, NYC, and NJ. Ben Jen Holdings also is an angel investor for several companies throughout the region.",1,http://twitter.com/bjen07921,https://www.linkedin.com/in/benjenonline,,,Active,"startup and strategy consultants, angel investor for companies throughout Boston, Providence, New York City, and NJ.",2010-01-01,year,,,,,For Profit,http://www.benjenholdings.com,info@benjenholdings.com,866-839-5155,,Venture Capital,"Early Stage Venture, Seed",3,3,,,,,,,,"14,808",-0.1,-0.2,2.4,736,238.66,354.63%,321,"1,497.45%",2.44,21.93%,40.01%,40.01%,"12,737,411","-12,284,295",-49.09%,3,,,11,,,,,,,
BaseCamp Ventures,https://www.crunchbase.com/organization/basecamp-ventures,"Moorestown, New Jersey, United States",,,"Greater Philadelphia Area, East Coast, Northeastern US",,"BaseCamp Ventures is a venture capital firm specializing in investments in incubation and early to middle stage companies. The firm primarily invests in information technology, software development with a focus on enterprise applications, e-commerce software, applied cloud technology, cloud and mobile infrastructure, new technology and software products. It typically invests in companies located in the East Coast and companies with headquarters located in Mid Atlantic region of the United States. The firm seeks to invest $0.25 million. It typically invests in companies having projected revenue of at least $25 million in five years. It prefers to take the lead on investments between $2 million and $5 million in the portfolio companies. BaseCamp Ventures was founded in 2000 and is based in Moorestown, New Jersey.",,,,,,Active,BaseCamp Ventures is a venture capital firm specializing in investments in incubation and early to middle stage companies.,2000-01-01,year,,,,,,http://basecampventures.com,mel@BasecampVentures.com,856-813-1100,,Venture Capital,"Early Stage Venture, Venture",2,3,,1,,,,,,"23,007",0,2.6,2.3,802,133.76,,37,,3.29,,58.04%,,"11,246,657",,,12,,,,,,,,,,
MidMark Capital,https://www.crunchbase.com/organization/midmark-capital,"Morristown, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"MidMark Capital, through its two private equity funds, MidMark Equity Partners, L.P. and MidMark Equity Partners II, L.P., combines financial resources and business capabilities to acquire significant ownership positions and strategic buy-outs in privately and publicly-owned middle-market companies with the objective to increase the value of those positions over the long term.",1,,,,,Active,"MidMark Capital, through its two private equity funds, MidMark Equity Partners, L.P. and MidMark Equity Partners II, L.P., combines",1989-01-01,year,,,,,,http://www.midmarkcapital.com,info@midmarkcapital.com,973.971.9960,,Private Equity Firm,,3,3,,,3,3,,,,"31,179",-0.4,-0.5,0.8,,122.8,-100%,,,,,,,,,,6,,,,,,,,3258766,USD,3258766
LeoGroup,https://www.crunchbase.com/organization/leogroup,"Chatham, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The Leo Group, LLC (“LeoGroup”) is a comprehensive advisory firm offering customized wealth management, tax strategies, investment planning and institutional services to high net worth and affluent individuals and families around the globe. Our experienced advisors provide comprehensive and pragmatic solutions to all aspects of wealth management, aligning our approach with the interests of our clients. Founded in 2012, LeoGroup is an independent partnership owned by its partner and employees. We believe it is a privilege to be a true partnership, and endeavor to work alongside our clients in everything we do. Partnership is a Privilege The Era That Defined Wall Street is Over. The financial crisis of the late 2000s ushered in a dramatic change to Wall Street and exposed the Street for what it was. It will never be the same. We believe the partnership structure promotes a greater alignment of interest between a firm and its clients. We understand the capital requirements of a global financial institution may no longer support the partnership structure, but we are nostalgic for the days when Wall Street worked alongside clients as true partners. The author Michael Lewis chronicled the era’s excess in the book “Liar’s Poker,” followed by his book “The End,” the essence of which is summarized below: The heads of the Wall Street firms all said what an awful thing it was for Wall Street to go public, but when the temptation arose, they all gave in. (Goldman Sachs was the last of the firms to maintain it’s partnership structure until 1999). Turning a partnership into a corporation allows for the complete transfer of financial risk to the shareholders. “When things go wrong, it’s their problem and if a firm screws up badly enough, it’s the government’s problem. It’s laissez-faire until you get in deep [expletive].” We are a Partnership. Shared Risk, Shared Return. LeoGroup is an independent partnership (LLC) owned by its partners & employees. We believe it is a privilege to be a partnership and endeavor to work alongside clients in everything we do.",1,,,,,Active,"LeoGroup is an advisory firm offering wealth management, tax strategies & investment planning to HNW & affluent families around the globe.",2012-10-16,day,,,,,,http://www.leogroupllc.com,,732-903-2600,,Venture Capital,Early Stage Venture,3,3,,1,,,,,,"32,589",1.8,1.1,-0.3,155,218.89,0.39%,,,1,0%,100%,0%,"28,844,465","184,725",0.64%,25,,,11,,,,,55396,USD,55396
OmniCapital Group,https://www.crunchbase.com/organization/omnicapital-group,"Freehold, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,OmniCapital Group is a venture capital firm.,,,,,,,,http://www.omnivc.com,info@omnivc.com,,,Venture Capital,Early Stage Venture,3,3,,,1,1,,,,"33,386",-0.1,1.4,1.5,,13.12,,,,,,,,,,,3,,,,,,,,,,
Rein Capital,https://www.crunchbase.com/organization/rein-capital,"Lakewood, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Rein Capital, LLC is a venture capital firm specializing in investments in seed stage companies. The firm seeks to invest in communications and information technology sectors. Rein Capital, LLC was founded in 1976 and is headquartered in Lakewood, New Jersey.",,,,,,Active,"Rein Capital, LLC is a venture capital firm specializing in investments in seed stage companies.",1976-01-01,year,,,,,,http://reincapital.com,info@reincapital.com,,,Venture Capital,,2,3,,,2,2,,,,"36,586",1.8,1.7,0.3,,,,,,,,,,,,,3,,,,,,,,,,
Newport Holdings,https://www.crunchbase.com/organization/newport-holdings,"Red Bank, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Newport Holdings is a company that offers financial capital management services.,,,,,,,,http://www.newportholding.com/,,,,Micro VC,Seed,3,3,,1,,,,,,"37,102",2,1.9,0.4,212,35.45,,89,,4,,,,"20,125,867",,,1,,,,,,,,,,
The Acorn Technology Fund,https://www.crunchbase.com/organization/the-acorn-technology-fund,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,,,,,,Closed,A domestic venture capital fund investing in e-buseinss companies.,,,,,,none,,,,,,Venture Capital,Early Stage Venture,3,3,,1,1,1,,,,"71,901",-0.1,0.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Verticality Investment Group,https://www.crunchbase.com/organization/verticality-investment-group,"Jersey City, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,VIG is a venture capital firm that focuses on investments in private software development companies.,,,,,,,,,,,,Venture Capital,Early Stage Venture,3,3,,1,1,1,,,,"95,216",-0.2,-0.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Rowan University,https://www.crunchbase.com/organization/rowan-university,"Glassboro, New Jersey, United States",,,"Greater Philadelphia Area, East Coast, Northeastern US",,"Rowan University is a public university in Glassboro, New Jersey. Since its beginnings in the 1920’s, Rowan has continued to grow and develop. Today, students may pursue a bachelor’s or even a medical degree at Rowan. Rowan also offers opportunities for low-income and academically limited students. Rowan awards bachelor’s degrees in the liberal and performing arts, sciences and professional fields. Some examples of majors are:   * Africana Studies   * Art Education   * Business   * Film   * Music Composition   * Nursing Rowan’s Cooper Medical School educates future medical doctors, through a comprehensive medical degree program that includes clinical rotations.  Rowan’s student life options include numerous media-oriented activities, such as student publications and student run radio and television stations. Rowan’s undergraduate admissions committee evaluates transcripts for class rank, courses taken and GPA. Undergraduate applicants also need to submit ACT or SAT scores, recommendation letters and a resume of employment and extracurricular activities. Rowan’s EOF program grants admission to low-income students with a minimal academic background. EOF students receive financial assistance, tutoring, counseling and other types of support. All Rowan students may apply for financial aid. Undergraduate aid sources include federal grants, work-study awards and loans. To apply for these aid sources, applicants must submit a FAFSA. Rowan also awards institutional scholarships, departmental scholarships and provides resources for finding outside scholarships as well.",150,http://twitter.com/RowanUniversity,,http://www.facebook.com/37215990667,,Active,Rowan University combines liberal education with professional preparation from the baccalaureate through the doctorate.,1923-01-01,year,,,,,,http://www.rowan.edu/,socialmedia@rowan.edu,,,University Program,,1,2,,,,,,,,"2,790",-0.6,-0.4,-0.9,"1,034,380","1,228,009.5",8.8%,300,14.96%,8.07,18.82%,37.44%,1.65%,"42,311","-4,644",-9.89%,112,,,,,,,,26062264,USD,26062264
Auster Capital Partners,https://www.crunchbase.com/organization/auster-capital-partners,"Jersey City, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Auster Capital Partners (“ACP”) is a Private Equity Firm with a specialization in small and mid-tier companies in high growth markets. ACP’s philosophy is designed to break away from traditional investment strategies and realign the partnership relationship. Our commitment to building and maintaining a strong bond with our investors starts by ensuring an alignment of interests.  At ACP, we are not just fund mangers, but fund investors.  We are committing true “skin-in-the-game”, by not only investing in Fund II directly, but also co-investing into every transaction. At ACP we believe that your success is our success; as investors ourselves, we would not want to have it any other way.",2,,,,,Active,Auster Capital Partners (“ACP”) is a Private Equity Firm with a specialization in small and mid-tier companies in high growth markets.,2008-04-01,day,,,,,,http://www.austercapitalpartners.com,info@austercapitalpartners.com,(212) 572-4857,,Private Equity Firm,"Late Stage Venture, Private Equity",2,2,,2,1,1,,,,"3,237",3.2,3.9,2.9,,14.5,-100%,,,,,,,,,,3,,,2,,,,,,,
Creative Edge Ventures,https://www.crunchbase.com/organization/creative-edge,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,,1,,,,,Active,Highly Selective Early Stage Deep Tech Investments,2015-02-05,day,,,,,,http://cedg.com,info@cedg.com,,,Venture Capital,Early Stage Venture,1,2,,1,,,,,,"15,385",2.2,2.5,3,26,10.05,,,,1,,100%,,"34,638,513",,,11,1,,,,,,,,,
TJNS Capital,https://www.crunchbase.com/organization/tjns-capital,"South River, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,TJNS Capital is a closely investment company that seeks to  invest in seed-stage technology companies. The TJNS seed fund is geared to early stage technology companies looking for capital to build their companies through emerging technology that can disrupt markets.,2,,,,,Active,TJNS Capital provides investments to early stage companies in the technology field.,2010-10-01,day,,,,,,http://TJNSCapital.com,info@tjnscapital.com,,,"Micro VC, Venture Capital",,2,2,,,,,,,,"21,997",2.8,3.2,0.6,,35.68,,,,,,,,,,,1,,,,,,,,,,
Investment Partners,https://www.crunchbase.com/organization/investment-partners,"Metuchen, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Investment Partners Asset Management (Member FINRA/SIPC) is a mid-sized asset management firm that is primarily engaged in wealth and asset management. Investment Partners also operates an open-end mutual fund, and is engaged in value and special situation investing.",300,,,,,Active,Asset management and fee-based investment advisor. Primarily engages in value and special situation investing.,1995-01-01,year,,,,,,http://investmentpartners.com,,(732) 205-0391,,Private Equity Firm,Seed,2,2,,,,,,,,"22,503",-0.2,-0.3,-0.8,,47.62,,,,,,,,,,,7,,,,,,,,,,
CDH Solutions,https://www.crunchbase.com/organization/cdh-solutions,"Highlands, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,An early-stage investment and multi-faceted marketing and sales support organization focusing on consumer directed healthcare.,2010-01-01,day,,,,,,http://cdhsolutionsllc.com/,,,,Venture Capital,"Early Stage Venture, Seed",1,2,,,1,1,,,,"35,056",0.4,2.9,1.1,,,,,,,,,,,,,3,,,,,,,,,,
ESP Equity Partners,https://www.crunchbase.com/organization/esp-equity-partners,"Bedminster, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,ESP Equity Partners is an investment company to helps find pharmaceutical and medical assets.,,,,,,,,http://www.espequity.com,,(973) 400-3719,,"Private Equity Firm, Venture Capital","Early Stage Venture, Private Equity, Venture",1,2,,,1,1,,,,"35,375",0.6,0,6.5,,,,,,,,,,,,,4,,,,,,,,,,
Honeywell Capital Management,https://www.crunchbase.com/organization/honeywell-capital-management,"Morristown, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Honeywell Capital Management LLC is a privately held investment manager. The firm provides its services to pension and profit sharing plans. It invests in the public equity, fixed income, and alternative investments markets of the United States. For alternative investments, the firm invests in private equity, hedge funds, and real estate investments. Honeywell Capital Management is based in Morristown, New Jersey.",,,,,,Active,private equity,,,,,,,,,,,,Hedge Fund,,2,2,,,1,1,,,,"38,369",-0.1,2.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Odin Holdings LLC,https://www.crunchbase.com/organization/odin-holdings-llc,"Mountain Lakes, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,https://www.twitter.com/munchon2016,,https://www.facebook.com/onmunch,,Active,Start Up Advisory and Business Incubator,2016-08-29,day,,,,,For Profit,https://www.odinholdingsllc.com,james.russo@odinholdingsllc.com,(862)812-0931,,Incubator,,1,2,,,,,,,,"38,408",0.7,0.2,-0.4,,,,,,,,,,,,,4,,,,0,0,,Scientific and electric apparatus and instruments,,,
YA Global Master SPV,https://www.crunchbase.com/organization/ya-global,"Mountainside, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,YA Global Master SPV LTD,,,,,,,,,,,,Private Equity Firm,Private Equity,2,2,,1,2,2,,,,"50,634",-0.2,0.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Fischer Investment Capital (FIC),https://www.crunchbase.com/organization/fischer-investment-capital-fic,"Rumson, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Fischer Investment Capital is a private investment company.,,,,,,,,http://www.fischercapital.com,info@fischercapital.com,,,Venture Capital,,1,2,,,,,,,,"52,290",-0.4,-0.3,-0.2,151,53.36,,,,1,,100%,,"29,082,245",,,1,,,,,,,,39403,USD,39403
Chestnut Ridge Capital,https://www.crunchbase.com/organization/chestnut-ridge-capital,"Paramus, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Chestnut Ridge Capital is a New Jersey-based hedge fund sponsor that manages a series of funds for its customers.,,,,,,,,,,,,Hedge Fund,"Late Stage Venture, Private Equity",2,2,,,1,1,,,,"54,713",-0.3,1.2,3.8,,,,,,,,,,,,,,,,,,,,,,,
SeedField Capital LLC,https://www.crunchbase.com/organization/seedfield-capital-llc,"Newark, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Seedfield Capital is a hedge fund that specializes in early stage ventures. It offers its services to pooled investment vehicles. It also caters to individuals, pension and profit sharing plans, trusts, estates, charitable organizations, funds of funds, corporations, partnerships, and business entities. It manages separate client focused equity and fixed income portfolios. The firm invests in the private equity, public equity, fixed income, and hedging markets across the globe.",,,,,,Active,Investment management and hedge fund company that specializes in early stage ventures.,2008-04-17,day,,,,,,http://www.seedfieldcapital.com/,jksnider@seedfieldcapital.net,330-817-6459,,"Angel Group, Hedge Fund, Private Equity Firm, Venture Capital","Debt, Early Stage Venture",2,2,,2,,,,,,"55,187",-0.3,-0.4,-0.6,,,,,,,,,,,,,8,,,,,,,,,,
Greenwich Street Capital Partners,https://www.crunchbase.com/organization/greenwich-street-capital-partners,"Florham Park, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Closed,Green Peak Partners is an organizational consulting firm headquartered in the United States.,,,,,,none,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"55,270",-0.3,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Bencas Capital,https://www.crunchbase.com/organization/bencas-capital,"Gladstone, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Bencas Capital LLC is a Venture Capital firm investing across all technology industries and various stages of company development.,,,,,,,,http://www.bencas.com,,,,Venture Capital,,2,2,,,1,1,,,,"56,062",-0.1,1.6,4.1,,,,,,,,,,,,,2,,,,,,,,,,
Princeton Alternative Funding,https://www.crunchbase.com/organization/princeton-alternative-funding,"Princeton, New Jersey, United States",,,"East Coast, Northeastern US",,"Princeton Alternative Funding (PAF) aims to serve the non-prime and alternative markets with the launch of the Princeton Alternative Income Fund, which will supply finance companies with new lines of credit.  The Fund is an investment vehicle crafted for the purpose of funding businesses that make consumer loans in the non-prime market space. PAF is in a key position to become a financial resource due to its ability to monitor both traditional and non-traditional data within the credit market.",3,https://twitter.com/PrincetonAF,https://www.linkedin.com/company/princeton-alternative-funding-llc,https://www.facebook.com/princetonalternativefunding,,Active,PAF provide lines of credit to finance companies that offer short term loans in the non-prime and alternative market.,,,,,,,,http://www.princetonalternativefunding.com/,info@princetonalternativefunding.com,(800)261-7660,,Hedge Fund,,2,2,,1,,,,,,"70,028",0.3,-0.4,-0.6,,56.18,-100%,,,,,,,,,,14,,,17,,,,,,,
Tech Council Ventures,https://www.crunchbase.com/organization/tech-council-ventures,"New Brunswick, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,Tech Council Ventures makes early stage venture capital investments. The firm partners with entrepreneurs to build leading edge businesses that drive superior returns for investors and economic growth in the community.,,,,,,Active,Tech Council Ventures makes early stage venture capital investments. ,,,,,,,,https://techcouncilventures.com/,,1-856-273-6800,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"19,404",-0.3,-0.3,0.1,,,,,,,,,,,,,8,,,,,,,,,,
"Liberate Ideas, Inc",https://www.crunchbase.com/organization/liberate-technologies,"Montclair, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Liberate Ideas Inc® is a leading mobile health communication company focused on delivering innovative solutions to power engagement between clinicians, patients and healthcare stakeholders in order to improve health outcomes. Based in the Montclair New Jersey, we work closely with top healthcare companies to transform brand experience at the point of care. Our first product is theLiberate Health patient education mobile platform",56,http://twitter.com/mradamcole,https://www.linkedin.com/company/3267319/,http://www.facebook.com/liberateideas,,Active,Liberate Ideas Inc® leading mobile health communication company ,2013-08-01,day,1999-07-28,day,,,For Profit,http://www.liberate.com/,info@liberatehealth.us,973.509.4671,,"Angel Group, Incubator","Convertible Note, Early Stage Venture, Seed",1,1,,,,,,2017-12-30,,"20,238",0.2,0.3,-0.1,894,"1,872.06",-54.07%,,,1,0%,53.63%,25.37%,"16,267,909","4,901,145",43.12%,28,1,,10,0,2,,Scientific and electric apparatus and instruments,,,
Falcon Partners,https://www.crunchbase.com/organization/falcon-partners,"Roseland, New Jersey, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Falcon Partners LLC is a private equity and real estate investment holding company dedicated to the acquisition, enhancement, and profit maximization of operating company and real estate assets located in the Northeast. Assets under Falcon management and its related companies include full service hotel, apartment, office, net leased, and retail assets.",,,,,,Active,Falcon Partners is a private equity and real estate investment holding company.,,,,,,,,http://www.falconpartnersllc.com/,info@falconpartnersllc.com,(973)946-8100,,Private Equity Firm,,1,1,,,,,,,,"20,761",-0.1,0,1.2,170,887.4,-21.85%,,,1,-50%,100%,100%,"28,057,538","5,671,705",25.34%,14,,,,,,,,,,
Astarte Ventures,https://www.crunchbase.com/organization/astarte-ventures,"Trenton, New Jersey, United States",,,"East Coast, Northeastern US",,"Astarte Ventures is the first venture fund dedicated exclusively to the health and wellbeing of women and children, with a primary focus on early intervention and prevention measures. Our investment strategy has a clearly defined core - women ages 25 to 65 with discretionary income - they are the influencers or customers of health-related decisions and care.",2,https://twitter.com/astarteventures,,https://www.facebook.com/AstarteVentures,,Active,First venture fund dedicated exclusively to the health and wellbeing of women and children.,,,,,,,,http://astarteventures.com/,info@astarteventures.com,(609)921-8896,,Venture Capital,,1,1,,,,,,,,"22,244",-0.3,-0.3,0,644,207.38,,,,1,,100%,,"16,761,435",,,14,,,,,,,,,,
