Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Arch Development Partners,https://www.crunchbase.com/organization/arch-development-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Arch Development Partners is a Chicago-based venture capital fund that aims to invest in seed stage companies.,1,,https://www.linkedin.com/company/arch-development-partners,,,Active,Arch Development Partners is a Chicago-based venture capital fund that aims to invest in seed stage companies.,,,,,,,,http://www.archdp.com,info@archdp.com.com,,,Micro VC,,5,7,,2,3,3,,,,"27,566",0,-0.4,2.6,,,,,,,,,,,,,5,,,,,,,,,,
Helix Fund,https://www.crunchbase.com/organization/helix-fund,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,"Helix Fund is a real estate investment management company based in Chicago, United States.",,,,,,,,http://www.helixfunds.com,,,,"Corporate Venture Capital, Venture Capital",Early Stage Venture,6,7,,1,2,2,,,,"33,615",1,1.4,-0.8,,,,,,,,,,,,,11,,,,,,,,106931,USD,106931
Dunrath Capital,https://www.crunchbase.com/organization/dunrath-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Dunrath Capital is a research-based private equity and strategic advisory firm. The Dunrath team has extensive operating and investment experience in the sectors in which they invest and advise. The current principal investment fund, Dunrath Capital Infrastructure Surety Fund invests in early and growth-stage companies delivering infrastructure surety products and services. Infrastructure surety is defined as those products and services that identify, protect, or defend against threats to modern infrastructures.",2,,,,,Active,Dunrath Capital is a research-based private equity and strategic advisory firm that invests in early- and growth-stage companies.,,,,,,,,http://www.dunrath.com,info@dunrath.com,,,Private Equity Firm,Early Stage Venture,5,7,,2,5,5,,,,"35,839",0.3,0.8,-0.3,,49.54,,,,,,,,,,,6,,,,,,,,,,
Germin8 Ventures,https://www.crunchbase.com/organization/germin8-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"What we do....  Germin8 Ventures is a multi-stage, strategically-oriented venture capital firm investing in disruptive Food & AgTech companies across the value chain, in various stages, globally.   Who's involved....  We're a group of like-minded industry veterans and sophisticated investors providing investment and strategic resources to transformative Food & Agriculture Technology companies that are addressing major demand trends and improving the global food system through disruptive technologies and solutions.  What we focus on....  Our investment focus is aligned with emerging growth segments across Consumer Innovation, Industrial AgTech and FoodTech / Alternative Foods. How we work....  The needs and work styles of entrepreneurs vary, and navigating growth to reach success is not a one-size-fits-all proposition.  Simply, we aim to provide the resources and network to enable entrepreneurs to focus on what they do best.",7,,https://www.linkedin.com/company/germin8-ventures,,,Active,"Germin8 Ventures is a multi-stage, strategically-oriented venture capital firm investing in disruptive Food & AgTech companies.",2017-01-01,year,,,,,,http://www.germin8ventures.com,hello@germin8ventures.com,,,Venture Capital,"Early Stage Venture, Seed",3,6,,2,,,,,,"4,087",3.8,6.1,5.6,"1,078",741.3,56.67%,0,,1.34,34.05%,82.92%,-17.08%,"12,190,762","-3,707,196",-23.32%,19,,,,,,,,,,
Waud Capital Partners,https://www.crunchbase.com/organization/waud-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Founded in 1993, Waud Capital Partners is a leading middle-market private equity firm that partners with exceptional management teams to create, acquire, and/or grow companies that address significant, inefficient, highly fragmented and underserved industry segments. They invest primarily through control-oriented growth equity investments, industry consolidations, buyouts or recapitalizations and seek companies that generate strong cash flow and can be grown both organically and through add-on acquisitions.",29,,,,,Active,"Founded in 1993, Waud Capital Partners is a leading middle-market private equity firm that partners with exceptional management teams to",1993-01-01,year,,,,,,http://www.waudcapital.com,info@waudcapital.com,312.676.8401,,Private Equity Firm,,6,6,,4,,,,,,"4,092",-0.3,3.8,3.9,"4,180","6,099.43",-56.12%,217,935.27%,3.15,63.54%,22.74%,-13.74%,"4,434,141","1,508,777",51.58%,27,,,13,,,,,154425,USD,154425
West Loop Ventures,https://www.crunchbase.com/organization/west-loop-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"West Loop Ventures invests in B2B Fin Tech companies where institutions are customers.  The backbone of finance is going to be revolutionized in the next five to ten years.  The capital markets revolution happened in Chicago from 1997-2002.  It's happening again.  In the last revolution, big firms were created and sold to big institutions (OptionsExpress, ThinkorSwim, Archipelago)  In the last five years (2010-2015), the Chicago ecosystem has had 23.5B in VC backed exits.",28,http://twitter.com/westloopv,https://www.linkedin.com/in/west-loop-ventures-a25574123/,http://www.facebook.com/westloopventures,,Active,West Loop Ventures is a firm specializing in early round investment.,2016-11-01,day,,,,,,http://westloopventures.com,jeff@westloopventures.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",6,6,,5,,,,,,"7,246",-0.4,-0.9,2.7,456,803.57,-36.8%,67,643.08%,2.67,77.26%,33.23%,-16.01%,"15,714,319","1,614,119",11.45%,26,,,,,,,,,,
Flexpoint Ford,https://www.crunchbase.com/organization/flexpoint-ford,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Flexpoint Ford is a private equity firm that specializes in financial services and healthcare investments. It provides capital solutions to companies across a broad range of investment sizes, structures, and asset classes. It also provides industry expertise, strategic insight, and industry relationships to foster growth in their portfolio companies. Their industry specific experience allows them to help build and add value to their portfolio companies through strategy development, operational guidance, sharing of best practices, and accessing key industry relationships. Flexpoint Ford is a U.S.-based company that was founded in 2005.",5,,,,,Active,Flexpoint Ford is a private equity firm specializing in financial services and healthcare investments.,2005-01-01,year,,,,,,http://www.flexpointford.com/,,646.217.7855,,Private Equity Firm,Private Equity,6,6,,5,3,3,,,,"7,523",-0.2,-0.9,2.1,"2,637","2,593.04",1.83%,220,146.94%,3.03,8.42%,17.44%,-22.51%,"5,751,970","-267,068",-4.44%,22,,,10,,,,,1046050,USD,1046050
Pritzker/Vlock Family Office,https://www.crunchbase.com/organization/pritzker-vlock-family-office,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Pritzker Vlock Family Office (PVFO) manages a diverse and international asset base.,,,,,,,,https://www.pvfamilyoffice.com,,,,Family Investment Office,Early Stage Venture,4,6,,2,2,2,,,,"9,491",2.4,2.2,5.1,164,72.35,,,,1,,100%,,"28,319,652",,,46,,,,,,,,,,
Merrick Ventures,https://www.crunchbase.com/organization/merrick-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Merrick Ventures, LLC is a private equity firm specializing in industries that can benefit from the application of internet portal technology. The firm seeks to invest in Chicago. Merrick Ventures, LLC is based in Chicago, Illinois.",33,,,,,Active,"Merrick Ventures, LLC is a private equity firm specializing in industries that can benefit from the application of internet portal",,,,,,,,http://www.merrickventures.com,info@merrickventures.com,312.994.9494,,Private Equity Firm,,5,6,,,1,1,,,,"10,009",0.1,0,-0.2,202,102.46,840.06%,2,,2,100%,0%,-100%,"23,576,967","-11,614,203",-33%,12,,,,,,,,46847,USD,46847
PSP Growth,https://www.crunchbase.com/organization/psp-growth-2,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,PSP Growth is the investment arm of PSP Partners focused on venture and growth equity investments in early-stage and high-growth businesses.,,,,,,,,https://www.pspcapital.com/pspgrowth/,moleshansky@pspcapital.com,,,Venture Capital,,4,6,,4,,,,,,"11,841",1.8,-0.1,2.7,,,,,,,,,,,,,8,,,,,,,,,,
Sheridan Capital Partners,https://www.crunchbase.com/organization/sheridan-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Sheridan is a uniquely advantaged private equity firm with proprietary capital and strategic resources committed to partnering with owners and operators to build exceptional companies in the healthcare and consumer sectors.,3,,,,,Active,"Focuses on providing private equity in support of leveraged buyouts, growth recapitalizations, and large minority financings.",,,,,,,,http://sheridancp.com/,ir@sheridancp.com,(212) 231-0095,,Private Equity Firm,Private Equity,6,6,,4,,,,,,"12,236",-0.2,1.9,-0.2,"1,334","1,137.67",87.79%,57,-71.94%,5.03,-64.22%,11.66%,-36.85%,"7,560,085","-276,819",-3.53%,25,,,,,,,,112231,USD,112231
Driehaus Capital Management,https://www.crunchbase.com/organization/driehaus-capital-management,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Driehaus Capital Management is a privately-held investment management firm based in Chicago, Illinois, with $10.9 billion in assets under management as of September 30, 2013. Registered as an investment adviser with the U.S. Securities and Exchange Commission since 1983, the firm manages global, emerging markets, and U.S. growth equity, hedged equity, and absolute return investment strategies. The firm has a diverse institutional client base comprised of corporate and public pensions, endowments, foundations, sub-advisory, family offices, wealth managers and financial advisors, globally. Driehaus is a performance-oriented investment management boutique that emphasizes integrity, transparency, and the alignment of the firm’s interests with its clients.",19,http://twitter.com/DriehausCapital,,,,Active,"Driehaus Capital Management is a privately-held investment management firm based in Chicago, Illinois, with $10.9 billion in assets under",1982-01-01,year,,,,,,http://www.driehaus.com,sales@driehaus.com,(312) 587-3800,,Private Equity Firm,Private Equity,6,6,,,3,3,,,,"13,466",0.3,0.6,-0.4,"2,283","2,622.24",251.11%,133,460.49%,3.56,81.68%,32.1%,-19.99%,"5,884,799","-8,040,474",-57.74%,11,,,15,,,,,,,
Winona Capital Management,https://www.crunchbase.com/organization/winona-capital-management,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,1,http://twitter.com/WinonaCapital,,http://www.facebook.com/WinonaCapital,,Active,Winona Capital provides acquisition and growth capital to outstanding emerging brands.,2007-01-01,year,,,,,,http://winonacapital.com,info@xdevgroup.com,312.334.8800,,Private Equity Firm,Private Equity,6,6,,2,,,,,,"14,782",0.4,0.6,2.5,17,296.25,-94.47%,2,-85.85%,2,-18.91%,,,"34,811,643","16,487,886",89.98%,20,,,,,,,,9238,USD,9238
Hopewell Ventures,https://www.crunchbase.com/organization/hopewell-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Hopewell Ventures provides equity capital and strategic expertise to high-growth businesses, primarily in the Midwest. The principals have more than 80 years of experience investing in and growing Midwestern companies. Hopewell's investment focus is aligned with the opportunities the Midwest provides: growth-oriented ventures at various stages of development across a broad range of industries. From state-of-the-art technology and life-sciences to traditional manufacturing and consumer products, Hopewell works with portfolio companies to help them maximize opportunities. Hopewell is the second fund launched by Woodland Venture Management. The first, Adena Ventures, follows a regionally-targeted strategy focused on the Appalachian region of Ohio, West Virginia, Maryland and Kentucky. With offices in Chicago and Peoria, and extensive networks throughout the Midwest, Hopewell Ventures is well positioned to follow on Adena's success and demonstrate that attractive investment opportunities exist in unlikely places.",5,,,,,Active,"Hopewell Ventures provides equity capital and strategic expertise to high-growth businesses, primarily in the Midwest.",,,,,,,,http://www.hopewellventures.com,info@hopewellventures.com,312.357.9600,,Venture Capital,Late Stage Venture,4,6,,2,2,2,,,,"17,130",0.8,1,0.8,,52.11,-100%,,,,,,,,,,10,,,5,,,,,,,
Purvi Capital,https://www.crunchbase.com/organization/purvi-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,https://www.twitter.com/_rpsrivastava,,,,Active,Purvi Capital is a company that specializes in financial stuff.,,,,,,,,http://www.purvicapital.com,hello@purvicapital.com,,,Venture Capital,,5,6,,,1,1,,,,"22,533",-0.1,0.2,-0.2,188,176.19,-75.19%,,,1,-50.3%,100%,56.05%,"27,101,361","14,297,315",111.66%,5,,,,,,,,,,
Bluestar Ventures,https://www.crunchbase.com/organization/bluestar-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Bluestar Ventures is a Financial Services company located in 208 S La Salle St # 1020, Chicago, Illinois, United States.",,,https://www.linkedin.com/company/bluestar-ventures,,,Active,Bluestar Ventures is a venture capital firm specializing in early stage investments.,2000-01-01,year,,,,,,http://www.bluestarventures.com,,,,Venture Capital,Early Stage Venture,6,6,,2,2,2,,,,"27,582",0,-0.2,-0.2,,,,,,,,,,,,,1,,,,,,,,,,
Talon Capital Partners,https://www.crunchbase.com/organization/talon-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Talon Asset Management, LLC is a diversified investment management company based in Chicago, Illinois.  The firm currently has $1.1 billion under management and employs a fundamental, bottom-up research approach that has a value and opportunistic orientation.  	 	 	  Investment Manager Since 1983  		 	   Individually Managed Equity, Fixed Income, and Balanced Accounts  	 	 	  Hedge Funds  	 	 	  Private Equity/Venture Capital  	 	 	  SEC Registered Investment Advisor  	 	 	  ERISA Qualified Manager",,,,,,Active,"Talon Asset Management, LLC is a diversified investment management company based in Chicago, Illinois.",1994-01-01,year,,,,,,http://www.talonmanagement.com/Talon/web/me.get?web.home,clientsurvices@talonmanagement.com,,,Private Equity Firm,Early Stage Venture,2,6,,2,2,2,,,,"31,101",-0.3,1.1,0,,,,,,,,,,,,,3,,,,,,,,,,
Lena Street,https://www.crunchbase.com/organization/lena-street,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,"Lena Street is an investment vehicle for direct, early stage investments.",2014-08-01,month,,,,,,http://www.lenastreet.com,dana@lenastreet.com,,,Venture Capital,Seed,6,6,,,1,1,,,,"34,892",2.7,2.9,-0.2,,,,,,,,,,,,,13,,,,,,,,,,
PathoCapital,https://www.crunchbase.com/organization/pathocapital,"Northbrook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,PathoCapital is a venture fund that finances companies in the healthcare industry.,,,,,,,,,,,,Venture Capital,Early Stage Venture,3,6,,1,2,2,,,,"38,911",0,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,
DigaComm,https://www.crunchbase.com/organization/digacomm,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,1,,,,,Closed,DigaComm is a private equity and venture capital firm.,1998-01-01,year,,,,none,,http://www.digacomm.com,john@cvalliances.com,302 652 9305,,Venture Capital,"Early Stage Venture, Seed",4,6,,1,1,1,,,,"39,628",0.5,4.7,0.4,,,,,,,,,,,,,2,,,,,,,,,,
Fides Capital partners,https://www.crunchbase.com/organization/fides-capital-partners,"Lake Forest, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,https://www.linkedin.com/company/fides-capital-partners-llc,,,Active,Fides Capital partners is a Real Estate Advisory and Investment firm.,2009-01-01,year,,,,,,http://www.fidescp.com/,feldkamp@fidescapitalpartners.com,813-375-0094,,Venture Capital,,5,6,,,,,,,,"41,384",-0.4,-0.5,-0.4,176,472.63,1.03%,589,"3,966.41%",8.03,134.36%,,,"18,780,628","-3,159,601",-14.4%,10,,,6,,,,,,,
Sterling Venture Partners,https://www.crunchbase.com/organization/sterling-venture-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Specializes in expansion stage and growth capital investments,,,,,,,,,,,,Venture Capital,,6,6,,2,3,3,,,,"42,238",-0.3,-0.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Downsview Capital,https://www.crunchbase.com/organization/downsview-capital,"Deerfield, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Downsview Capital, Inc. is a Illinois-based investment advisor that manages the private equity funds including Cranshire Capital, L.P.",,,,,,Active,"Downsview Capital, Inc. is a Illinois-based investment advisor that manages the private equity funds including Cranshire Capital, L.P.",,,,,,,,,,,,Private Equity Firm,Private Equity,6,6,,,5,5,,,,"47,682",-0.5,0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,
Stateline Angels,https://www.crunchbase.com/organization/stateline-angels,"Rockford, Illinois, United States",,,"Great Lakes, Midwestern US",,,3,,,,,Active,Stateline Angels is an angel investor organization that provides investment capital to start-up and early stage companies.,2014-01-01,year,,,,,,http://www.statelineangels.com,info@statelineangels.com,,,Angel Group,,4,6,,2,,,,,,"56,644",0.6,-0.2,0.2,149,24.88,,,,1,,100%,,"29,318,642",,,5,,,,,,,,,,
Northwestern University,https://www.crunchbase.com/organization/northwestern-university,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"For a bachelor’s, master’s, or doctorate degree from a school with history and prestige, look no further than Northwestern University, a Big Ten school located in Evanston, Illinois. Northwestern is a large school and features many different areas of study. Though the school is known for its strong arts programs, many students also enroll in science, engineering, and medical fields. Programs include Biological Sciences, Computer Engineering, Drama, Earth and Planetary Sciences, Film and Media Studies, Integrated Marketing Communication, Journalism, Performance Studies, Sociology, and Theatre, as well as many others. Don’t allow the idea of tuition keep you from attending school. In the financial aid options, counselors can point you toward loans, grants, and work-study programs. There are also many scholarships to choose from including the Northwestern University Scholarship. The annual job fairs aren’t the only resource for students looking to find employment. There are also internship and job listings, as well as programs to explore majors and career options. If Evanston isn’t convenient to you, Northwestern also has a campus in Chicago and even a new satellite campus in Qatar for those studying overseas. As far as student life goes, NU is the place to be. Northwestern University has over 200 extracurricular groups for students be involved in their interests and socialize with others. There is also a museum, concert hall, cinema, and theater for daily entertainment, and a strong athletic program.","3,432",,https://www.linkedin.com/company/northwestern-university,https://www.facebook.com/KelloggSchool,,Active,"Kellogg School of Management, Northwestern University",1851-01-28,day,,,,,,https://www.kellogg.northwestern.edu/,news@northwestern.edu,(847) 491-3741,,University Program,,4,5,,,1,1,,,,186,-1.2,-3.5,5.3,"517,888","536,554.45",1.19%,178,34.66%,3.28,33.2%,58.9%,-3.95%,,,,8,16,128,,,,,,118342,USD,118342
Magnetar Capital,https://www.crunchbase.com/organization/magnetar-capital,"Evanston, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Magnetar is a leading alternative asset manager. Magnetar endeavors to source its own, often unique, investment opportunities by collaborating across distinct areas of expertise. Headquartered in Evanston, Illinois, Magnetar has satellite and affiliate offices in New York, Philadelphia, London, and Beijing. Investment advisory services are provided through Magnetar Financial LLC, which is registered as an investment adviser with the SEC.",57,,,,,Active,"Magnetar is a leading alternative asset manager. Magnetar endeavors to source its own, often unique, investment opportunities by",2005-04-01,day,,,,,,http://www.magnetar.com,,212 993 1640,,Private Equity Firm,,5,5,,1,1,1,,,,"7,082",-0.3,-0.5,4.2,"4,295","5,591.04",-64.32%,266,428.94%,2.9,91.05%,38.65%,2.36%,"4,167,077","1,501,852",56.35%,23,,,,,,,,1346842,USD,1346842
Molex Ventures,https://www.crunchbase.com/organization/molex-ventures,"Lisle, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Molex Ventures connects startup organizations with the resources needed for innovation and commercial growth by leveraging our position as the corporate venture arm of Molex, and through our affiliations with incubators, angel groups, venture capital firms and other corporate venture capital firms. It collaborates from early stage to expansion in a variety of engagements in areas that will strategically affect the business today and transform it tomorrow.",2,,,,,Active,Molex Ventures connects startup organizations with the resources needed for innovation and commercial growth.,,,,,,,,https://www.molexventures.com/,,+1 800-786-6539,,Corporate Venture Capital,,4,5,,5,,,,,,"9,274",0.8,-0.3,0.8,"1,503",353.08,336.69%,15,-84.82%,2.45,-19.24%,36.96%,-12.08%,"12,335,991","-4,564,042",-27.01%,5,,,,,,,,,,
"Equity Group Investments, Inc.",https://www.crunchbase.com/organization/equity-group-investments-inc,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,9,,,,,Active,"Equity Group Investments (EGI) is a 45+-year-old, Chicago-based private investment firm",,,,,,,,http://egizell.com,,,,Venture Capital,Early Stage Venture,5,5,,3,3,3,,,,"10,363",0.9,1.2,1.3,"9,132","4,039.73",343.33%,44,-69.9%,3.85,54.47%,23.4%,-23.95%,"2,452,752","-4,759,828",-65.99%,23,,,3,,,,,,,
Starting Line,https://www.crunchbase.com/organization/starting-line,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Starting Line is an early stage consumer focused VC fund based in Chicago, IL.",,http://www.twitter.com/startinglinevc,,,,Active,Starting Line is an early stage consumer focused VC fund.,2018-02-01,month,,,,,,http://www.startingline.vc,,,,Venture Capital,Seed,4,5,,2,,,,,,"10,465",0.6,1.3,0.5,891,914.35,17.4%,128,-1.96%,2.85,-37.51%,16.05%,16.05%,"11,061,287","710,483",6.86%,2,,,,,,,,,,
Prairie Capital,https://www.crunchbase.com/organization/prairie-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Prairie Capital Mezzanine Fund is a closed private equity fund managed by Prairie Capital. It was founded in 1999 and is based in Chicago, Illinois.",3,,http://www.linkedin.com/company/prairie-capital-lp,,,Active,Prairie Capital is a private equity firm based in Chicago that invests in lower middle market companies.,1997-01-01,year,,,,,,http://www.prairie-capital.com,,(312)360-1133,,Private Equity Firm,Private Equity,5,5,,2,4,4,,,,"12,624",0,0.7,0.8,"1,127","1,321.84",-51.1%,113,138.97%,2.62,-36.25%,40.94%,14.48%,"10,269,648","4,797,457",87.67%,28,,,16,,,,,111429,USD,111429
L Squared Capital Partners,https://www.crunchbase.com/organization/l-squared-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"L Squared Capital Partners is a private equity firm specializing in investing in buyouts, recapitalization and founder liquidity events of growth companies. It seeks to invest in technology-enabled services, industrial technology, and education sectors. Within technology-enabled services the firm targets business services with integrated technology; business process outsourcing; outsourced government services; marketing services; transaction processing; data management; software-as-a-service; internet and marketing platforms; supply chain management; information technology outsourcing; consumer services; information services; and data and analytics. Within industrial technology, it targets specialty electronic products; sensors, controls, connectors; instrumentation; specialty manufactured products; aerospace and defense; test and measurement products; specialty distribution; environmental services; water/wastewater products and services; safety products and services; and highly-engineered precision engineered components. Within education services, the firm targets early childhood, pre K-12, and higher-education operators, products, technology, content, assessment tools, software and other services; and online content, assessment and software. It targets investments in North America. The firm invests between $15 million and $75 million in equity of companies with revenues between $10 million and $100 million, target EBITDA between $3 million and $20 million, and growth of at least 10 percent per year. It seeks to take majority stakes in its portfolio companies. L Squared Capital Partners was founded in 2014 and is based in Newport Beach California with an additional office in Chicago, Illinois.",13,,,,,Active,L Squared Capital Partners is a private equity firm specializing in investing in buyouts,,,,,,,,http://www.lsquaredcap.com/,info@lsquaredcap.com,949.398.0168,,Private Equity Firm,Private Equity,5,5,,4,1,1,,,,"16,452",-0.1,1.3,1,776,903.17,-15.2%,221,13.97%,5.92,34.8%,21.18%,1.21%,"9,805,074","370,400",3.93%,4,,,8,,,,,,,
New Harbor Capital,https://www.crunchbase.com/organization/new-harbor-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,New Harbor Capital is a growth-focused private equity firm that understands the value of true collaboration. Tom Formolo and Ed Lhee founded the company on the core premise: that superior ideas are fostered through a culture of mutual respect.,3,,,,,Active,A growth-focused private equity firm that understands the value of true collaboration.,2013-01-01,year,,,,,,http://newharborcap.com/,investorrelations@newharborcap.com,312.754.4172,,Private Equity Firm,Private Equity,4,5,,3,,,,,,"17,480",0.6,0,-0.1,"1,687","1,652.76",-42.79%,152,16.59%,2.13,-33.34%,49.76%,11.51%,"8,729,446","3,510,347",67.26%,15,,,,,,,,796612,USD,796612
Cornerstone Angels,https://www.crunchbase.com/organization/cornerstone-angels,"Northbrook, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Cornerstone Angels is a membership-based private investment group composed of successful entrepreneurs and business executives. The group seeks to provide financial capital, mentorship, and advisory support to high growth organizations. The company will consider opportunities nationally, but is focused on the greater Midwest given its Northbrook, IL base.  The group invests across sectors with particular interest within Software, Media & Entertainment, Mobile, Manufacturing & Industrial, Consumer/Retail & Food/Beverage, Business Services, Healthcare Services and CleanTech. We do not currently invest in Life Sciences, Biotech, or Real Estate.  Our goal is to provide our financial and mentor capital to help build a dynamic entrepreneurial and investor community in the Midwest, though we do consider opportunities across the country. To work towards this goal, we target opportunities which can grow quickly into large sustainable businesses, and which will fuel innovation and job creation within our region.  We target companies raising $500K to $3MM, with pre-money valuation up to $5MM. Our sweet spot for initial investment is in the range of $100K to $500K. With these considerations, we are either involved as a single party in a small round or as part of a larger round. Based on the specific financing needs, our investments have ranged from as little as $10k up to ~$1MM, and through our network and alliances with multiple investment parties, we can be helpful in bringing together syndicates of several million dollars.  Cornerstone Angels is a member of the Angel Capital Association and is active in collaboration and syndication with Angel groups nationwide. We actively support companies and entrepreneurs under funding consideration by making introductions to other parties as relevant and based on interest.  Through our efforts since our launch we have built a portfolio of 35 companies.",10,,http://www.linkedin.com/company/cornerstone-angels,http://www.facebook.com/pages/Cornerstone-Angels/381047375873,,Active,Cornerstone Angels is a membership-based investment group focused on startups and institutional capital gap of companies.,2006-10-01,day,,,,,,http://www.cornerstoneangels.com,achint@cornerstoneangels.com,,,Angel Group,"Early Stage Venture, Late Stage Venture",4,5,,2,,,,,,"17,576",0,0.6,0.9,315,200.05,455.41%,5,,1.31,31.29%,68.71%,-31.29%,"21,415,455","-11,573,244",-35.08%,14,,,10,,,,,60086,USD,60086
PPM America Capital Partners,https://www.crunchbase.com/organization/ppm-america-capital-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,1,,,,,Active,"PPM America Capital Partners, a privately-owned investment manager, specializes in asset management solutions.",1990-01-01,year,,,,,,http://www.ppmamerica.com,,,,Venture Capital,"Early Stage Venture, Private Equity",5,5,,2,3,3,,,,"19,800",-0.1,2.6,-0.7,"1,033","1,920.32",,83,,3.04,,30.58%,,"10,059,254",,,16,,,5,,,,,,,
Continental Investors,https://www.crunchbase.com/organization/continental-investors,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,Continental Investors is a private equity firm founded in 2006. Continental is investing in private companies primarily in the financial service industry and in consumer businesses where the Internet is important. We are a strategic source of capital and look for opportunities where our industry experience and relationships can benefit management and other private equity investors.,20,,,,,Active,Continental Investors is a private equity firm founded in 2006. Continental is investing in private companies primarily in the financial,2006-01-01,year,,,,,,http://www.continentalinvestors.com,ellie@continv.com,312-628-2451,,Private Equity Firm,Seed,4,5,,2,,,,,,"21,505",2.3,3.5,0.6,98,52.81,,104,,4,,,,"26,718,414",,,4,,,,,,,,,,
