Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
HG Ventures,https://www.crunchbase.com/organization/hg-ventures,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,"HG Ventures supports innovation and growth across The Heritage Group by investing and partnering with private companies developing new technologies and approaches in both their core and adjacent markets. They leverage the world class expertise of The Heritage Group operating companies and research center to offer a unique value proposition to our portfolio company partners.HG Ventures invests in early stage and growth stage companies developing advanced materials and systems for transportation infrastructure, environmental services and specialty chemicals. ",5,,,,,Active,HG Ventures is a investment arm invests in early stage and growth stage companies developing advanced materials .,,,,,,,,http://www.hgventures.com/,,(317) 872-6010,,Venture Capital,Early Stage Venture,5,5,,4,1,1,,,,"4,806",-0.6,-0.2,4.2,643,599.48,3.7%,,,1,-54.41%,64.06%,11.63%,"17,943,498","4,088,910",29.51%,23,,,,,,,,,,
Maywic Select Investments,https://www.crunchbase.com/organization/maywic-select-invsestments,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,"Maywic Select Investments is an early stage and growth stage investor in consumer products and retail that promote healthy lifestyles, wellness, and wellbeing.  Founded by Fred Mayerson and Chad Wick, the firm is headquartered in Cincinnati, Ohio.",,,https://www.linkedin.com/company/maywic-select-investments,,,Active,"Maywic is a venture capital firm that invests in growth stage companies that promote healthy lifestyles, wellness, and well-being.",2014-01-01,day,,,,,,http://www.maywic.com,Lawrence.Horwitz@maywic.com,513.241.1200,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",5,5,,1,,,,,,"7,880",-0.2,5.2,7,450,262.02,,,,1,,100%,,"21,264,718",,,15,,,,,,,,,,
Koch Equity Development,https://www.crunchbase.com/organization/koch-equity-development,"Wichita, Kansas, United States",,,Midwestern US,,"Koch Equity Development LLC is the acquisition and investment subsidiary of Koch Industries, Inc. Based in Wichita, Kansas, Koch Industries, Inc. is one of the largest private companies in America with estimated annual revenues as high as $115 billion, according to Forbes. It owns a diverse group of companies involved in refining, chemicals, biofuels and ingredients; forest and consumer products; fertilizers; polymers and fibers; process and pollution control equipment and technologies; electronic components; commodity trading; minerals; energy; ranching; glass; and investments. Since 2003, Koch companies have invested more than $70 billion in acquisitions and other capital expenditures. With a presence in more than 60 countries, Koch companies employ more than 100,000 people worldwide, with about 60,000 of those in the United States. From January 2009 to present, Koch companies have earned more than 1,000 awards for safety, environmental excellence, community stewardship, innovation, and customer service.",8,https://www.twitter.com/koch_industries,https://www.linkedin.com/company/koch-industries,https://www.facebook.com/kochindustries,,Active,Koch Equity Development LLC is the acquisition and investment subsidiary of Koch Industries,,,,,,,,http://www.kochequity.com,,,,Venture Capital,,3,5,,4,2,2,,,,"10,094",-0.1,1.9,0.9,432,496.01,-9.18%,105,-57.71%,2.32,-75.1%,53.54%,53.54%,"16,616,129","5,657,771",51.63%,11,,,,,,,,,,
TT Capital Partners,https://www.crunchbase.com/organization/tt-capital-partners,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"TT Capital Partners is an independent merchant bank focused on mergers and acquisitions, financial restructuring, and principal investing services. It is the private equity arm of Triple Tree founded in 1997",7,https://twitter.com/tripletreellc,https://www.linkedin.com/company-beta/65863/,https://www.facebook.com/TripleTree-122897037781255/,,Active,"TripleTree is an independent merchant bank focused on mergers and acquisitions, financial restructuring, and principal investing services.",1997-01-01,year,,,,,,https://www.ttcapitalpartners.com,info@ttcapitalpartners.com,,,Venture Capital,,5,5,,5,,,,,,"10,789",0.8,0.2,1.3,,,,,,,,,,,,,14,,,,,,,,,,
BELLE Capital,https://www.crunchbase.com/organization/belle-capital,"Douglas, Michigan, United States",,,"Great Lakes, Midwestern US",,,6,,https://www.linkedin.com/company-beta/2120800/,,,Active,BELLE Capital is an early stage angel fund for building companies.,2013-01-01,year,,,,,,http://www.bellevc.com,,(313)737-1179,,Angel Group,Early Stage Venture,5,5,,1,,,,,,"11,525",-0.3,-0.5,0.6,983,853.87,228.06%,6,-59.28%,1.19,-20.16%,81.32%,29.97%,"13,185,113","-7,731,763",-36.96%,8,,,,,,,,,,
Refinery Ventures,https://www.crunchbase.com/organization/refinery-ventures,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,Refinery Ventures was founded in early 2017 with the intent to bridge the gap between the coasts and the midwest. Refinery focuses on disruptive technologies with an emphasis on digital health and human capital technology.,1,https://twitter.com/schigel,https://www.linkedin.com/company/refinery-ventures/,,,Active,Early stage venture firm.,2017-01-01,month,,,,,,https://www.refinery.com/,info@refinery.com,,,Venture Capital,Early Stage Venture,5,5,,3,,,,,,"13,056",-0.1,-0.1,-1.1,"5,008","3,503.2",28.04%,0,-98.22%,1.77,-9.06%,5.02%,-22.14%,"5,541,242","-40,563",-0.73%,16,,,,,,,,,,
Orfin Ventures,https://www.crunchbase.com/organization/orfin-ventures,"Bloomfield Hills, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"Orfin, a global network of value-added investors, seeks to fund the world's most creative technical innovators. They love data, security & the :cloud:.  Their base is a family investment office with experience in over 50 sophisticated private equity transactions. Recent venture investments include Remitly, Sookasa, Concept.io (Acquired by Apple), Crossbar, Compose, Sight Machine, Kurbo, Augury Systems, Vicarious and CloudHelix.",2,,,,,Active,Orfin Ventures is a private equity firm based in Miami that funds technical innovators.,,,,,,,,http://orfinventures.com,adam@orfinventures.com,,,Private Equity Firm,,3,5,,,,,,,,"14,042",-0.2,-0.1,0.7,,,,,,,,,,,,,3,,,,,,,,,,
Cornerstone Capital,https://www.crunchbase.com/organization/cornerstonecapital,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Cornerstone Capital Management seeks to provide world class investment and financial advisory solutions and service to enable institutions and individuals to achieve their financial goals, while maintaining the culture of a small firm with the highest levels of professionalism and integrity, and senior level attention to client relationships.",7,,,,,Active,Cornerstone Capital Management seeks to provide world class investment and financial advisory solutions and service to enable institutions,,,,,,,,http://www.cornerstonecapital.com,,,,Venture Capital,,5,5,,,2,2,,,,"17,132",0,1.1,2,,56.44,-100%,,,,,,,,,,13,,,5,,,,,,,
US Bank,https://www.crunchbase.com/organization/us-bank,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"US Bank is a multistate financial services holding company.  It provides a range of financial services such as lending and depository services, cash management, and trust and investment management services. US Bank provides a range of products and services to individuals, businesses, institutional organizations, governmental entities, and other financial institutions. Commercial and consumer lending services are principally offered to domestic customers with foreign operations and to large national customers operating in specific industries. The company offers its products and services under various segments. Its wholesale banking and commercial real estate segment provides lending, equipment finance and small-ticket leasing, depository services, treasury management, capital markets, international trade services, and other financial services for the middle market, large corporate, commercial real estate, financial institution, non-profit, and public sector clients. The consumer and small business banking segment delivers products and services through banking offices, telephone servicing and sales, online services, direct mail, ATM processing, and mobile devices such as mobile phones and tablet computers. It encompasses community banking, metropolitan banking, in-store banking, small business banking, consumer lending, mortgage banking, workplace banking, student banking, and 24-hour banking. The company’s wealth management and securities services segment offers private banking, financial advisory services, investment management, retail brokerage services, insurance, trust, custody, and fund servicing through five businesses including wealth management, corporate trust services, U.S. Bancorp asset management, institutional trust and custody, and fund services. The payment services segment includes consumer and business credit cards, stored-value cards, debit cards, corporate and purchasing card services, consumer lines of credit, and merchant processing. The treasury and corporate support segment includes its investment portfolio for commercial and commercial real estate loans and other real estate funding, capital management, and interest rate risk management. US Bank was founded in 1863.",228,https://twitter.com/usbank,https://www.linkedin.com/company/us-bank,https://www.facebook.com/usbank/,,Active,US Bank is a multistate financial services holding company providing a range of financial services.,,,,,,,,https://www.usbank.com/index.html,,,,Fund Of Funds,"Debt, Private Equity",5,5,,,2,2,,,,"19,253",5.4,5.4,0,,,,,,,,,,,,,10,,,,,,,,,,
Keiretsu Forum Mid Atlantic,https://www.crunchbase.com/organization/keiretsu-forum-mid-atlantic,"Atlantic Mine, Michigan, United States",,,"Great Lakes, Midwestern US",,"Keiretsu Forum Mid-Atlantic offers you access to a wealth of international angel funding opportunities, vetted by business experts with local first hand knowledge of every investment.",,http://twitter.com/KeiretsuMid_Atl,http://www.linkedin.com/company/1639233,http://www.facebook.com/Keiretsu-Forum-Mid-Atlantic/171914,,Active,"Keiretsu Forum Mid-Atlantic offers you access to a wealth of international angel funding opportunities, vetted by business experts with",2010-01-01,year,,,,,,http://www.keiretsuforum-midatlantic.com,,,,Venture Capital,,5,5,,2,,,,,,"21,461",-0.4,-0.7,-0.1,454,703.89,-37.81%,65,487.5%,1.67,13.83%,33.29%,-43.48%,"17,500,038","2,895,913",19.83%,46,,,,,,,,,,
cultivate(MD),https://www.crunchbase.com/organization/cultivate-md,"Holland, Michigan, United States",,,"Great Lakes, Midwestern US",,,,,https://www.linkedin.com/company/cultivate-md/,,,Active,"cultivate(MD) is a unique, medical venture capital fund.",,,,,,,,,,,,Venture Capital,Venture,5,5,,5,,,,,,"21,786",-0.5,5,3.8,,,,,,,,,,,,,,,,,,,,,,,
Holton Capital Group,https://www.crunchbase.com/organization/holton-capital-group-llc,"Saint Louis, Missouri, United States",,,Midwestern US,,,,,,,,Active,Holton Capital Group is a family office investing in early stage technology and life science companies.,,,,,,,,http://www.holtoncapital.com/,,314 863 5339,,Venture Capital,,4,5,,1,1,1,,,,"22,337",-0.1,0,-0.1,,,,,,,,,,,,,5,,,,,,,,,,
Pine River Capital Management,https://www.crunchbase.com/organization/pine-river-capital-management,"Minnetonka, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Pine River Capital Management L.P. (“Pine River”) is an asset management firm focusing on relative value strategies across a range of global financial markets. The company manages approximately $15 billion across three actively managed platforms: hedge funds, managed accounts and listed investment vehicles to support a number of strategies including interest rates, mortgages, equity long/short, event-driven equity, and global convertible bond arbitrage. The company is currently managed by founder and CEO  and Co-CIO Brian Taylor and 17 partners.",34,http://twitter.com/PineRiverCapita,http://www.linkedin.com/company/pine-river-capital-management,,,Active,Pine River Capital Management L.P. is an asset management firm.,2002-01-01,year,,,,,,https://pinerivercapital.com,investors@prcm.com,212 364 3200,,Private Equity Firm,,5,5,,1,4,4,,,,"22,396",0,0,-0.3,775,"2,339.32",-67.55%,23,-27.47%,3.02,105.81%,0%,-9.76%,"11,756,156","2,961,332",33.67%,18,,,,,,,,167057,USD,167057
MadDog Ventures,https://www.crunchbase.com/organization/maddog-ventures,"Birmingham, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"MadDog Ventures is a  venture capital firm that invests in companies that develop and market cloud-based business applications that disrupt existing industry models and help monetize underutilized information. MadDog Ventures provides both capital and operating expertise to help businesses grow and meet their full potential. The operating expertise goes well beyond the “executive leadership” support offered by many venture capital funds to include direct support for application development, sales, finance, marketing and administration.",,,,,,Active," A venture capital firm Based in Birmingham,Mich.",,,,,,,,https://www.maddogvc.com/,info@maddogvc.com,248.686.0900   ,,Venture Capital,,5,5,,4,,,,,,"24,165",-0.1,-0.1,-0.3,,149.98,-100%,,,,,,,,,,16,,,,,,,,,,
Monument Capital Partners,https://www.crunchbase.com/organization/monument-capital-partners,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,Monument Capital Partners is a private equity firm.,,,,,,,,http://www.monument-capital.com,jschaffer@monument-capital.com,(317) 656-5060,,"Private Equity Firm, Venture Capital",Late Stage Venture,3,5,,2,1,1,,,,"25,881",-0.3,-0.2,0.1,,,,,,,,,,,,,7,,,,,,,,37339,USD,37339
Valley Growth Ventures,https://www.crunchbase.com/organization/valley-growth-ventures,"Youngstown, Ohio, United States",,,"Great Lakes, Midwestern US",,"VGV is a “micro” venture capital investment fund created to support high-growth, early-stage companies across the state of Ohio, with a preference for those in the Mahoning Valley. Formed in collaboration between five area organizations, VGV serves to aid in the growth of companies in their region and to relocate out-of-region companies to the Mahoning Valley. They leverage the industry expertise, personnel, facilities, talent network and operations of our investment team and partner organizations to produce strong companies and generate substantial returns for their investors.",4,,https://www.linkedin.com/company/valley-growth-ventures/?originalSubdomain=in,,,Active,A “micro” venture capital investment fund created to support high-growth.,,,,,,,,http://www.valleygrowthventures.com,info@valleygrowthventures.com,,,Venture Capital,Early Stage Venture,4,5,,5,,,,,,"25,967",-0.1,0.3,-0.2,,166.6,-100%,,,,,,,,,,13,,,,,,,,,,
Iowa AgriTech Accelerator,https://www.crunchbase.com/organization/iowa-agritech-accelerator,"Des Moines, Iowa, United States",,,Midwestern US,,"The Iowa AgriTech Accelerator, based in Des Moines,Iowa, is a mentor-led accelerator focused on AgTech innovations. Led by innovators and leaders in several areas of agriculture, The Accelerator seeks startups ready to change the status quo.",8,https://twitter.com/agritechaccel,https://www.linkedin.com/company/16226934/,https://www.facebook.com/IowaAgriTechAccelerator/,,Active,Iowa AgriTech Accelerator is a mentor-led accelerator focused on AgTech innovations.,2017-01-01,year,,,,,,https://agiowa.com/,megan@agiowa.com,,,Accelerator,"Early Stage Venture, Seed",5,5,,5,,,On-Site,2019-04-01,14,"30,016",-0.4,-0.5,-0.1,"1,252",941.64,102.39%,50,-87.11%,1.83,-49.01%,55.83%,34.75%,"10,633,409","-1,637,748",-13.35%,23,,,,,,,,,,
Bridge Investment Fund,https://www.crunchbase.com/organization/bridge-investment-fund,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"Bridge Investment Fund is a venture capital fund focused on investing in Israeli medical device companies with strong synergies with the leading health care institutions and industries in Cleveland. With offices in Cleveland and Tel Aviv, Bridge is specifically focused on Israeli medical device companies that have completed their initial clinical trials and are looking to the US market for further clinical validation and to establish a US sales marketing organization.",,,,,,Active,Bridge Investment Fund is a venture capital fund focused on investing in Israeli medical device companies with strong synergies with the,,,,,,,,http://www.bridgefundllc.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,5,,1,1,1,,,,"30,417",-0.4,-0.4,0.5,128,21.39,,36,,3.41,,39.7%,,"25,105,439",,,6,,,,,,,,,,
Hennessey Capital,https://www.crunchbase.com/organization/hennessey-capital,"Rochester Hills, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"Hennessey Capital is a division of Hitachi Capital America Corp. and offers accounts receivable and inventory financing to fund opportunities and increase cash flow. The company offers a variety of flexible lending options, including factoring and traditional asset-based lines of credit. Our experienced team provides guidance and the cash flow management tools businesses need to succeed and expand. Hennessey Capital’s growth capital and financial wisdom helps create a track record of success. In the past 10 years, we have provided $680 million to 270 high-growth companies across the country, further enhancing their profitability and strengthening their cash flow.",5,,,,,Active,Hennessey Capital is a division of Hitachi Capital America Corp. and offers accounts receivable and inventory financing to fund,2002-01-01,year,,,,,,http://www.hennesseycap.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,5,,2,1,1,,,,"31,191",1.3,1,-0.5,,,,,,,,,,,,,8,,,,,,,,,,
Accelerant,https://www.crunchbase.com/organization/accelerant-venture-capital-fund,"Dayton, Ohio, United States",,,"Great Lakes, Midwestern US",,,,https://twitter.com/AccelerantDYT,https://www.linkedin.com/company/accelerant-dayton,https://www.facebook.com/AccelerantDYT,,Active,"Accelerant, an initiative of the Dayton Development Coalition, is seed-stage venture capital fund focused on investments.",2007-01-01,year,,,,,,http://www.accelerantdayton.com,information@accelerantdayton.com,(800) 241-2469,,Venture Capital,,4,5,,,1,1,,,,"35,231",0.7,1.9,2.9,513,309.34,-38.05%,,,1,0%,28.28%,0%,"21,523,421","4,280,824",24.83%,14,,,8,,,,,,,
Zell Lurie Commercialization Fund,https://www.crunchbase.com/organization/zell-lurie-commercialization-fund,"Ann Arbor, Michigan, United States",,,"Great Lakes, Midwestern US",,The Zell Lurie Commercialization Fund (ZLCF) is a pre-seed investment fund established to identify and accelerate the commercialization of ideas generated within the South-East Michigan area.,3,,https://www.linkedin.com/company/16269700/,,,Active,The Zell Lurie Commercialization Fund (ZLCF) is a pre-seed investment fund,,,,,,,,http://www.zlcfund.com/,,,,"Micro VC, Venture Capital",Seed,5,5,,3,,,,,,"35,930",-0.2,-0.3,-0.4,97,36.42,,,,1,,100%,,"31,317,715",,,4,,,,,,,,,,
Northern Michigan Angels,https://www.crunchbase.com/organization/northern-michigan-angels,"Traverse City, Michigan, United States",,,"Great Lakes, Midwestern US",,,2,,https://www.linkedin.com/company/9470402?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9470402%2Cidx%3A1-1-1%2CtarId%3A1441406822166%2Ctas%3ANorthern%20Michigan%20Angels,https://www.facebook.com/pages/Northern-Michigan-Angels/329483053734598?fref=ts,,Active,Northern Michigan Angels is an organization of local volunteers that focuses on the economic development of the private sector in Michigan.,,,,,,,,http://northernmichiganangels.com,,231-932-1280,,Angel Group,"Debt, Early Stage Venture",4,5,,,,,,,,"40,075",-0.1,0.9,2.8,150,82.21,-27.06%,62,,6,500%,0%,-100%,"21,256,372","-4,771,420",-18.33%,15,,,,,,,,,,
TechGROWTH Ohio,https://www.crunchbase.com/organization/techgrowth-ohio1,"Athens, Ohio, United States",,,"Great Lakes, Midwestern US",,,,https://www.twitter.com/techgrowthohio,https://www.linkedin.com/company/techgrowth-ohio,https://www.facebook.com/techgrowthohio1,,Active,"TechGROWTH Ohio connects early-stage, technologically-innovative companies with valuable tools for growth and sources of capital.",2008-01-01,year,,,,,,http://www.techgrowthohio.com,,877.476.9681,,Incubator,,4,5,,1,,,,,,"40,810",0.3,1.4,1.2,,168.74,-100%,,,,,,,,,,18,,,,,,,,,,
Warhawk Entrepreneurial Fund,https://www.crunchbase.com/organization/warhawk-entrepreneurialfund,"Whitewater, Wisconsin, United States",,,"Great Lakes, Midwestern US",,,,,,,,Closed,Warhawk Entrepreneurial Fund was founded by a UW-Whitewater Alumni to make investments in Whitewater early stage startups.,,,,,,none,,,,,,Micro VC,"Early Stage Venture, Seed",3,5,,,,,,,,"40,902",-0.5,0.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,
NEOTEC,https://www.crunchbase.com/organization/neotec,"Kent, Ohio, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,NEOTEC is a multicounty economic development partnership focused on the global competitiveness of Northeast Ohio and its businesses.,,,,,,,,http://www.neotec.org,vscott@neotec.org,800.793.0912,,Venture Capital,Seed,4,5,,,1,1,,,,"45,520",-0.4,3.3,-0.1,886,"1,622.13",421.57%,,,1,0%,100%,0%,"14,463,934","-13,333,512",-47.97%,9,,,,,,,,34532,USD,34532
eHatchery,https://www.crunchbase.com/organization/ehatchery,"Kearney, Nebraska, United States",,,Midwestern US,,"As of 2001, eHatchery, L.L.C. went out of business. eHatchery, L.L.C. is a consulting firm that connects major corporations with start-up companies. The company was founded in 1999 and is based in Atlanta, Georgia.",,,,,,Closed,eHatchery is a technology incubator based in Georgia that connects corporations and startups together.,1999-01-01,year,,,,none,For Profit,http://www.ehatchery.com,dan@investnebraska.com,03083380011,,Accelerator,Seed,4,5,,3,2,2,,,,"45,996",-0.4,-0.2,-0.4,,,,,,,,,,,,,3,,,,,,,,,,
Portal Capital,https://www.crunchbase.com/organization/portal-capital,"Beachwood, Ohio, United States",,,"Great Lakes, Midwestern US",,"Portal Capital is a Cleveland-based private equity investment firm that specializes in small-market private equity investments in Life Science related companies. Founded in 2008 by executives from both Medical Manufacturing and Healthcare Investment Banking, our team offers a combined history of over 50 years of experience in operations, finance, and marketing, and has a successful track record in sourcing, managing, and exiting equity investments through a range of economic cycles and market conditions. Portal Capital typically seeks to deploy $250,000 to $2 million of equity for all, controlling or substantial-minority positions in North American-based early-stage companies through a range of transaction structures - leveraged buyouts, corporate divestitures, recapitalizations, orphaned technologies, build-ups, and growth financings.",1,https://www.twitter.com/wpalmbeachseo,,,,Active,Portal Capital is a Cleveland-based private equity investment firm that specializes in small-market private equity investments in Life,2008-01-01,year,,,,,,http://www.portal-capital.com,,(102) 345-6789,,Private Equity Firm,Early Stage Venture,4,5,,,2,2,,,,"52,013",1.2,2,0.3,,,,,,,,,,,,,6,,,9,,,,,,,
Avalon Investments,https://www.crunchbase.com/organization/avalon-investments,"Ann Arbor, Michigan, United States",,,"Great Lakes, Midwestern US",,"Avalon provides leadership and management guidance, financial investment, and relationship-building support in a manner that improves the productive use of technology in our world. - Financial Investment Typically, Avalon invests $1-4 million in early-stage technology companies. - Leadership and Management Guidance Avalon's greatest strength lies in our team's significant operational and entrepreneurial experience. As such, we prefer to take an active strategic role on behalf of our portfolio companies. Participation on the Board of Directors would normally be expected. - Relationship-Building Avalon provides assistance in developing, fostering, and managing relationships with individuals and groups who can bring valuable assistance to growing organizations.",,,,,,Closed,"Avalon provides leadership and management guidance, financial investment, and relationship-building support in a manner that improves.",,,,,,none,,http://www.avaloninvest.com,,,,Private Equity Firm,,3,5,,2,1,1,,,,"52,082",1.1,2.1,1.7,,,,,,,,,,,,,2,,,,,,,,,,
Ohio Third Frontier,https://www.crunchbase.com/organization/ohio-third-frontier,"Columbus, Ohio, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,"Ohio Third Frontier provides access to essential business assistance, capital and talent resources.",,,,,,,,https://development.ohio.gov/bs_thirdfrontier/,,,,Accelerator,,5,5,,2,,,,,,"58,314",-0.4,-0.8,-0.6,,,,,,,,,,,,,8,,,,,,,,,,
Cinergy Ventures,https://www.crunchbase.com/organization/cinergy-ventures,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,,,,,,,Active,"Cinergy Ventures invests in developing energy technologies and is an investment comapny based in Cincinnati, Ohio.",,,,,,,,,,,,Venture Capital,Late Stage Venture,3,5,,1,2,2,,,,"67,128",-0.2,1.2,0,,,,,,,,,,,,,,,,,,,,,,,
ALPS Information Technology Fund,https://www.crunchbase.com/organization/alps-information-technology-fund,"Auburn Hills, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"ALPS Information Technology Fund, LP, is a core company of the Alps Electric North America, Inc affiliated group Alps Electric Co. Ltd. (headquartered in Japan) and its global group of companies have manufactured various electronic components since its foundation in 1948. Based on innovative proprietary technology and market outlook, the Company provides cutting-edge electronic components that contribute to the advancement of multimedia society in the four core businesses of communications and broadcasting, components, computer peripherals and car electronics. Based on a four-sphere business structure comprising Japan, Asia, the United States and Europe, Alps advances global corporate activities that strengthen partnerships with customers, countries and regions throughout the world.",,,,,,Active,"ALPS Information Technology Fund, LP, is a core company of the Alps Electric North America, Inc affiliated group Alps Electric Co.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,5,,1,2,2,,,,"80,800",-0.4,1.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Irwin Ventures,https://www.crunchbase.com/organization/irwin-ventures,"Columbus, Indiana, United States",,,"Great Lakes, Midwestern US",,,,,,,,Closed,Irwin Ventures invests in early stage companies in financial services.,,,,,,none,,http://www.irwinventures.com,,(812) 373-1434,,Venture Capital,,4,5,,,3,3,,,,"83,572",-0.4,-0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,
Ag Startup Engine,https://www.crunchbase.com/organization/ag-startup-engine,"Ames, Iowa, United States",,,Midwestern US,,The Ag Startup Engine  effort was launched two years ago to help address two fundamental gaps that prevent agricultural startups and entrepreneurs from being more successful in Iowa: early seed stage investment and organized mentorship from successful Iowan and Midwestern entrepreneurs.,2,https://twitter.com/agstartupengine,https://www.linkedin.com/company/agstartupengine/?originalSubdomain=in,https://www.facebook.com/agstartupengine/#,,Active,Fund AgTech entrepreneurs and help them towards success through mentorship and financial support.,2015-01-01,year,,,,,,https://www.agstartupengine.com/,,,,Venture Capital,"Early Stage Venture, Seed",3,4,,2,,,,,,"2,281",-0.7,-2.3,4.6,487,254.67,-25.66%,97,-37.01%,3.93,132.47%,0%,-62.4%,"13,870,527","-944,613",-6.38%,4,,,,,,,,,,
Principal Financial Group,https://www.crunchbase.com/organization/principal-financial-group,"Des Moines, Iowa, United States",,,Midwestern US,,"Principal Financial Group provides retirement savings, investment, and insurance products and services worldwide.",189,http://twitter.com/ThePrincipal,http://www.linkedin.com/company/principal-financial-group,http://www.facebook.com/PrincipalFinancial,,Active,"Principal Financial Group provides retirement savings, investment, and insurance products and services worldwide.",1879-01-01,year,2003-12-05,day,,,For Profit,http://www.principal.com/index.shtm,investor-relations@principal.com,800-554-3395,,Micro VC,Late Stage Venture,3,4,,1,1,1,,,,"3,580",-0.5,-0.1,3.1,"3,237,816","2,770,605.18",12.95%,298,-0.57%,9.26,8.36%,18.58%,-2.65%,"12,896","-1,718",-11.76%,100,16,"89,021",47,0,0,Computing; Calculating,,722325780,USD,722325780
Koch Disruptive Technologies,https://www.crunchbase.com/organization/koch-disruptive-technologies,"Wichita, Kansas, United States",,,Midwestern US,,"Founded in November 2017 upon the spirit of transformation, Koch Disruptive Technologies (KDT) originates and invests in promising entrepreneurs and technologies across industries to improve Koch Industries' existing businesses and create new opportunities. Based in Wichita, Kansas, Koch Industries, Inc. is one of the largest private companies in America with estimated annual revenues as high as $100 billion, according to Forbes. It owns a diverse group of companies involved in refining, chemicals, and biofuels; forest and consumer products; fertilizers; polymers and fibers; process and pollution control equipment and technologies; electronics; information systems; commodity trading; minerals; energy; glass; ranching; and investments. Since 2003, Koch companies have invested more than $80 billion in acquisitions and other capital expenditures. With a presence in about 60 countries, Koch companies employ more than 120,000 people worldwide, with about 70,000 of those in the United States. From January 2009 to present, Koch companies have earned more than 1,200 awards for safety, environmental excellence, community stewardship, innovation, and customer service. Learn more about KDT at http://news.kochind.com/news/2017/koch-disruptive-technologies-ready-to-transform",20,,,,,Active,Venture capital firm with the goal to invest in promising technologies to improve Koch’s existing businesses and create new opportunities.,2017-11-01,day,,,,,,,,,,"Corporate Venture Capital, Venture Capital",,4,4,,3,,,,,,"3,908",-0.7,-1.1,5.8,,,,,,,,,,,,,,,,,,,,,,,
