Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Spruce Capital Partners,https://www.crunchbase.com/organization/spruce-capital-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"The principals of Spruce Capital Partners are well known investors and thought leaders in the biogreentech sector. They bring a wealth of experience as investors, advisers, and domain experts in helping entrepreneurs build the next generation of successful biogreentech companies. They formed Spruce Capital Partners not only to manage venture funds, but also to develop new talent for the industry, provide thought leadership, and promote innovation in companies and countries. The principals have worked together for more than 10 years and have shepherded investments across multiple funds and multiple sectors. The principals of Spruce Capital Partners are also active in advising, partnering, and shaping the life sciences industry globally and, especially in Malaysia and United States.",8,,,,,Active,"A principal investment firm specializing in Agriculture, Agtech, Biogreentech, Food & Nutrition.",2013-01-01,year,,,,,,http://www.sprucecp.com/,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",5,6,,3,1,1,,,,"12,525",1,0.7,1.1,,131.04,-100%,,,,,,,,,,13,,,10,,,,,,,
Continue Capital,https://www.crunchbase.com/organization/continue-capital-a997,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Continue Capital excels in investments on digital currency Startups , Private Equity and HFT Funds, focus on strategic sectors including Blockchain industry, innovative science and  technologies. We continue to invest in breakthrough technologies. We are long term believers in the blockchain industry, witnessed and deeply involved in the booming revolution of the whole industry. Our core team members are early Bitcoin community members, including professional Developer, Venture Capitalist and global Community Leader, who are decentralized located in China, Japan, and USA.  We continue to be the catalyst of innovation technologies and blockchain industry. We help those legendary teams, from idea to prototype and beyond, bring industry value-add resources to our portfolio partner. For startups in early stage, we focus on providing continue support on world wide community management and Operation，Liquidity Supporting，Executive Coaching. Taking uncertainty together with founders is unique to our spirit and how we add value. ",5,,,,,Active,"Continue Capital excels in investments on digital currency Startups , Private Equity and HFT Funds",2014-07-01,month,,,,,,https://www.continue.capital,pima@continue.capital,415-6940629,,"Fund Of Funds, Private Equity Firm, Venture Capital","Early Stage Venture, Seed",6,6,,1,,,,,,"12,705",0,0.5,-0.2,"1,447","1,067.47",23.31%,27,-85.71%,2.39,18.9%,34.36%,-3.76%,"8,915,992","-1,671,288",-15.79%,18,,,,,,,,,,
Strive Capital,https://www.crunchbase.com/organization/strive-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Strive Capital is a venture capital firm that focuses on mobile companies. It offers its services in the United States. Strive Capital was founded by Nuno Goncalves Pedro in 2011. It is based in San Francisco, California.",1,http://twitter.com/StriveCapital,https://www.linkedin.com/company/strive-capital,https://www.facebook.com/strivecapital,,Active,Strive Capital is a venture capital firm that finances and offers its services to mobile companies.,2011-01-01,year,,,,,,http://www.strivecap.com,info@strivecap.com,415 946 4014,,Venture Capital,"Early Stage Venture, Seed",4,6,,,,,,,,"15,925",0.8,1.1,-0.3,189,392.99,,65,,5,,,,"20,141,389",,,4,,,,,,,,,,
Humanity United,https://www.crunchbase.com/organization/humanity-united,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Humanity United is committed to building a world where modern-day slavery and mass atrocities are no longer possible. They support efforts that empower affected communities and address the root causes of conflict and modern-day slavery to build lasting peace.,8,http://twitter.com/HumanityUnited,http://www.linkedin.com/company/humanity-united,http://www.facebook.com/humanityunited,,Active,Humanity United is committed to building a world where modern-day slavery and mass atrocities are no longer possible.,2005-01-01,year,,,,,,http://www.humanityunited.org,tisgitt@humanityunited.org,202-503-3200,,Micro VC,Seed,6,6,,3,,,,,,"17,276",-0.2,0.6,-0.2,"8,620","12,541.97",-24.42%,39,-66.89%,1.75,-8.11%,53.02%,24.02%,"3,288,652","814,436",32.92%,39,,,20,,,,,2321763,USD,2321763
Coyote Ridge Ventures,https://www.crunchbase.com/organization/coyote-ridge-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Coyote Ridge Ventures is a private equity company that provides investments to technology startups. It was founded by Rahul Prakash and is based in California.,11,,,,,Active,Coyote Ridge Ventures invests in early-stage technology companies.,,,,,,,,http://www.coyoteridgevc.com/,,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",6,6,,,1,1,,,,"17,340",-0.1,-0.2,0,,,,,,,,,,,,,4,,,,,,,,,,
Triage Ventures,https://www.crunchbase.com/organization/triage-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Triage Ventures is a venture fund located in San Francisco. The fund invests in early-stage start-ups with a goal of participating in or leading later rounds. The fund does not accept outside investment and does not respond to unsolicited requests.,6,,,,,Active,Triage Ventures is a venture fund located in San Francisco. The fund invests in early-stage start-ups with a goal of participating in or,,,,,,,,http://triageventures.com,webmaster@triageventures.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,6,,4,,,,,,"19,253",0,0.2,-0.1,,12.99,,,,,,,,,,,3,,,,,,,,,,
The Hit Forge,https://www.crunchbase.com/organization/the-hit-forge,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,2,http://twitter.com/naval,https://www.linkedin.com/in/navalr,http://www.facebook.com/navalr,,Active,The Hit Forge is a San Francisco-based social media investment firm that helps build mass-market web properties.,2007-01-01,year,,,,,,http://hitforge.com,,206424-3172,,Venture Capital,"Early Stage Venture, Seed",5,6,,,3,3,,,,"22,262",-0.1,-0.2,-0.6,,,,,,,,,,,,,3,,,,,,,,,,
TPG Alternative & Renewable Technologies,https://www.crunchbase.com/organization/tpg-alternative-renewable-technologies,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"TPG Alternative & Renewable Technologies (TPG ART) is a growth-equity platform dedicated to partnering with companies that deploy novel business models and technologies to reduce environmental impact and promote resource efficiency. With more than $240 million in assets currently under management, TPG ART looks to help develop companies in multiple sectors, including but not limited to renewable power generation, energy efficiency, environmental services, waste management, agriculture, and industrial technologies.",2,,,,,Active,TPG Alternative & Renewable Technologies is a growth-equity platform dedicated to partnering companies that deploy novel business models.,,,,,,,,https://www.tpg.com/platforms/tpgart,inquiries@tpg.com,,,Private Equity Firm,,4,6,,3,,,,,,"23,555",-0.2,-0.3,-0.5,,,,,,,,,,,,,14,,,,,,,,,,
Momentum Accelerator,https://www.crunchbase.com/organization/momentum-accelerator,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Momentum is the first mobile-first accelerator and fund that has a practical hands-on approach and deep specialized expertise in mobile.  They deliver inked customer contracts, actionable product and marketing feedback, and direct investment to help their companies grow.",,http://twitter.com/momentumventure,http://www.linkedin.com/company/momentum-accelerator,http://www.facebook.com/momentum.accelerator,,Active,Momentum is the first mobile-first accelerator and fund that has a practical hands-on approach and deep specialized expertise in mobile.,2012-01-01,year,,,,,,http://www.momentum.vc,,305240-6195,,Accelerator,,6,6,,,,,,2015-06-01,16,"26,136",-0.4,-0.2,-0.4,,,,,,,,,,,,,5,,,,,,,,,,
Growth Circuit,https://www.crunchbase.com/organization/growth-circuit,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Venture ;  Growth Circuit Ventures is ODTU TEKNOKENT's investment fund investing in seed & early stage technology startups and follow-on with additional investment in line with the company's progress and success. Accelerator ; In 2 months we will guide the founders to post-validation & post-revenue stage with our partnership with UC Berkeley Innovation Acceleration Group and mentors from institutions like Babson Global, Growth Circuit SF. In subsequent stages, we will fund the startup to accelerate them and have them qualify for 2 months in Silicon Valley.",,https://twitter.com/GrowthCircuit,https://www.linkedin.com/company/growthcircuit/,https://www.facebook.com/theGrowthCircuit/,,Active,Growth Circuit Ventures is ODTU TEKNOKENT's investment fund investing in seed & early stage technology startups.,2016-01-01,year,,,,,,https://www.growthcircuit.co/,info@growthcircuit.co,,,"Accelerator, Co-Working Space, Venture Capital","Early Stage Venture, Seed",6,6,,4,,,On-Site,2019-03-20,6,"26,725",-0.3,-0.2,-0.9,"1,044","2,441.31",-32.52%,,,1,-49.55%,100%,100%,"13,353,685","3,981,700",42.49%,,,,16,,,,,,,
Lake Street Capital,https://www.crunchbase.com/organization/lake-street-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Lake Street Capital is a leader in the secondary direct market. They are focused on acquiring venture capital, buyout and other private equity positions from existing investors (â€œSecondary Directsâ€). The Firm focuses primarily on the technology and business services industries and has acquired positions from major corporations, financial institutions, founders and other institutional investors. Lake Street Capital (""LSC"") targets investments in late stage companies with growing businesses and strong business models. The firm has led spin-outs of entire portfolios and also provided liquidity on individual positions. Transaction sizes range from $1 million to over $50 million. Founded in 2003, LSC is one of the largest firms focused on the Secondary Direct market. LSC currently manages two funds with over $400 million of invested capital in over 100 companies across diverse industries, locations, and stages of development. Headquartered in San Francisco, Lake Street Capital is funded by institutional investors.",8,,,,,Active,"Lake Street Capital is a leader in the secondary direct market. They are focused on acquiring venture capital, buyout and other private",2003-01-01,year,,,,,,http://www.lakestreetcapital.com,info@lakestreetcapital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",6,6,,,3,3,,,,"27,629",0.1,1.6,-0.3,,56.44,-100%,,,,,,,,,,9,,,,,,,,,,
StartVenture,https://www.crunchbase.com/organization/startventure-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"StartVenture Capital is one of the world's most active early-stage and seed-stage investors; providing founders with funding, guidance, network and support for them to reach the next steps of their journey. We invest from seed to Series A stages, mostly as the lead investor but also working alongside other investors; backing ambitious founders who work hard to build awesome things that more and more people use every day. We expect them to build a great team, to learn very quickly, to keep the right focus and execute towards growth. Headquartered in San Francisco, we are founded by Randall Young, an entrepreneur and investor.",,,,,,Active,"Investing in the future, today.",2010-06-01,month,,,,,,http://startventure.com,hello@startventure.com,,,"Entrepreneurship Program, Venture Capital","Convertible Note, Early Stage Venture, Seed",5,6,,5,1,1,Online,,14,"28,709",2.2,2.7,-0.4,,,,,,,,,,,,,1,,,,,,,,,,
Curious Endeavors,https://www.crunchbase.com/organization/curios-endeavors,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,Curios Endeavors is a personal angel investment entity.,,,,,,,,,,,,Angel Group,,6,6,,1,,,,,,"30,166",-0.1,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,
ZT Labs,https://www.crunchbase.com/organization/torrenegra-group,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,ZT Labs,2000-12-28,day,,,,,,,,,,Family Investment Office,Seed,6,6,,,2,2,,,,"30,890",0.4,1.7,-0.5,,,,,,,,,,,,,5,,,,,,,,,,
Manitou Ventures,https://www.crunchbase.com/organization/manitou-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,2,,,,,Active,Manitou Ventures is a venture capital firm specializing in investments in seed and early-stage companies in the U.S. and China.,,,,,,,,,,,,Venture Capital,Seed,4,6,,1,,,,,,"42,514",-0.4,-0.1,-0.7,,,,,,,,,,,,,,,,,,,,,,,
"Nth Power Technologies, Inc.",https://www.crunchbase.com/organization/nth-power-technologies-inc,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,"Nth Power Technologies, Inc. invests in companies with high growth potential.",,,,,,,,http://www.nthfund.com/,,,,Venture Capital,,5,6,,,2,2,,,,"50,766",-0.5,-0.6,-0.6,,,,,,,,,,,,,8,,,,,,,,,,
Trellis Health Ventures,https://www.crunchbase.com/organization/trellis-health-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Trellis Health Ventures is a venture capital firm specializing in late stage investments. It prefers to invest in the health care industry with a focus on information systems and services, medical technology, and health services and specialty pharmaceuticals. Trellis Health Ventures was founded in 1998 by Mr. Paul Felton and is based in San Francisco, California.",,,,,,Active,Trellis Health Ventures is a venture capital firm specializing in late stage investments. It prefers to invest in the health care industry,1998-01-01,year,,,,,,,,,,Venture Capital,Late Stage Venture,5,6,,,4,4,,,,"53,235",-0.2,-0.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Marcy Venture Partners,https://www.crunchbase.com/organization/marcy-venture-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Marcy Venture Partners (MVP) is Co-Founded by JAY-Z, Jay Brown and Larry Marcus. In a hits-driven VC investment business, Marcy Venture Partners (MVP) has special capabilities to identify, access, and nurture top-tier entrepreneurs and companies. The Co-Founders have a passion for building game-changing consumer businesses and mass-market brands that resonate with culture across products and services, media and technology. MVP brings together deep networks in entertainment, sports and brands with operating and venture capital expertise.",,,https://www.linkedin.com/company/marcyvp,,,Active,"Co-Founded by JAY-Z, Jay Brown & Larry Marcus, MVP invests in startups across consumer products & services, digital media & technology.",2019-03-01,day,,,,,,,info@marcyvp.com,,,Venture Capital,"Early Stage Venture, Seed, Venture",5,5,,1,,,,,,"1,380",-0.8,8.2,8.1,,,,,,,,,,,,,,,,,,,,,,,
Genstar Capital,https://www.crunchbase.com/organization/genstarcapital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Genstar Capital LLC is a private equity investment firm that makes leveraged investments in quality companies. They work in partnership with management to create value over the long term. With $3 billion of committed capital under management and significant experience operating and investing in businesses, Genstar Capital delivers the advantages of expertise, experience and patient capital to portfolio companies.",174,,,,,Active,Genstar Capital is a private equity firm that invests in leading middle-market companies.,2005-01-01,year,,,,,,http://www.gencap.com,,,,Private Equity Firm,Private Equity,5,5,,4,2,2,,,,"1,530",-0.9,0.7,-0.1,"7,676","5,833.19",-1.48%,61,-38.91%,4.19,27.52%,22.43%,-20.59%,"2,581,127","87,214",3.5%,9,,,10,,,,,45605777,USD,45605777
Ausum Ventures,https://www.crunchbase.com/organization/ausum-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Investing in blockchain technology as an instrument of social change is a bold strategy. It is a paradigm that empowers entrepreneurs and fuels technologies, not for the world that we live in today, but for one that enables a better tomorrow. ​ At Ausum, we have embarked on an ambitious journey towards financial and social inclusion by harnessing Web3. The decentralization of the internet will change how we organize intelligence (both human and machine) and capital globally.",,https://twitter.com/ausumventures,https://www.linkedin.com/company/ausum-ventures/?originalSubdomain=pt,https://www.facebook.com/ausumvc/,,Active,Ausum Blockchain Fund is a hybrid venture and hedge fund comprised of early-stage startups and crypto-assets for social good.,2018-04-02,day,,,,,,https://www.ausum.vc/,ausum@ausum.vc,,,"Hedge Fund, Venture Capital","Early Stage Venture, Initial Coin Offering",5,5,,,,,,,,"2,208",-0.2,-0.5,-0.5,"1,729","1,836.81",-12.34%,60,48.33%,3.21,40.27%,56.33%,2.44%,"7,527,253","-199,293",-2.58%,14,,,,,,,,,,
Hellman & Friedman,https://www.crunchbase.com/organization/hellman-friedmann,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Hellman & Friedman LLC, founded in 1984, is a private equity investment firm well respected for its distinctive investment philosophy and approach. Our offices are located in San Francisco, London, and New York. We raised our first institutional private equity fund in 1987. During our 25-year investing history, we have raised over $25 billion of committed capital and have invested in over 75 companies. Our objective is to invest long-term equity capital to support the strategic and financial objectives of outstanding management teams operating businesses with defensible positions in growing markets. Over our lifetime, we have distinguished ourselves as a flexible source of capital and a value-added partner. Our team consists of over 45 investment professionals, including 18 managing directors with an average tenure with the Firm of over ten years. This allows us to spend substantial time working with the companies in which we invest. Limited partner investors in our funds include many of the largest U.S. and international corporate pension funds, U.S. state pension funds, university endowments and foundations.",240,,https://www.linkedin.com/company/28202/,,,Active,Hellman & Friedman is a private equity investment firm providing strategic and financial management support to businesses.,1984-01-01,year,,,,,,http://hf.com,info@hf.com,(212) 871-6680,,Private Equity Firm,,5,5,,,4,4,,,,"4,223",-0.1,1.9,-0.3,"154,183","75,480.19",170.4%,377,684.1%,4.59,49.54%,19.9%,-3.48%,"398,794","-339,229",-45.96%,43,,,,,,,,14470691,USD,14470691
Financial Venture Studio,https://www.crunchbase.com/organization/financial-venture-studio,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,3,,https://www.linkedin.com/company/financial-venture-studio,,,Active,Financial Venture Studio is a Venture Capital & Private Equity firm.,,,,,,,,https://www.finventurestudio.com/,,,,"Incubator, Venture Capital",,5,5,,,,,,,,"4,982",2.8,5.3,0.3,844,"1,180.72",-18.79%,246,"1,074.1%",4.73,165.41%,17.95%,-39.12%,"9,956,383","-1,548,259",-13.46%,11,,,,,,,,,,
Paradigm,https://www.crunchbase.com/organization/paradigm-b23a,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,https://twitter.com/paradigm,https://www.linkedin.com/company/paradigm-xyz/,,,Active,A crypto asset investment firm.,2018-06-01,month,,,,,,https://paradigm.xyz/,,,,"Hedge Fund, Venture Capital",,5,5,,5,,,,,,"5,064",0.3,0.3,1.1,871,"1,522.36",-46.15%,92,446.9%,1.65,35.49%,50.71%,-27.28%,"12,902,642","3,095,814",31.57%,19,,,,,,,,,,
Future Ventures,https://www.crunchbase.com/organization/future-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Future Ventures is a financial services platform with a focus on disruptive technology companies such as commercial space exploration, deep learning, quantum computing, robotics, AI, blockchain, sustainable transportation, synthetic biology and clean meat. As venture capitalists, the founders of Future Ventures have led founding investments in several companies that had successful IPOs and others that were acquired for over $16 billion in aggregate. Some of our early VC investments include Memphis Meats, Mythic, Nervana, Planet, Rethink Robotics, Skype, SpaceX, Tesla and Zoox. Current board seats include SpaceX, Tesla, and D-Wave.",8,,,,,Active,Future Ventures is a financial services platform with a focus on disruptive technology companies.,,,,,,,,https://future.ventures/,,415-669-4606,,Venture Capital,Early Stage Venture,5,5,,1,,,,,,"5,102",-0.4,-1.7,0.6,"3,512","5,011.06",-17.16%,110,50.05%,3.51,8.44%,30.18%,-14.92%,"4,533,075","656,831",16.95%,9,,,,,,,,,,
GFR Fund,https://www.crunchbase.com/organization/gfr-fund,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"GFR Fund is a San Francisco-based venture capital fund that invests in early-stage startups that are disrupting the consumer entertainment industry. GFR Fund is managed by GREE VR Capital, an affiliate of GREE Inc., a global leader in the mobile gaming industry. With over a decade of experience driving innovators in multi-platform entertainment, we see emerging technologies such as VR, AR, AI, Video Streaming and Blockchain as powerful tools that will propel the entertainment industry into a new generation of consumable content. We are looking for talented entrepreneurs who share our passion and values to help realize their vision and expand their businesses globally.",,https://twitter.com/gfrfund,https://www.linkedin.com/company/gvr-fund/,https://www.facebook.com/gfrfund/,,Active,GFR Fund is a venture capital fund that invests in early-stage startups that are disrupting the consumer entertainment industry.,,,,,,,,https://www.gfrfund.com/,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,,,,,,,"7,222",4.4,4.5,3.3,,,,,,,,,,,,,,,,,,,,,,,
Geolo Capital,https://www.crunchbase.com/organization/geolo-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,5,,,,,Active,Geolo Capital is the private equity investment firm.,,,,,,,,http://www.geolo.com,info@geolo.com,415.694.5800,,Family Investment Office,Early Stage Venture,4,5,,1,1,1,,,,"7,341",4.5,4.5,6.2,965,"1,048.6",-9.33%,84,-85.74%,2.85,5.84%,35.5%,-2.71%,"10,620,433","679,020",6.83%,10,,,12,,,,,28188,USD,28188
HVF Labs,https://www.crunchbase.com/organization/hvf-labs,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,1,https://twitter.com/HVFLabs,,,,Active,"HVF Labs is a company creation lab, founded by Max Levchin. We build companies with the teams that will operate them.",,,,,,,,http://www.hvflabs.com,info@hvflabs.com,,,Incubator,Early Stage Venture,5,5,,4,2,2,,,,"8,059",-0.1,-0.1,0,"3,313","3,514.13",1.05%,66,-8.03%,1.43,-13.63%,75.66%,8.82%,"6,430,026","486,096",8.18%,17,,,8,,,,,,,
Health Velocity Capital,https://www.crunchbase.com/organization/health-velocity-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Health Velocity Capital is to be the preferred innovation partner of entrepreneurs and investors working toward the common goal of a high quality, customer-friendly, affordable and sustainable healthcare system.",3,,,,,Active,Health Velocity Capital is a health care focused venture and growth capital partnership,2016-01-01,year,,,,,,http://healthvelocitycap.com,bruce@healthvelocitycapital.com,307724 1366,,Incubator,,5,5,,4,,,,,,"9,258",-0.2,-0.5,2.6,"1,554","1,234.29",23.61%,34,-51.62%,1.55,-47.86%,43.95%,43.95%,"9,671,508","635,368",7.03%,7,,,,,,,,,,
Neo,https://www.crunchbase.com/organization/neo-vc,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Neo identifies awesome young engineers, includes them in a community of tech veterans, and invests in companies they start or join.",,https://twitter.com/neo,https://www.linkedin.com/company/neoventures/,,,Active,"Engineering community, VC",2018-01-04,day,,,,,,http://www.neo.com,hello@neo.com,,,Venture Capital,"Early Stage Venture, Seed, Venture",5,5,,,,,,,,"10,297",-0.1,-0.2,-1,"5,098","5,959.96",-18.17%,30,-47.3%,1.26,-35.24%,79.83%,-5.32%,"5,150,336","1,613,033",45.6%,,,,6,,,,,,,
San Francisco Equity Partners,https://www.crunchbase.com/organization/san-francisco-equity-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"San Francisco Equity Partners is a private equity firm focused on expansion-stage companies within the information technology, media, consumer, and service industries. SFEP's investment professionals have a proven track record of working with growth companies. They leverage their deep operational, financial, and industry experience in partnering with exceptional management teams to pursue compelling growth opportunities. Their history of working with growth companies is invaluable to management teams that are committed to getting their companies to the next stage of development.",8,,,,,Active,"San Francisco Equity Partners is a private equity firm focused on expansion-stage companies within the information technology, media,",,,,,,,,http://www.sfequitypartners.com,apoley@sfequitypartners.com,415.296.1162,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",2,5,,1,2,2,,,,"11,859",0,0,0.8,19,185.92,,,,1,,100%,,"35,080,573",,,18,,,,,,,,30924,USD,30924
VIVE X,https://www.crunchbase.com/organization/vivex,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Founded by HTC Vive, Vive X is a global accelerator fund that specializes in the virtual reality sector. Our mission is to help cultivate, foster and grow the global VR ecosystem by supporting startups and providing them with education, investment and mentorship. We currently operate in San Francisco, Beijing, Taipei, Shenzhen and Tel Aviv, with an AUM of US$100M.",4,https://www.twitter.com/htcvive,,https://www.facebook.com/htcvive,,Active,Global VR/AR Accelerator by HTC Vive,2016-01-01,year,,,,,,https://www.vive.com/us/vivex/,vivex_us@htc.com,,,Accelerator,"Early Stage Venture, Seed",5,5,,,,,,,16,"13,653",-0.2,-0.1,-1,,,,,,,,,,,,,8,,,,,,,,,,
Capital IP Investment Partners LLC,https://www.crunchbase.com/organization/capital-ip-investment-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Capital IP Investment Partners is a special situation investment fund focused on opportunistic investments in innovative companies through the use of structured debt, royalty monetizations, and control equity investments. CapIP specializes in deploying capital through customized investment structures which provide significantly more financial flexibility compared to traditional commercial banks, venture lenders, or the public capital markets, and which are minimally dilutive compared to growth equity and venture capital. CapIP seeks to create bespoke financing solutions tailored to meet the operational objectives to a broad spectrum of novel companies, many of which are experiencing revenue growth but are yet to achieve cash flow profitability.  Over the past ten years, the Principals of CapIP, who have particular expertise with technology and life sciences companies, have cumulatively invested approximately $1.2 billion.",,,,,,Active,Capital IP Investment Partners is a special situation investment fund focused on opportunistic investments in IP-based businesses and assets,2016-10-11,day,,,,,,http://www.capitalip.com,media@capitalip.com,,,Private Equity Firm,"Debt, Private Equity",5,5,,4,2,2,,,,"13,691",0.5,1,3.4,121,212.61,-14.28%,552,742.84%,4,-42.86%,,,"24,931,368","4,193,080",20.22%,7,,,,,,,,,,
Alpha,https://www.crunchbase.com/organization/alphas,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Alpha was started by Edward Lando, an angel investor in over 50 companies and co-founder of Horizons, a technology school that helps ambitious university students hone their computer science skills and launch their careers in tech. Edward has always considered himself a co-founder on-demand of the companies he invests in and likes to bet on great people and do everything in his power to help them succeed.",10,https://twitter.com/horizonsalph,https://www.linkedin.com/in/edwardlando,,,Active,Alpha invests in ambitious founders from the very early days.,2016-01-01,year,,,,,,http://www.horizonsalpha.com,edward@horizonsalpha.com,,,Venture Capital,"Early Stage Venture, Seed",4,5,,1,,,,,,"14,970",1,0.5,-0.1,183,166.52,,,,1,,100%,,"27,468,793",,,4,,,8,,,,,,,
Lodestar Ventures,https://www.crunchbase.com/organization/lodestar-venture,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Lodestar Ventures is a seed stage fund focused on investing in dedicated entrepreneurs building consumer and enterprise technologies that create lifestyle efficiencies.,,,https://www.linkedin.com/company-beta/18039080/,,,Active,Lodestar Ventures is a seed stage fund focused on investing in dedicated entrepreneurs building consumer.,2016-01-01,year,,,,,,http://www.lodestarvc.com,,,,Venture Capital,"Early Stage Venture, Private Equity, Seed",4,5,,,,,,,,"18,893",0.6,-0.2,1,,175.22,-100%,,,,,,,,,,31,,,,,,,,,,
Early Impact Ventures,https://www.crunchbase.com/organization/early-impact-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,,,,,,Active,Early Impact Ventures invests in extraordinary entrepreneurs tackling massive market opportunities with mission-driven companies.,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,,,,,,,"19,897",-0.2,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
"Steelhead Ventures, LLC",https://www.crunchbase.com/organization/steelhead-ventures-llc,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,,1,https://www.twitter.com/steelheadvc,,https://www.facebook.com/steelheadvc,,Active,"Steelhead Ventures: an early stage fund, vision to invest in market changing companies, with founders born to do what they are doing.",2014-03-01,day,,,,,,http://www.steelheadvc.com/investments/,,,,Venture Capital,,5,5,,1,,,,,,"22,496",0.9,0.5,0.6,,24.5,-100%,,,,,,,,,,12,,,,,,,,,,
