Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Disruptor Capital,https://www.crunchbase.com/organization/disruptor-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,http://twitter.com/DisruptorInc,,http://www.facebook.com/pages/Disruptor-Capital/263687283703576,,Active,Disruptor Capital is a Virginia-based angel investment firm focused on financing and supporting technology startups and entrepreneurs.,2012-01-01,year,,,,,,http://www.disruptor.com,info@disruptor.com,703.659.1100,,Angel Group,,6,6,,3,1,1,,,,"21,270",-0.2,0,1.3,385,252.74,-29.05%,,,7,30.42%,0%,-27.21%,"15,726,670","2,217,365",16.41%,29,,,,,,,,,,
Cabana Ventures,https://www.crunchbase.com/organization/cabana-ventures,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"We invest at inception. We provide angel capital to entrepreneurs and guide them as they transform technology prototypes into thriving companies that challenge convention. We are entrepreneurs ourselves. We have started companies, sold companies, raised venture capital, changed the way industries operate, and led a city government. We back technology visionaries that can see the future.",,,,,,Active,We invest at inception. We provide angel capital to entrepreneurs and guide them as they transform technology prototypes into thriving,2012-01-01,year,,,,,,http://cabanaventures.com,hello@cabanaventures.com,,,Venture Capital,"Early Stage Venture, Seed",6,6,,,3,3,,,,"25,757",-0.3,-0.5,1.2,,,,,,,,,,,,,11,,,,,,,,,,
New Vantage Group,https://www.crunchbase.com/organization/new-vantage-group,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"New Vantage Group (NVG) creates and manages early-stage venture funds for active angel investors including the Washington Dinner Club and Active Angel Investors, and maintains joint venture partnerships with regional clubs such as Chesapeake Emerging Opportunities and Virginia Active Angel Network.  Since 1999, their members have invested more than $50 million in more than 55 mid-Atlantic-based companies.",15,,,,,Active,New Vantage Group creates and manages early-stage venture funds for active angel investors and maintains joint venture partnerships.,,,,,,,,http://www.newvantagegroup.com,info@newvantagegroup.com,(703) 255-4930,,Angel Group,"Early Stage Venture, Late Stage Venture, Seed",5,6,,,3,3,,,,"28,158",0.8,1.8,3.5,88,83.65,,,,1,,100%,,"31,704,229",,,2,,,,,,,,,,
BIA Digital Partners,https://www.crunchbase.com/organization/bia-digital-partners,"Chantilly, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"BIA Digital Partners provides cost-effective, flexible junior capital to  growing middle market companies in the media and entertainment, telecommunications, education, information  services, and business services sectors. As a private investment firm with a mezzanine focus, our investments  are usually in the form of subordinated debt with warrants. In select cases, investments may also include equity  securities.",7,https://www.twitter.com/capital4growth,http://www.linkedin.com/company/bia-digital-partners,,,Active,"BIA Digital Partners provides cost-effective, flexible junior capital to growing middle market companies in the media and entertainment, t",2002-01-01,year,,,,,,http://www.biadigitalpartners.com,contactdp@bia.com,(703) 227-9600,,Venture Capital,"Early Stage Venture, Private Equity",6,6,,3,3,3,,,,"32,226",2.2,1.7,0.5,,973.46,,,,,,,,,,,5,,,,,,,,,,
Payment Ventures,https://www.crunchbase.com/organization/payment-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,"Payment Ventures is a Washington, D.C.-based seed fund focused on investments in small and medium businesses.",,,,,,,,,,,,Venture Capital,Seed,6,6,,,1,1,,,,"35,450",-0.2,0,1.8,,,,,,,,,,,,,,,,,,,,,,,
IFC InfraVentures,https://www.crunchbase.com/organization/ifc-infraventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"IFC is a leading investor in the power sector in emerging markets. We've had 200+ power investments in 57 countries since 1967. We typically invest in utility scale projects/companies: - Generation: Financed 26,000+ MW across wide range of technologies - Transmission: Selected investments in transmission assets - Distribution: Current power portfolio of ~160 million customers around the world",,,,,,Active,IFC is a leading investor in the power sector in emerging markets. We've had 200+ power investments in 57 countries since 1967. We,,,,,,,,https://www.ifc.org/infraventures,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",6,6,,2,1,1,,,,"44,519",0,0.2,2.2,,,,,,,,,,,,,,,,,,,,,,,
Health Resources and Services Administration,https://www.crunchbase.com/organization/health-resources-and-services-administration,"Rockville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"ens of millions of Americans receive quality, affordable health care and other services through HRSA's 90-plus programs and more than 3,000 grantees. The Health Resources and Services Administration (HRSA), an agency of the U.S. Department of Health and Human Services, is the primary Federal agency for improving health and achieving health equity through access to quality services, a skilled health workforce and innovative programs. HRSA's programs provide health care to people who are geographically isolated, economically or medically vulnerable. This includes people living with HIV/AIDS, pregnant women, mothers, and their families and those in need of high quality primary health care. HRSA also supports the training of health professionals, the distribution of providers to areas where they are needed most and improvements in health care delivery.",92,https://twitter.com/HRSAgov,https://www.linkedin.com/company/us-government-department-of-health-&-human-services-hrsa,https://www.facebook.com/HHS.HRSA,$10M to $50M,Active,HRSA provides tens of millions of Americans access to affordable health care and other help.,1980-01-01,year,,,,,For Profit,http://hrsa.gov,press@hrsa.gov,1(888)475-4772,,Government Office,,5,5,,4,,,,,,705,-0.7,1.5,8.7,"751,008","813,520.9",6.54%,164,-2.29%,3.16,-3.21%,55.39%,0.17%,"80,922",229,0.28%,83,1,,25,,,,,,,
Next Billion Ventures,https://www.crunchbase.com/organization/next-billion-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Next Billion Ventures is a venture capital firm focused on making early-to-growth stage investments in tech companies in emerging markets.,2018-01-01,year,,,,,,https://www.nextbillionvc.com/,,,,Venture Capital,Venture,5,5,,,,,,,,"3,296",4.4,5.9,6.3,,14.92,,,,,,,,,,,13,,,,,,,,,,
Calvert Impact Capital,https://www.crunchbase.com/organization/calvert-foundation,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Calvert Impact Capital (formerly Calvert Foundation) invests to create a more equitable and sustainable world. Through their products and services, they raise capital from individual and institutional investors to finance intermediaries and funds that are investing in communities left out of traditional capital markets. During our 22-year history, they have mobilized nearly $2 billion of investor capital. Calvert Impact Capital has recently expanded their services to include loan syndications, where they originate and structure loans for institutional and accredited investors seeking environmental and social impact. Since the launch in 2017, they have syndicated more than $130 million of capital across nine transactions.",15,https://twitter.com/calvertimpcap,https://www.linkedin.com/company/calvert-impact-capital/,https://www.facebook.com/calvertimpcap,,Active,A non-profit investment firm.,1988-01-01,year,,,,,,https://www.calvertimpactcapital.org/,info@calvertimpactcapital.org,800.248.0337,,Angel Group,,5,5,,2,,,,,,"8,494",1.3,-0.1,2.8,"35,326","13,818.99",522.12%,104,15.48%,1.96,-11.41%,39.72%,-12.93%,"1,257,455","-2,305,983",-64.71%,21,,,,0,5,,Insurance; financial affairs,454821,USD,454821
Morgan Noble,https://www.crunchbase.com/organization/morgan-noble,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,1,,,,,Active,Morgan Noble is a group of partners that offer growth services to healthcare businesses.,,,,,,,,http://www.morgannoble.com,,,,Venture Capital,,4,5,,1,,,,,,"11,410",0,3.9,3.9,,178.97,,,,,,,,,,,12,,,,,,,,,,
Accolade Partners,https://www.crunchbase.com/organization/accolade-partners,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Accolade Partners is a fund of funds organized primarily to invest in a diversified portfolio of top-tier venture capital and growth equity funds. These funds principally invest in technology and healthcare. The firm invests in the United States. Accolade Partners was founded in 2000 and is based in Washington, DC.",15,https://twitter.com/AccoladePrtnrs,https://www.linkedin.com/company-beta/470898/,https://www.facebook.com/Accolade-Partners-142682079124630/,,Active,Accolade Partners is a venture capital and growth equity fund of funds.,2000-01-01,year,,,,,,http://accoladepartners.com,info@accoladepartners.com,202.775.5595,,Fund Of Funds,,3,5,,1,1,1,,,,"11,925",-0.2,-0.2,-0.6,"1,306","1,110.44",56.77%,68,-29.79%,4.67,2.32%,0%,-17.36%,"7,823,069","-2,001,886",-20.38%,13,,,7,,,,,92589,USD,92589
Rotunda Capital Partners,https://www.crunchbase.com/organization/rotunda-capital-partners,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Rotunda Capital Partners is a private equity firm that invests equity capital in established and profitable lower middle market companies. As an independent deal sponsor, Rotunda Capital raises and invests the capital of its principals, family offices and high net worth individuals on a deal-by-deal basis. The firm uses a rigorous approach to identify market-leading companies with identifiable growth opportunities and capable management teams in targeted sectors, including specialty finance, logistics and distribution, government, and business services. Since 2009, Rotunda Capital has completed six platform investments and realized two exits. The partners of Rotunda Capital have collectively invested more than $1.6 billion in more than 30 companies, providing experience and drawing on deep industry and financial relationships to contribute to the successful execution of Rotunda’s companies’ strategic plans.",15,,,,,Active,Rotunda Capital Partners is a private equity firm that invests equity capital in established and profitable lower middle market companies.,1998-01-01,year,,,,,,http://www.rotundacapital.com,bw@rotundacapital.com,(240) 482-0612,,Private Equity Firm,,5,5,,4,,,,,,"15,025",-0.2,-0.5,-0.9,498,631.26,-41.57%,2,-95.9%,1.66,-68.09%,67.09%,44.14%,"16,798,570","7,421,104",79.14%,10,,,,,,,,483884,USD,483884
Lerner Enterprises,https://www.crunchbase.com/organization/lerner-investments,"Rockville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Founded by Theodore N. Lerner in 1952, Lerner is a best-in-class real estate developer and property manager with a diverse, award-winning portfolio of office, residential, retail, hospitality and mixed-use properties.  Lerner has parlayed its success in real estate towards other investment verticals such as its purchase of the Washington Nationals in 2006. Lerner actively pursues direct and indirect investments in growing businesses across the United States. ",1,,,,,Active,Lerner actively pursues direct and indirect investments in growing businesses across the United States. ,1952-01-01,year,,,,,,http://www.lerner.com,,,,Family Investment Office,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",4,5,,2,,,,,,"15,312",-0.3,-0.6,2.5,"18,980","11,677.28",25.37%,14,149.61%,1.18,-7.23%,56.1%,-0.21%,"2,119,754","-179,793",-7.82%,8,,,4,,,,,,,
IFC Asset Management Company,https://www.crunchbase.com/organization/ifc-asset-management-company,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"IFC Asset Management Company LLC (AMC), a wholly-owned subsidiary of IFC, invests third party capital, enabling investors to benefit from IFC’s expertise in achieving strong equity returns, as well as positive development impact in the countries in which it invests. AMC has raised $8.7 billion of capital across 11 investment funds.",,https://twitter.com/IFC_org,https://www.linkedin.com/company/ifc---international-finance-corporation,https://www.facebook.com/IFCwbg,,Active,"IFC Asset Management Company is a member of the World Bank Group, focusing on credits to the private sector and developing countries.",,,,,,,,https://www.ifcamc.org,mchae@ifc.org,202-458-1055,,Venture Capital,,5,5,,1,,,,,,"15,452",-0.1,0,1.8,"2,288","2,781.13",10.96%,50,-89.48%,2,-72.93%,44%,9.18%,"7,659,166","2,740,633",55.72%,19,,,,,,,,359598,USD,359598
Blazar Ventures LLC,https://www.crunchbase.com/organization/blazar-ventures-llc,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,We are the co-founders of Neustar (NYSE: NSR). A first of its kind business that delivered software as a service and data as a service before the terms existed. We addressed industry wide fragmentation and interoperability needs of the telecom and internet markets and built a company that was eventually worth $2B.  We have formed BLAZAR VENTURES with the aim of pursing select ventures where this proven experience and expertise have unique value.  Blazar Ventures provides investment and hands on management support to produce extraordinary success for opportunities ranging from seed stage ventures to buyouts.,4,,,,,Active,Venture development,2016-01-01,year,,,,,,http://www.blazarventures.com,info@blazarventures.com,703-519-1214,,Venture Capital,"Early Stage Venture, Private Equity, Seed",4,5,,2,,,,,,"16,822",-0.6,-0.7,4.4,116,451.32,-66.92%,7,-30.42%,2,4.91%,0%,-54.68%,"28,382,783","9,767,546",52.47%,10,,,,,,,,,,
Legend Ventures,https://www.crunchbase.com/organization/legend-ventures,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Legend Ventures invests in early-stage New Media, Telecommunications and Information Technology Companies.",21,http://twitter.com/tdklein,,,,Active,"Legend Ventures invests in early-stage New Media, Telecommunications and Information Technology Companies.",,,,,,,,http://www.legendventures.com,info@legendventures.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,5,,,4,4,,,,"20,114",1.6,1,-0.1,,28.5,,,,,,,,,,,2,,,,,,,,,,
301 Ventures,https://www.crunchbase.com/organization/301-ventures,"College Park, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"301 Ventures is a $500,000 student-run venture fund. We make pre-seed investments in University of Maryland student and alumni-founded companies to help accelerate product development and prepare them for follow-on funding.",,https://twitter.com/301Ventures,https://www.linkedin.com/company/route-one-ventures,https://www.facebook.com/301ventures/?fref=ts,,Active,301 Ventures is a student-run venture fund at the University of Maryland.,2015-01-01,year,,,,,,http://www.301ventures.com,,,,Venture Capital,Seed,5,5,,,,,,,,"20,584",1.2,1.8,1.1,155,145.54,0.21%,,,1,-66.67%,100%,100%,"28,824,553","5,139,772",21.7%,12,,,5,,,,,,,
"Snowasis Capital, LLC",https://www.crunchbase.com/organization/snowasis-capital-llc,"Ashburn, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Holding Company for Venture Capital Investments,2016-04-04,day,,,,,,http://www.snowasis.com,dan@snowasis.com,,,Family Investment Office,"Crowdfunding, Debt, Early Stage Venture, Non Equity Assistance, Secondary Market, Seed",5,5,,,,,,,,"21,501",0.7,-0.1,0.8,,48.86,,,,,,,,,,,12,,,,,,,,,,
Gladstone Capital,https://www.crunchbase.com/organization/gladstone-capital,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Gladstone Capital is a specialty finance company that invests in debt securities consisting primarily of senior term loans, senior subordinated loans, and junior subordinated loans in small and medium sized companies, that meet certain criteria. The criteria can include some or all of the following: the potential for growth in cash flow, adequate assets for loan collateral, experienced management teams with significant ownership interest in the business, adequate capitalization, profitable operations based on the borrower's cash flow, reasonable capitalization of the borrower and the potential to realize appreciation and gain liquidity in our equity position, if any.",6,http://twitter.com/GladstoneComps,http://in.linkedin.com/company/the-gladstone-companies,,,Active,Gladstone Capital’s debt investments primarily consist of three types of loans to small and medium sized businesses in the United States.,2001-01-01,year,2005-07-01,day,,,,http://ir.gladstonecapital.com,info@gladstonecompanies.com,(703) 287-5893,,Venture Debt,Debt,5,5,,4,1,1,,,,"21,852",0,0.7,0,730,425.85,322.28%,9,-99.45%,2.17,-81.9%,47.82%,47.82%,,,,36,,,,,,,,,,
Newid capital,https://www.crunchbase.com/organization/newid-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,Newid Capital invests internationally in growth-oriented financial services companies serving the underbanked.,2014-01-01,year,,,,,,http://www.newidcapital.com/,,,,Venture Capital,,4,5,,2,,,,,,"22,573",-0.1,-0.2,-0.4,,74.29,,,,,,,,,,,13,,,,,,,,,,
inQbation Labs,https://www.crunchbase.com/organization/inqbation-labs,"Herndon, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"inQbation is a Washington, DC based incubator and accelerator of dot com startups.  Founded by Blake Newman, its brands include Agileana, Balystic, SEO Quotient, CaliCasa, StartupCali, BizPulse, and inQbation Labs. Visit www.inQbation.com for more information.",,https://www.twitter.com/inqbationco,https://www.linkedin.com/company/inqbation,http://www.facebook.com/inQbationLabs,,Active,Employee-owned startup incubator and accelerator focusing on SaaS web and mobile app product development,2010-07-25,day,,,,,For Profit,http://labs.inqbation.com,results@inqbation.com,703.999.1232,,Accelerator,,5,5,,4,,,,,,"24,948",-0.3,-0.4,-1,,,,,,,,,,,,,9,,,,,,,,,,
Winston Partners,https://www.crunchbase.com/organization/winston-partners,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Winston Partners is an investment firm based in Arlington, Virginia, that specializes in managing hedge fund-of-fund portfolios focused on fundamental, research-driven long/short equity strategies. Assets under management across our funds of funds were approximately $1.3 billion as of January 1, 2013.",2,,,,,Active,Winston Partners is an investment firm.,1993-01-01,year,,,,,,http://www.winstonpartners.com,dpreuss@winstonpartners.com,(703) 905-9009,,Fund Of Funds,,5,5,,2,3,3,,,,"25,551",0,1.9,1.3,150,718.3,,4,,3,,,,"24,354,580",,,13,,,5,,,,,1358,USD,1358
New Horizons Venture Capital,https://www.crunchbase.com/organization/new-horizons-venture-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"New Horizons Venture Capital, one of the Mid-Atlantic region’s premier venture capital firms, invests in early stage firms with unique models that deliver high value-added, differentiated services while generating longer-term, sustainable earnings.  New Horizons aims to serve as a long-term, value-added partner to its portfolio companies. This long-term relationship is reinforced by extensive on-going strategic, financial, and operational support.",,,,,,Active,"New Horizons Venture Capital, one of the Mid-Atlantic region’s premier venture capital firms, invests in early stage firms with unique",,,,,,,,http://www.newhorizonsvc.com,info@newhorizonsvc.com,202.955.7965,,Venture Capital,,4,5,,3,1,1,,,,"31,832",-0.4,-0.1,0,40,119.39,-91.37%,,,1,-89.67%,100%,79.13%,"33,868,939","21,809,811",180.86%,4,,,,,,,,,,
Stuart Mill Venture Partners,https://www.crunchbase.com/organization/stuart-mill-venture-partners,"Falls Church, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Stuart Mill Venture Partners, L.P. invests principally in small to medium size companies with substantial growth prospects. The fund has a special focus on the clean technology sector, but also considers investments in areas such as technology, travel/hospitality, and federal government services.",1,,,,,Active,"Stuart Mill Venture Partners, L.P. invests principally in small to medium size companies with substantial growth prospects. The fund has a",1997-01-01,year,,,,,,http://www.stuartmillvp.com,contact@stuartmillcap.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,5,,3,3,3,,,,"40,950",-0.1,-0.2,-0.4,,,,,,,,,,,,,2,,,,,,,,,,
Exhilarator,https://www.crunchbase.com/organization/exhilarator,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Exhilarator Accelerator provides hands-on help scaling start-ups. They accept 4-5 companies on a rolling basis for a four-month program in Washington, DC. Shared office space in the heart of Georgetown is provided for the duration of the program and they request that companies be located in Washington for the length of the program. Companies also receive legal, accounting, creative and technical support. Exhilarator Services leverages their experience and relationships to scale ideas for serial entrepreneurs: Think of Exhilarator Services as an extension of your team — here to pull the pieces of your business together. They’ll pull in appropriate resources along the way, make key introductions to potential business partners and investors.",4,http://twitter.com/exhilarator,http://www.linkedin.com/company/2432925?,http://www.facebook.com/exhilarator,,Active,Exhilarator partners are entrepreneurs who love helping start-ups grow from small to big.,2012-01-02,day,,,,,,http://www.exhilarator.com,michael@exhilarator.com,,,"Micro VC, Venture Capital",,5,5,,,2,2,,,,"48,303",-0.2,-0.1,0.7,,,,,,,,,,,,,6,,,,,,,,,,
Paperboy Ventures,https://www.crunchbase.com/organization/paperboy-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Paperboy Ventures is venture capital firm based in Washington that finances early stage investments of life sciences firms.,,,,,,,,http://www.paperboyventures.com,info@paperboyventures.com,,,"Venture Capital, Venture Debt",,4,5,,3,3,3,,,,"58,529",1.9,2.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Piedmont Investment Advisors,https://www.crunchbase.com/organization/piedmont-investment-advisors,"Leesburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Piedmont Investment Advisors, LLC, located in Lansdowne (Leesburg) Virginia, is a registered investment adviser under the Investment Advisers Act of 1940.  When Bill Militello, a graduate of the U.S. Naval Academy, founded Piedmont Investment Advisors in 2003, he set out to create not just another financial advisor or boutique investment firm, but rather to create a new “category” in financial services.   His view is that the delivery of investment advice by financial advisors was ripe for innovation, and it has been Militello’s vision to challenge the conventional model. He believes that asset allocation should not be constrained to publicly traded stocks and bonds, and that the relationship between the client and the financial advisor should be free of conflicts.",6,,,,,Active,"Piedmont Investment Advisors, LLC, located in Lansdowne (Leesburg) Virginia, is a registered investment adviser under the Investment",2003-01-01,year,,,,,,http://www.piedmontria.com,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,,3,3,,,,"60,183",0.4,0.9,-0.3,,,,,,,,,,,,,6,,,,,,,,,,
Federal Emergency Management Agency,https://www.crunchbase.com/organization/federal-emergency-management-agency-fema,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"FEMA (Federal Emergency Management Agency) mission is to support the citizens and first responders to promote that as a nation we work together to build, sustain, and improve our capability to prepare for, protect against, respond to, recover from, and mitigate all hazards.","1,012",http://twitter.com/fema,http://www.linkedin.com/company/fema,http://www.facebook.com/FEMA,,Active,The Federal Emergency Management Agency is an agency of the United States Department of Homeland Security.,1979-01-01,year,,,,,Non-profit,http://www.fema.gov/,fema-news-desk@fema.dhs.gov,2026464241,,Government Office,,4,4,,2,,,,,,"5,620",-0.7,-0.9,-0.5,"2,201,451","2,189,766.26",5.42%,289,-3.22%,4.91,2.01%,50.22%,-0.15%,"24,014","-1,231",-4.88%,73,2,"88,920",29,,,,,,,
Kluz Ventures,https://www.crunchbase.com/organization/kluz-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,1,,https://www.linkedin.com/company/kluz-ventures,,,Active,A private investment firm passionate about new technologies. We invest in sectors that will revolutionize our world and drive future growth.,,,,,,,,https://www.kluzventures.com,info@kluzventures.com,,,"Fund Of Funds, Venture Capital",,4,4,,,,,,,,"9,378",-0.2,2.5,-0.4,,188.83,,,,,,,,,,,3,,,,,,,,,,
Sands Capital Management,https://www.crunchbase.com/organization/sands-capital-management,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Sands Capital Management is a growth investment firm founded in 1992.  They apply a single growth-oriented investment philosophy, rooted in the belief that, over time, stock prices reflect the earnings growth of the underlying business.",18,,http://www.linkedin.com/company/sands-capital-management,http://www.facebook.com/sandscapital,,Active,Sands Capital exists to add value and enhance the wealth of its clients with prudence over time.,1992-02-29,day,,,,,,http://sandscapital.com,snimmo@sandscap.com,703 562 4000,,Private Equity Firm,Late Stage Venture,4,4,,,2,2,,,,"10,392",0.5,1.5,1.7,"2,898","3,311.96",-5.52%,119,75.12%,3.74,-13.4%,37.52%,12.53%,"4,884,585","608,447",14.23%,16,,,,,,,,2034285,USD,2034285
Halifax Group,https://www.crunchbase.com/organization/halifax-group,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"THE HALIFAX GROUP is a private investment firm focused on lower middle-market businesses with total enterprise values between $30 million and $125 million. The firm's principals maintain investment and operating experience in business services, franchising, health and wellness, and infrastructure. Halifax is comprised of 15 professionals with a combined 100 years of investing experience with global firms. The firm manages nearly $1 billion.Halifax has partnered with entrepreneurs in 20 companies since 1999.Halifax is dedicated to maintaining a collaborative and personal approach to investing and partnering with management and owner/operators. The firm's historical affiliation with TPG and Colony Capital affords portfolio companies unprecedented access to myriad resources from global capital markets to enhanced sales channels.",12,,,,,Active,THE HALIFAX GROUP is a private investment firm focused on lower middle-market businesses with total enterprise values between $30 million,1999-01-01,year,,,,,,http://www.thehalifaxgroup.com,,214.855.8700,,Private Equity Firm,Private Equity,4,4,,2,2,2,,,,"13,841",0.7,-0.1,2.3,"6,175","2,664.55",402.31%,341,31.35%,4.08,20.81%,33.09%,19.9%,"3,057,407","-5,548,349",-64.47%,11,,,11,,,,,70317,USD,70317
Northlane Capital Partners,https://www.crunchbase.com/organization/northlane-capital-partners,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Northlane Capital Partners invests in growing, highly-profitable middle market companies.  Their four partners have worked together since 2003, investing $1.7 billion across 26 companies.  They are based outside of Washington, D.C. and are currently investing from Northlane Capital Partners I, L.P., a $1 billion fund raised in 2014.",2,,,,,Active,"Northlane Capital Partners invests in growing, highly-profitable middle market companies. ",,,,,,,,http://www.northlanecapital.com/,info@northlanecapital.com,301.272.9990,,Private Equity Firm,,4,4,,3,1,1,,,,"14,907",-0.3,-0.3,3.4,957,636.46,33.12%,35,-46%,3.64,49.64%,70%,33.68%,"9,986,086","-2,560,157",-20.41%,19,,,,,,,,,,
5Lion Ventures,https://www.crunchbase.com/organization/5lion-holdings,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,https://www.linkedin.com/company/5lion-ventures,,,Active,"Early stage venture firm providing capital, strategic guidance, and partnership to companies and platforms across a variety of industries.",2014-01-01,year,,,,,For Profit,http://5lion.com,info@5lion.com,,,Venture Capital,"Early Stage Venture, Seed, Venture",3,4,,3,,,,,,"17,216",0,0,-0.8,,,,,,,,,,,,,2,,,,,,,,,,
Working Lab Capital,https://www.crunchbase.com/organization/working-lab-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Working Lab Capital provides capital tailored to the needs of companies and their management teams. WLC actively works with our portfolio companies to create upside through our operating experience, access to a trusted network of advisors and connections to strategic investors and the capital markets.",,https://twitter.com/workinglab,https://www.linkedin.com/company/working-lab-capital,,,Active,Working Lab Capital provides flexible capital tailored to the needs of emerging growth companies and their management teams.,2015-02-01,month,,,,,,http://www.workinglabcapital.com/,info@workinglabcapital.com,,,Venture Capital,"Debt, Early Stage Venture, Private Equity, Seed",4,4,,,1,1,,,,"20,294",2,1.8,1.1,,137.24,-100%,,,,,,,,,,3,,,,,,,,,,
Masa Life Science Fund,https://www.crunchbase.com/organization/masa-life-science-fund,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,"Masa Life Science Fund is a venture capital fund focused on investments in private, high-growth biotechnology, and life sciences companies.",,,,,,,,http://www.mlsvfund.com,sdunlop@mlsvfund.com,,,Venture Capital,Early Stage Venture,3,4,,,1,1,,,,"20,525",0,5.2,5.2,,96.46,,,,,,,,,,,16,,,,,,,,,,
