Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Madison River Ventures,https://www.crunchbase.com/organization/madison-river-ventures,"Chapel Hill, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,1,,,,,Active,Madison River Ventures is a North Carolina-based investment firm that funds early stage companies.,,,,,,,,http://madisonriverventures.com,,(919) 123.4567,,"Micro VC, Venture Capital",Early Stage Venture,2,3,,1,1,1,,,,"42,313",-0.2,-0.3,0.8,,22.15,,,,,,,,,,,7,,,,,,,,,,
Five Paces Ventures,https://www.crunchbase.com/organization/five-paces-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,Active,Specializes in investments in early stage companies,,,,,,,,http://www.fivepaces.com,,,,Venture Capital,,2,3,,,,,,,,"44,090",0,1.6,2.2,,,,,,,,,,,,,5,,,,,,,,,,
Information Capital LLC,https://www.crunchbase.com/organization/information-capital-llc,"Woodside, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Information Capital LLC is a financial organization. Nothing is publicly known about the organization other than this [announcement](http://www.techcrunch.com/2008/02/24/glam-closes-massive-d-round/). If you have more information, please update this profile.",3,,,,,Active,Information Capital LLC is a financial organization. Nothing is publicly known about the organization other than this announcement. If you,2002-01-01,year,,,,,,http://informationcapital.com,mail@InformationCapital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,3,,,1,1,,,,"46,961",1.9,1.1,3.9,,,,,,,,,,,,,2,,,,,,,,,,
Cape Securities,https://www.crunchbase.com/organization/cape-securities,"Mcdonough, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,Cape Securities is dedicated to fulfilling your needs in the financial world. Their goal is to create a community that understands the industry and exceeds your expectations. They hope to end your search for a true business partner and to create an alliance of services that form a financial concierge concept.,,,,,,Active,Cape Securities is dedicated to fulfilling your needs in the financial world. Their goal is to create a community that understands the,1976-01-01,year,,,,,,http://www.capesecurities.com,information@capesecurities.com,,,Private Equity Firm,Late Stage Venture,2,3,,,,,,,,"48,486",-0.4,-0.1,0.9,49,59.55,-65.69%,5,,2,100%,0%,-100%,"32,490,602","3,092,899",10.52%,22,,,,,,,,,,
AngelFire Ventures,https://www.crunchbase.com/organization/angelfire-ventures,"Mineola, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"AngelFire Ventures is the leading syndicate angel fund on Long Island. Strategic alliances with our regional angel groups and venture capital firm partners allow AngelFire to provide its members with the ability to get a diversified angel investment portfolio based on an already optimized funnel of opportunities. AngelFire Ventures provides accredited investors with easy access to the best New York City angel deals through an investment-club type structure. Experienced angel investors Harvey Brofman (New York Angels) and Rich Foster will be bringing the great deals they see from their respective Angel Groups. Angels will then have the opportunity to vote those companies into the fund, as well as to invite any entrepreneur to present if they are interested in investing additional capital on their own.",1,https://twitter.com/AFVentures,,https://www.facebook.com/angelfireventures,,Active,Investing in the Greater New York Metropolitan Region,2014-01-01,year,,,,,,http://www.angelfireventures.com/,info@angelfireventures.com,516-350-0516,,Angel Group,,2,3,,,,,,,,"48,495",-0.2,-0.6,-0.7,,21.64,,,,,,,,,,,23,,,,,,,,,,
Contender Capital,https://www.crunchbase.com/organization/contender-capital,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,,,,,Active,Contender Capital is a micro-venture capital firm.,1990-01-01,year,,,,,,http://contendercapital.com,velk@contendercapital.com,,,"Micro VC, Venture Capital",,1,3,,,1,1,,,,"49,722",1.8,3,-0.1,,,,,,,,,,,,,5,,,,,,,,,,
Reicon Capital,https://www.crunchbase.com/organization/reicon-capital,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,Active,Reicon Capital,,,,,,,,,,1(404) 841-9965,,Venture Capital,,3,3,,,1,1,,,,"51,563",-0.2,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Springfield Investments,https://www.crunchbase.com/organization/springfield-investments,"Rome, Georgia, United States",,,"East Coast, Southern US",,,,,,,,Active,"Springfield Investments is an investment firm based in Rome, Georgia.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",2,3,,,1,1,,,,"52,291",0,2.1,0.1,,,,,,,,,,,,,,,,,,,,,,,
Life Sciences Alternative Funding,https://www.crunchbase.com/organization/life-sciences-alternative-funding,"White Plains, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,Life Sciences Alternative Funding provides capital to commercial-stage life sciences companies.,,,,,,,,http://www.lsafunding.com,steve@lsafunding.com,(914) 682-2030,,Venture Debt,Debt,3,3,,,2,2,,,,"53,927",-0.1,-0.1,0.3,121,63.42,,15,,2,,,,"28,015,767",,,12,,,,,,,,,,
The Atlantis Group,https://www.crunchbase.com/organization/the-atlantis-group,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,,,,,Active,"The Atlantis Group, LLC is a venture capital and private equity firm specializing in seed, start up, early stage, and bridge financing.",,,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",3,3,,,1,1,,,,"53,969",-0.2,1.8,2.4,,,,,,,,,,,,,,,,,,,,,,,
Buffalo Angel Network,https://www.crunchbase.com/organization/buffalo-angel-network,"Buffalo, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"The Buffalo Angel Network is affiliated with the Western New York Venture Association (www.wnyventure.com). The Buffalo Angel Network's typical investment is located within 1-2 hour drive from the Buffalo/Rochester New York area. In the aggregate, their members invest between $100,000 - $300,000 in a deal. They do not specialize by industry.",,,,,,Closed,Angel group in Upstate NY,,,,,,none,,http://www.wnyventure.com/buffalo-angels,,,,Angel Group,,3,3,,2,,,,,,"54,894",-0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,,,
Brainworks Ventures,https://www.crunchbase.com/organization/brainworks-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Founded by renowned economist Dr. Donald Ratajczak, BrainWorks Ventures is a venture development and asset management company focused on building a portfolio of high-growth business opportunities developed from corporations and universities, as well as traditional entrepreneurs.  BrainWorks Ventures works with universities, corporations, research labs, government economic development authorities and individual innovators to foster the commercialization of new concepts and technologies. BrainWorks Ventures filters these commercialization opportunities using a proprietary venture development methodology. The model utilizes a network of business and industry experts who assist BrainWorks in the selection and assessment of opportunities for investment.  Executive Venture Partners is a boutique consulting practice that specializes in corporate venturing. Executive Venture Partners works with large corporations and government research laboratories to identify undervalued assets that can be commercialized. Executive Venture Partners then provides the resources and management talent to build a business around those assets. Executive Venture Partners also works with businesses to establish corporate venturing programs that manage corporate venture capital funds designed to make strategic investments.  BrainWorks Ventures Labs focuses on the development of university affiliated venture development labs that are designed to accelerate the launch of profitable business ventures. BrainWorks Ventures Labs also offers its mentoring services to start-up companies that are not affiliated with a university.",,,,,,Active,BrainWorks Ventures is a venture development and asset management company focused on building a portfolio of high-growth business.,2000-01-01,year,2003-04-01,day,,,For Profit,,marcs@brainworksventures.com,(404) 272-9811,,Private Equity Firm,,2,3,,1,,,,,,"55,060",-0.4,2.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Seed Capital Fund of CNY,https://www.crunchbase.com/organization/seed-capital-fund-of-cny,"Syracuse, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"SCF members invest in and guide early-stage technology companies in Syracuse and Central/Upstate New York.  Their goal is to create wealth for investors and and assist the region's transition to a high-tech, high-growth economy. SCFCNY invests in the following industries: Clean Technology, Mobile, Computers and Peripherals, Nanotechnology, Electronics / Instrumentation, Networking and Equipment, Industrial/Energy, Semiconductors, Internet / Web Services, Software, Media and Entertainment, and Telecommunications.",1,,,,,Active,SCF members invest in and guide early-stage technology companies in Syracuse and Central/Upstate New York.,2007-01-01,year,,,,,,http://www.scfcny.com,,,,Venture Capital,Seed,3,3,,,1,1,,,,"56,133",-0.2,-0.2,-0.1,350,71.37,,0,,1.47,,52.92%,,"20,134,558",,,7,,,,,,,,,,
the Long Island Emerging technologies Fund (LIETF),https://www.crunchbase.com/organization/the-long-island-emerging-technologies-fund-lietf,"Melville, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"The LIETF is a collaboration between Topspin Partners, the successor fund to the Long Island Venture Fund, a successful venture capital fund which began investing in 1995, and Jove Equity Partners, a venture capital firm that invests in and helps build technology companies in the internet, software, digital media, energy, real estate, transportation and health care industries.",,,,,,Active,"The LIETF is a collaboration between Topspin Partners, the successor fund to the Long Island Venture Fund",,,,,,,,,,,,Venture Debt,Debt,3,3,,,,,,,,"56,892",-0.1,1.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Panther Angels,https://www.crunchbase.com/organization/pantherangels,"Cockeysville, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,"The Panther Angels help great entrepreneurs build their businesses.  Founded by Josh Goldberg and Vadim Polikov, the Panther Angels is helping entrepreneurs build their businesses one company at a time.",,,,,,Active,Panther Angels is a venture capital firm specializing in start-up investments.,,,,,,,,http://www.pantherangels.com/,info@pantherangels.com,,,Venture Capital,,2,3,,2,,,,,,"58,863",-0.4,-0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,
Clear Venture Partners,https://www.crunchbase.com/organization/clear-venture-partners,"Freeport, Maine, United States",,,"East Coast, New England, Northeastern US",,"Clear Venture Partners, Inc. is a Freeport, Massachusetts-based venture capital firm. Founded in 2007, Clear Venture Partners, Inc. considers seed and early stage investments.",6,,,,,Active,"Clear Venture Partners, Inc. is a Freeport, Massachusetts-based venture capital firm.",2007-01-01,year,,,,,,http://www.clearvcs.com/,,(888)802-8778,,Venture Capital,"Early Stage Venture, Seed",1,3,,,,,,,,"62,892",-0.5,-0.3,-0.7,,,,,,,,,,,,,,,,,,,,,,,
Medvance Incubator Partners,https://www.crunchbase.com/organization/medvance-incubator-partners,"Delaware City, Delaware, United States",,,"Greater Philadelphia Area, East Coast, Southern US",,,,,,,,Active,Medvance Incubator Partners,,,,,,,,,,,,Incubator,,2,3,,1,1,1,,,,"67,515",0.6,-0.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,
Cody Gate Ventures,https://www.crunchbase.com/organization/cody-gate-ventures,"Pittsford, New York, United States",,,"East Coast, Northeastern US",,"Cody Gate Ventures, a New York-based venture capital firm, invests in businesses to meet the needs of global corporations and governments. ",,,,,,Active,"Cody Gate Ventures, a New York-based venture capital firm, invests in businesses to meet the needs of global corporations and governments.",,,,,,,,http://codygate.com,regulatory_info@codygate.com,,,Venture Capital,Late Stage Venture,3,3,,1,1,1,,,,"69,382",0.4,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Eno River Capital,https://www.crunchbase.com/organization/eno-river-capital,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,,,,,Closed,Eno River Capital is a venture capital firm specializing in investments in early stages.,,,,,,none,,http://enorivercapital.com/,,,,Venture Capital,Early Stage Venture,3,3,,1,1,1,,,,"75,292",-0.5,-0.3,0.1,,,,,,,,,,,,,11,,,,,,,,,,
The North Carolina Enterprise Fund,https://www.crunchbase.com/organization/the-north-carolina-enterprise-fund,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,,,,,,,Active,"The North Carolina Enterprise Fund is a Raleigh-based institutional venture capital fund that invests in small, growth companies.",,,,,,,,,,,,Venture Capital,Venture,3,3,,,2,2,,,,"79,516",-0.1,1.1,0,,,,,,,,,,,,,,,,,,,,,,,
Coastal Growth Partners,https://www.crunchbase.com/organization/coastal-growth-partners,"Florence, South Carolina, United States",,,"East Coast, Southern US",,,,,,,,Active,A venture capital fund that primarily invests in early to mid-stage companies.,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,3,,,2,2,,,,"83,930",-0.4,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Management,https://www.crunchbase.com/organization/hillcrest-management,"Milford, New Hampshire, United States",,,"East Coast, New England, Northeastern US",,"Hillcrest Management, LLC, is a New Hampshire-based private investment firm that is committed to excellence in both private investment and inspiring the best in citizenship and community service through its workforce and public campaigns. Hillcrest invests its own money and resources into emerging local, national and international businesses and works closely with each portfolio company, assigning management professionals to develop and execute a strategic business model.",4,,,,,Active,Hillcrest Management operates as a brokerage firm.,,,,,,,,http://www.hillcm.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",1,3,,,,,,,,"88,878",-0.3,-0.1,-0.4,,,,,,,,,,,,,5,,,,,,,,,,
New Hampshire Innovation Research Center,https://www.crunchbase.com/organization/new-hampshire-innovation-research-center,"Durham, New Hampshire, United States",,,"Greater Boston Area, East Coast, New England",,"The NHIRC was created in 1991 by the New Hampshire Legislature, designating $500,000 annually to increase collaboration, technology development and innovation between New Hampshire businesses and universities. Businesses match their project awards to fund research which often leads to new products and processes. Outcomes include: *Increased competitiveness and profitability for businesses. *An increase in the tax-base and in the number of quality jobs. *Additional funding from venture capitalists. *Federal funding of Small Business Innovation Research (SBIR)  awards. *Federal funding (EPSCoR) for NH educational institutions.",,https://www.twitter.com/uofnh,,https://www.facebook.com/56182416236,,Active,"The NHIRC was created in 1991 by the New Hampshire Legislature, designating $500,000 annually to increase collaboration, technology",1991-01-01,year,,,,,,http://www.nhirc.unh.edu,jr@celdaramedical.com,603 228-1541,,Venture Capital,,3,3,,2,2,2,,,,"90,471",0.6,-0.1,-0.6,,127.73,-100%,,,,,,,,,,4,,,,,,,,,,
Skyview Ventures,https://www.crunchbase.com/organization/skyview-ventures,"Port Chester, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Skyview Ventures was founded in December 2008 to pursue investment opportunities in renewable energy. Skyview has invested in and built a portfolio of companies whose focus is on creating solutions around the financing and installation of renewable energy.,1,,,,Less than $1M,Active,"Skyview Ventures is a renewable energy finance, development and asset management company serving three renewable energy markets.",2008-01-01,year,,,,,For Profit,http://skyviewventures.com/,info@skyviewventures.com,,,Venture Capital,Early Stage Venture,2,2,,1,,,,,,"4,972",-0.2,-0.2,0.1,390,298.14,149.71%,25,,1.47,46.97%,53.03%,-46.97%,"19,258,548","-9,298,169",-32.56%,17,,,,,,,,19402,USD,19402
Morgan Creek Digital,https://www.crunchbase.com/organization/morgan-creek-digital,"Chapel Hill, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Morgan Creek Digital, a hedge fund backed by institutional powerhouse Morgan Creek Capital.Morgan Creek Digital—the premier digital asset manager for institutions around the world",8,,,,,Active,Morgan Creek Digital is a hedge fund backed by institutional powerhouse Morgan Creek Capital,,,,,,,,,,,,Hedge Fund,,2,2,,,,,,,,"5,022",-0.8,-1.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
8 Rivers Capital,https://www.crunchbase.com/organization/8-rivers-capital,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"8 Rivers develops and commercializes new technologies relating to energy, water, gigabit wireless communications and industrial processes for the production of important chemicals (including H₂O, NH₃, H₂, CO, and CH₄).  The earliest (and most well-known) effort is NET Power.  www.netpower.com",61,https://www.twitter.com/8riverscapital,https://www.linkedin.com/company/8-rivers-capital,https://www.facebook.com/8-rivers-capital-158924867464645,,Active,"8 Rivers develops and commercializes new technologies relating to energy, wireless communications, space launch and industrial processes.",2008-04-15,day,,,,,For Profit,https://www.8rivers.com,info@8rivers.com,919-667-1800,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",2,2,,2,,,,,,"8,497",-0.2,-0.5,-0.6,"3,594","3,377.72",-46.47%,1,-98.07%,1.97,1.37%,3.08%,-45.68%,"6,269,298","2,511,828",66.85%,17,,,6,,,,,126574,USD,126574
Shadow Ventures,https://www.crunchbase.com/organization/shadow-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Shadow Ventures is a venture capital firm focused exclusively on technology that drives innovation in the built environment. At Shadow Ventures our focus is on investing in startups in tech-nascent markets where strategic capital is scarce. Our process and closed ecosystem of entrepreneurs, investors, designers, and developers are driven by both experience and technology to radically change how startups start and investors finish. Shadow Ventures was founded by serial entrepreneur and investor KP Reddy. The mission of Shadow Ventures is to invest in Seed stage companies that are led by dynamic entrepreneurs focused on changing the built world with disruptive technologies.",4,https://twitter.com/shadowventures,https://www.linkedin.com/company/shadowvc/,https://www.facebook.com/shadowventures/,,Active,Shadow Ventures is a venture capital firm focused exclusively on technology that drives innovation in the built environment.,2017-05-01,month,,,,,,https://shadowfund.vc/,,,,Venture Capital,"Early Stage Venture, Seed",2,2,,1,,,On-Site,,9,"8,723",-0.4,-0.5,-0.5,,,,,,,,,,,,,7,,,,,,,,,,
Canapi,https://www.crunchbase.com/organization/canapi,"Wilmington, North Carolina, United States",,,"East Coast, Southern US",,,,,,,,Active,Transforming financial services with API driven technology through strategic investments and partnerships.,,,,,,,,https://www.canapi.com/,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"10,245",1.9,1.7,0,"5,622","1,390.84","1,052.67%",6,-95.99%,1.19,-73.93%,31.79%,-2.16%,"5,745,902","-7,272,337",-55.86%,8,,,,,,,,,,
Greenbriar,https://www.crunchbase.com/organization/greenbriar-equity-group,"Rye, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Greenbriar is a private equity investor focused exclusively across the full spectrum of the global transportation industry.,4,,http://www.linkedin.com/company/greenbriar-equity-group,,,Active,Greenbriar is a private equity investor focused exclusively across the full spectrum of the global transportation industry.,1999-01-01,year,,,,,,http://greenbriarequity.com,info@greenbriarequity.com,914-925-9600,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"12,400",0,0,-0.1,"1,757","1,811.44",54.73%,101,-65.59%,3.26,-15.04%,36.47%,-29.35%,"7,303,181","-1,840,220",-20.13%,26,,,,,,,,12274493,USD,12274493
Access Holdings,https://www.crunchbase.com/organization/access-holdings,"Baltimore, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,"Access Holdings offer investors greater control and flexibility while solving an acute need: direct access to large, attractive opportunities. For us, it’s not about ‘portfolio construction.’ It is about ensuring each opportunity they pursue is strategically grounded, scalable and capable of generating outsized returns.",,,https://www.linkedin.com/company/2871865,,,Active,Access Holdings is a Baltimore-based private equity firm that offers direct investment opportunities.,2013-01-01,year,,,,,For Profit,http://www.accessholdings.com,,(443)200-4819,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"13,477",-0.2,1.6,1.6,976,"1,323.08",-26.81%,91,-50.53%,3.74,-19.17%,0%,-5.17%,"9,809,150","2,308,408",30.78%,6,,,7,,,,,168188,USD,168188
Greywolf Capital Partners,https://www.crunchbase.com/organization/greywolf-capital-partners,"Purchase, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,3,,,,,Active,Greywolf Capital Management is an investment firm.,2003-01-01,year,,,,,,http://www.greywolfcapital.com,ir@greywolfcapital.com,(415) 409-3602,,Private Equity Firm,,2,2,,1,,,,,,"14,264",0,1.2,4.9,"16,491","8,059.37",12.91%,915,-17.14%,9.15,-8.07%,7.8%,-5.01%,"1,347,567","-26,033",-1.9%,26,,,,,,,,1896664,USD,1896664
GSV Asset Management,https://www.crunchbase.com/organization/gsv-asset-management,"Woodside, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"We're an SEC-registered investment advisor developing a range of strategies that will invest in the fastest growing + most powerful businesses in the world. We're huge believers in megatrends — the powerful technological, economic + social forces that create growth opportunities. Megatrends provide our top-down view of the world.",12,http://twitter.com/GSVAM,https://www.linkedin.com/company/2316138,,,Active,We're an SEC-registered investment advisor developing a range of strategies that will invest in the fastest growing + most powerful,2010-01-01,year,,,,,,http://gsvam.com,info@gsvam.com,650 235 4777,,"Private Equity Firm, Venture Capital",Private Equity,1,2,,1,,,,,,"14,611",0.6,0.3,0,150,531.13,-63.29%,8,,2,100%,0%,-100%,"26,181,111","6,192,728",30.98%,19,,,,,,,,,,
Live Oak Banking Company,https://www.crunchbase.com/organization/live-oak-banking-company,"Wilmington, North Carolina, United States",,,"East Coast, Southern US",,,,https://www.twitter.com/liveoakbank,https://www.linkedin.com/company/live-oak-bank,https://www.facebook.com/liveoakbank,,Active,Live Oak Banking Company offers a range of loans for small businesses operating in the United States.,2008-01-01,year,,,,,,https://www.liveoakbank.com,,866.518.0286,,Venture Capital,,2,2,,1,1,1,,,,"14,674",-0.2,0,0.3,"134,861","134,571.24",-28.32%,104,-8.05%,2.18,27.49%,49.3%,-8.57%,"405,106","70,096",20.92%,74,,,35,,,,,28032896,USD,28032896
Young America Capital,https://www.crunchbase.com/organization/young-america-capital,"Mamaroneck, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2000, Young America Capital, LLC is a FINRA/SEC licensed broker dealer based in Westchester County New York serving the investment banking needs of privately-held early stage to middle market companies and publicly traded companies as well as the institutional investor marketing needs of alternative investment fund managers. Through its team of experienced investment banking advisors and funds marketing executives, Young America can provide highly tailored services to help its clients raise debt and equity capital, engage in buy or sell side M&A initiatives and  raise institutional capital commitments for established or new alternative fund managers. Young America focuses on transaction sizes of $3 million on up and under certain circumstances will consider smaller engagements.    They encourage you to explore our site and learn more about the services they provide. Should you have any questions or would like more information on our firm, please feel free to contact us. They look forward to hearing from you.",1,https://www.twitter.com/youngamericacap,https://www.linkedin.com/company/young-america-capital,,,Active,Serving the investment banking needs of privately-held early stage to middle market companies,2000-01-01,year,,,,,,http://www.yacapital.com/,marketing@yacapital.com,(914) 698-4395,,Venture Capital,,2,2,,1,,,,,,"14,894",0,1,1,"1,661","4,125.22",-33.24%,24,-85.48%,2.12,-33.32%,67.42%,23.25%,"8,544,128","2,616,076",44.13%,24,,,19,,,,,63287,USD,63287
Carousel Capital,https://www.crunchbase.com/organization/carousel-capital,"Charlotte, North Carolina, United States",,,"East Coast, Southern US",,"Carousel Capital is a private investment firm that focuses on investing in companies located in the Southeastern United States. The firm has an extensive track record of partnering with management teams to build leading companies with national and global presence within its three targeted growth sectors: business services; consumer products and services; and healthcare services. Carousel's investor base is comprised of institutional investors and an elite group of more than one hundred current and former corporate Chief Executive Officers. These executives assist the firm in sourcing opportunities, as well as providing sector insight and strategic support.",10,,,,,Active,Carousel Capital is a private investment firm that focuses on investing in companies located in the Southeastern United States.,1996-01-01,year,,,,,,http://www.carouselcapital.com,whobbs@carouselcapital.com,(704) 372-1040,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"15,078",-0.3,-0.3,0.3,294,"1,507.79",-70.47%,112,130.45%,2.55,8.29%,7.41%,-24.31%,"19,289,911","8,637,073",81.08%,27,,,,,,,,3963154,USD,3963154
Thursday Ventures,https://www.crunchbase.com/organization/thursday-ventures,"Newport, Rhode Island, United States",,,"East Coast, New England, Northeastern US",,"To find, fund & nurture tech that will change & empower the world. We leverage a vast network built over the last decade connecting ideas, talent & capital.",,https://twitter.com/thursday_vc,,,,Active,Venture Capital is a fund and nurture early stage tech that will change and empower the world.,2017-01-01,year,,,,,For Profit,https://www.thursday.vc/,jared@thursday.vc,,,Venture Capital,"Early Stage Venture, Seed",2,2,,,,,,,,"15,702",0.6,0.5,0.5,,60.97,,,,,,,,,,,3,,,,,,,,,,
Resurgens Technology Partners,https://www.crunchbase.com/organization/resurgens-technology-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Resurgens Technology Partners is a technology investment firm that is uniquely committed to delivering exceptional operating value to their portfolio companies. They started their firm based on the steadfast belief that technology entrepreneurs and business owners are increasingly focused on the operating value proposition that potential investors can deliver to their companies. The Resurgens team combines outstanding technology operating experience with world-class investment experience, a model which is unique in their industry in this segment of the market.",,,https://www.linkedin.com/company/10914132,,,Active,Resurgens Technology Partners is a technology private equity firm .,,,,,,,,http://www.resurgenstech.com/,adi@resurgenstech.com,(678) 894-0336,,Private Equity Firm,"Late Stage Venture, Private Equity",2,2,,1,,,,,,"16,314",-0.1,-0.5,0,"4,475","2,865.75",159.91%,351,"3,415.33%",4.65,87.88%,30.72%,13.81%,"3,715,428","-4,190,649",-53.01%,14,,,10,,,,,,,
GMT Capital,https://www.crunchbase.com/organization/gmt-capital,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"GMT Capital Corp. is a private investment company, the General Partner and Investment Manager for several hedge funds, each managed under the same long-term investment philosophy. They are long-term, value based, long/short equity investors â€” investors not traders. Founded in 1990, the firm strives to achieve high absolute returns in all markets, measuring itself on the ability to make profitable investments on both sides of the market, long and short. Corporate objectives are, first, long-term wealth creation for their partners and second, integrity and stewardship in all areas, treating their partnerâ€™s capital as they do their own.",,,,,,Active,"GMT Capital Corp. is a private investment company, the General Partner and Investment Manager for several hedge funds, each managed under",1990-01-01,year,,,,,,http://www.gmtcapital.com,,(646) 759-7938,,Hedge Fund,"Early Stage Venture, Late Stage Venture",2,2,,,1,1,,,,"16,466",0.4,0.4,1.5,,,,,,,,,,,,,12,,,,,,,,,,
10 Point Capital,https://www.crunchbase.com/organization/10-point-capital,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"10 Point Capital Investing in visionary leaders to build dominant brands. They have a passion for building your brand. Their Brand Champions have a wealth of experience in franchise investing and a 20+ year proven track record of accelerating growth. For investors, they have a passion for matching your capital with the best in the business.  ",1,,,,,Active,Brand Focused Private Equity.,,,,,,,,https://www.10pointcapital.com/,admin@10pointcapital.com,(404) 444-3110,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"16,957",-0.6,-1,4.7,"1,050",227.26,,101,,3.17,,64.34%,,"10,172,200",,,3,,,,,,,,,,
Square Peg Ventures,https://www.crunchbase.com/organization/square-peg-ventures-5883,"Halfmoon, New York, United States",,,"East Coast, Northeastern US",,"Square Peg Ventures is a diversified investment group establishing funds, SPVs and syndicates for the purpose of investing in a cross-section of investment opportunities including disruptive technology startup companies and emerging growth companies to income properties and large-scale real estate development / revitalization projects. Our philosophy is simple: ""A good deal is where you find it."" We do not arbitrarily limit ourselves to a particular overall niche or geography.  Square Peg Ventures takes a “Steak and Sizzle” approach to investment by pursuing both consistent / stable investments concurrent with high-growth / high-upside opportunities. Across the spectrum, we invest in PEOPLE and in RESULTS; wherever they may come from.",,https://twitter.com/SquarePegVC,https://www.linkedin.com/company/square-peg-ventures,,,Active,Investment group coordinating direct and syndicated investments in early-stage technology companies and income producing real estate assets.,2017-01-01,year,,,,,,http://www.squarepeg.vc,,,,"Fund Of Funds, Hedge Fund, Micro VC","Convertible Note, Early Stage Venture, Seed",1,2,,1,,,,,,"17,346",0.3,1.2,0.8,,2.44,,,,,,,,,,,11,,,,,,,,,,
