Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Blue Water Capital,https://www.crunchbase.com/organization/blue-water-capital,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Blue Water Capital, founded in 1995, strives to generate outstanding financial returns by investing in privately held expansion stage companies that can grow and evolve into more valuable entities. We partner with entrepreneurs, contributing our capital, experience and contacts for the benefit of each portfolio company so that, together, we can build businesses of enduring value",1,,,,,Closed,"Blue Water Capital, founded in 1995, strives to generate outstanding financial returns by investing in privately held expansion stage",1995-01-01,year,,,,none,,http://www.bluewatercapital.com,,,,Venture Capital,,6,6,,4,4,4,,,,"17,238",0.1,3.4,1.9,,,,,,,,,,,,,25,,,,,,,,,,
Disruptor Capital,https://www.crunchbase.com/organization/disruptor-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,http://twitter.com/DisruptorInc,,http://www.facebook.com/pages/Disruptor-Capital/263687283703576,,Active,Disruptor Capital is a Virginia-based angel investment firm focused on financing and supporting technology startups and entrepreneurs.,2012-01-01,year,,,,,,http://www.disruptor.com,info@disruptor.com,703.659.1100,,Angel Group,,6,6,,3,1,1,,,,"21,270",-0.2,0,1.3,385,252.74,-29.05%,,,7,30.42%,0%,-27.21%,"15,726,670","2,217,365",16.41%,29,,,,,,,,,,
Cabana Ventures,https://www.crunchbase.com/organization/cabana-ventures,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"We invest at inception. We provide angel capital to entrepreneurs and guide them as they transform technology prototypes into thriving companies that challenge convention. We are entrepreneurs ourselves. We have started companies, sold companies, raised venture capital, changed the way industries operate, and led a city government. We back technology visionaries that can see the future.",,,,,,Active,We invest at inception. We provide angel capital to entrepreneurs and guide them as they transform technology prototypes into thriving,2012-01-01,year,,,,,,http://cabanaventures.com,hello@cabanaventures.com,,,Venture Capital,"Early Stage Venture, Seed",6,6,,,3,3,,,,"25,757",-0.3,-0.5,1.2,,,,,,,,,,,,,11,,,,,,,,,,
New Vantage Group,https://www.crunchbase.com/organization/new-vantage-group,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"New Vantage Group (NVG) creates and manages early-stage venture funds for active angel investors including the Washington Dinner Club and Active Angel Investors, and maintains joint venture partnerships with regional clubs such as Chesapeake Emerging Opportunities and Virginia Active Angel Network.  Since 1999, their members have invested more than $50 million in more than 55 mid-Atlantic-based companies.",15,,,,,Active,New Vantage Group creates and manages early-stage venture funds for active angel investors and maintains joint venture partnerships.,,,,,,,,http://www.newvantagegroup.com,info@newvantagegroup.com,(703) 255-4930,,Angel Group,"Early Stage Venture, Late Stage Venture, Seed",5,6,,,3,3,,,,"28,158",0.8,1.8,3.5,88,83.65,,,,1,,100%,,"31,704,229",,,2,,,,,,,,,,
BIA Digital Partners,https://www.crunchbase.com/organization/bia-digital-partners,"Chantilly, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"BIA Digital Partners provides cost-effective, flexible junior capital to  growing middle market companies in the media and entertainment, telecommunications, education, information  services, and business services sectors. As a private investment firm with a mezzanine focus, our investments  are usually in the form of subordinated debt with warrants. In select cases, investments may also include equity  securities.",7,https://www.twitter.com/capital4growth,http://www.linkedin.com/company/bia-digital-partners,,,Active,"BIA Digital Partners provides cost-effective, flexible junior capital to growing middle market companies in the media and entertainment, t",2002-01-01,year,,,,,,http://www.biadigitalpartners.com,contactdp@bia.com,(703) 227-9600,,Venture Capital,"Early Stage Venture, Private Equity",6,6,,3,3,3,,,,"32,226",2.2,1.7,0.5,,973.46,,,,,,,,,,,5,,,,,,,,,,
Harmony Investments,https://www.crunchbase.com/organization/harmony-investments,"Virginia Beach, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,"Harmony Investments offers apartments, office, and retail space.",1993-01-01,year,,,,,,http://www.harmonyinvestmentsinc.com,info@harmonyinvestmentsinc.com,,,Micro VC,Seed,6,6,,,1,1,,,,"35,323",0,-0.2,-0.5,,2.43,,,,,,,,,,,13,,,,,,,,435630,USD,435630
NewVa Capital Partners,https://www.crunchbase.com/organization/newva-capital-partners,"Radford, Virginia, United States",,,"East Coast, Southern US",,"NewVa Capital Partners invests in the NewVa region of Virginia, an exciting area stretching from the Alleghany Highlands through the Roanoke and New River Valleys. They seek long-term capital appreciation through selective investment in rapidly growing, technology based companies.  Like the New River, their strategy takes a long view, investing and growing with companies that operate here, or intend to relocate all or a significant portion of their business to this vibrant community surrounded by leading academic institutions, technology and innovation.",1,,,,,Active,"NewVa Capital Partners invests in the NewVa region of Virginia, an exciting area stretching from the Alleghany Highlands through the",,,,,,,,http://www.newvafund.com,investments@thirdsecurity.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,6,,2,2,2,,,,"42,997",-0.3,-0.1,2.3,,,,,,,,,,,,,7,,,,,,,,,,
PBM Capital Group,https://www.crunchbase.com/organization/pbm-capital-group,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,"PBM Capital Group, LLC. is a private investment firm primarily focused on healthcare investments. Led by Paul Manning, a successful entrepreneur, we invest across all stages of corporate development– including venture capital, leveraged buyouts, growth capital, distressed/turnaround and public equity value investing– and create value by applying extensive industry knowledge and contacts, providing superior operational expertise and bringing entrepreneurial spirit to attractive investment opportunities. We actively partner with our portfolio companies to drive commercial success and enhance profitability.",,,https://www.linkedin.com/company/pbm-capital-group,,,Active,"PBM Capital Group, LLC. is a private investment firm primarily focused on healthcare investments. Led by Paul Manning, a successful",,,,,,,,http://www.pbmcap.com,info@pbmcap.com,434.980.8100,,Private Equity Firm,,4,5,,2,,,,,,"7,927",-0.3,3.7,0.1,636,"1,501.55",257.54%,254,182.23%,4.19,-40.13%,36.94%,36.94%,"11,901,392","-6,946,480",-36.86%,17,,,,,,,,219214,USD,219214
Blazar Ventures LLC,https://www.crunchbase.com/organization/blazar-ventures-llc,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,We are the co-founders of Neustar (NYSE: NSR). A first of its kind business that delivered software as a service and data as a service before the terms existed. We addressed industry wide fragmentation and interoperability needs of the telecom and internet markets and built a company that was eventually worth $2B.  We have formed BLAZAR VENTURES with the aim of pursing select ventures where this proven experience and expertise have unique value.  Blazar Ventures provides investment and hands on management support to produce extraordinary success for opportunities ranging from seed stage ventures to buyouts.,4,,,,,Active,Venture development,2016-01-01,year,,,,,,http://www.blazarventures.com,info@blazarventures.com,703-519-1214,,Venture Capital,"Early Stage Venture, Private Equity, Seed",4,5,,2,,,,,,"16,822",-0.6,-0.7,4.4,116,451.32,-66.92%,7,-30.42%,2,4.91%,0%,-54.68%,"28,382,783","9,767,546",52.47%,10,,,,,,,,,,
"Snowasis Capital, LLC",https://www.crunchbase.com/organization/snowasis-capital-llc,"Ashburn, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Holding Company for Venture Capital Investments,2016-04-04,day,,,,,,http://www.snowasis.com,dan@snowasis.com,,,Family Investment Office,"Crowdfunding, Debt, Early Stage Venture, Non Equity Assistance, Secondary Market, Seed",5,5,,,,,,,,"21,501",0.7,-0.1,0.8,,48.86,,,,,,,,,,,12,,,,,,,,,,
Gladstone Capital,https://www.crunchbase.com/organization/gladstone-capital,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Gladstone Capital is a specialty finance company that invests in debt securities consisting primarily of senior term loans, senior subordinated loans, and junior subordinated loans in small and medium sized companies, that meet certain criteria. The criteria can include some or all of the following: the potential for growth in cash flow, adequate assets for loan collateral, experienced management teams with significant ownership interest in the business, adequate capitalization, profitable operations based on the borrower's cash flow, reasonable capitalization of the borrower and the potential to realize appreciation and gain liquidity in our equity position, if any.",6,http://twitter.com/GladstoneComps,http://in.linkedin.com/company/the-gladstone-companies,,,Active,Gladstone Capital’s debt investments primarily consist of three types of loans to small and medium sized businesses in the United States.,2001-01-01,year,2005-07-01,day,,,,http://ir.gladstonecapital.com,info@gladstonecompanies.com,(703) 287-5893,,Venture Debt,Debt,5,5,,4,1,1,,,,"21,852",0,0.7,0,730,425.85,322.28%,9,-99.45%,2.17,-81.9%,47.82%,47.82%,,,,36,,,,,,,,,,
Newid capital,https://www.crunchbase.com/organization/newid-capital,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,Newid Capital invests internationally in growth-oriented financial services companies serving the underbanked.,2014-01-01,year,,,,,,http://www.newidcapital.com/,,,,Venture Capital,,4,5,,2,,,,,,"22,573",-0.1,-0.2,-0.4,,74.29,,,,,,,,,,,13,,,,,,,,,,
inQbation Labs,https://www.crunchbase.com/organization/inqbation-labs,"Herndon, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"inQbation is a Washington, DC based incubator and accelerator of dot com startups.  Founded by Blake Newman, its brands include Agileana, Balystic, SEO Quotient, CaliCasa, StartupCali, BizPulse, and inQbation Labs. Visit www.inQbation.com for more information.",,https://www.twitter.com/inqbationco,https://www.linkedin.com/company/inqbation,http://www.facebook.com/inQbationLabs,,Active,Employee-owned startup incubator and accelerator focusing on SaaS web and mobile app product development,2010-07-25,day,,,,,For Profit,http://labs.inqbation.com,results@inqbation.com,703.999.1232,,Accelerator,,5,5,,4,,,,,,"24,948",-0.3,-0.4,-1,,,,,,,,,,,,,9,,,,,,,,,,
Winston Partners,https://www.crunchbase.com/organization/winston-partners,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Winston Partners is an investment firm based in Arlington, Virginia, that specializes in managing hedge fund-of-fund portfolios focused on fundamental, research-driven long/short equity strategies. Assets under management across our funds of funds were approximately $1.3 billion as of January 1, 2013.",2,,,,,Active,Winston Partners is an investment firm.,1993-01-01,year,,,,,,http://www.winstonpartners.com,dpreuss@winstonpartners.com,(703) 905-9009,,Fund Of Funds,,5,5,,2,3,3,,,,"25,551",0,1.9,1.3,150,718.3,,4,,3,,,,"24,354,580",,,13,,,5,,,,,1358,USD,1358
Stuart Mill Venture Partners,https://www.crunchbase.com/organization/stuart-mill-venture-partners,"Falls Church, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Stuart Mill Venture Partners, L.P. invests principally in small to medium size companies with substantial growth prospects. The fund has a special focus on the clean technology sector, but also considers investments in areas such as technology, travel/hospitality, and federal government services.",1,,,,,Active,"Stuart Mill Venture Partners, L.P. invests principally in small to medium size companies with substantial growth prospects. The fund has a",1997-01-01,year,,,,,,http://www.stuartmillvp.com,contact@stuartmillcap.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,5,,3,3,3,,,,"40,950",-0.1,-0.2,-0.4,,,,,,,,,,,,,2,,,,,,,,,,
Piedmont Investment Advisors,https://www.crunchbase.com/organization/piedmont-investment-advisors,"Leesburg, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Piedmont Investment Advisors, LLC, located in Lansdowne (Leesburg) Virginia, is a registered investment adviser under the Investment Advisers Act of 1940.  When Bill Militello, a graduate of the U.S. Naval Academy, founded Piedmont Investment Advisors in 2003, he set out to create not just another financial advisor or boutique investment firm, but rather to create a new “category” in financial services.   His view is that the delivery of investment advice by financial advisors was ripe for innovation, and it has been Militello’s vision to challenge the conventional model. He believes that asset allocation should not be constrained to publicly traded stocks and bonds, and that the relationship between the client and the financial advisor should be free of conflicts.",6,,,,,Active,"Piedmont Investment Advisors, LLC, located in Lansdowne (Leesburg) Virginia, is a registered investment adviser under the Investment",2003-01-01,year,,,,,,http://www.piedmontria.com,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,,3,3,,,,"60,183",0.4,0.9,-0.3,,,,,,,,,,,,,6,,,,,,,,,,
Lighthouse Labs RVA,https://www.crunchbase.com/organization/lighthouse-labsrva,"Richmond, Virginia, United States",,,"East Coast, Southern US",,"Whether your goal is to raise capital, bootstrap your idea or crowdfund your business, they can help you learn how to grow your startup.  For example, their flagship accelerator lab program has worked with 33 companies over the last 5 years that have gone on to raise over $25 M in financing, that is a $350,000 average.  How do you achieve those results as a founder?  They believe that real customers validate your business model and help you prove your company's worth.  If you have a solid team of founders, a minimum viable product, and a few customers using your product or service, you're likely ripe for acceleration.  If you aren't quite ready to launch, they have a number of resources to help you pre accelerate your startup.",,https://twitter.com/rvalighthouse,https://twitter.com/rvalighthouse,https://www.facebook.com/lighthouselabsrva,,Active,Lighthouse Labs is a founder friendly accelerator that provides $20k for 0% equity.,2012-01-01,year,,,,,,http://www.lighthouselabsrva.com,todd.nuckols@lighthouselabsrva.com,,,Accelerator,"Non Equity Assistance, Seed",3,4,,,,,On-Site,2019-02-28,13,"4,531",0.4,0.4,0.3,"1,362","1,847.44",-60.11%,220,56.98%,2.48,-17.09%,28.92%,0.05%,"9,287,206","4,668,695",101.09%,15,,,,,,,,,,
Sands Capital Management,https://www.crunchbase.com/organization/sands-capital-management,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Sands Capital Management is a growth investment firm founded in 1992.  They apply a single growth-oriented investment philosophy, rooted in the belief that, over time, stock prices reflect the earnings growth of the underlying business.",18,,http://www.linkedin.com/company/sands-capital-management,http://www.facebook.com/sandscapital,,Active,Sands Capital exists to add value and enhance the wealth of its clients with prudence over time.,1992-02-29,day,,,,,,http://sandscapital.com,snimmo@sandscap.com,703 562 4000,,Private Equity Firm,Late Stage Venture,4,4,,,2,2,,,,"10,392",0.5,1.5,1.7,"2,898","3,311.96",-5.52%,119,75.12%,3.74,-13.4%,37.52%,12.53%,"4,884,585","608,447",14.23%,16,,,,,,,,2034285,USD,2034285
5Lion Ventures,https://www.crunchbase.com/organization/5lion-holdings,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,https://www.linkedin.com/company/5lion-ventures,,,Active,"Early stage venture firm providing capital, strategic guidance, and partnership to companies and platforms across a variety of industries.",2014-01-01,year,,,,,For Profit,http://5lion.com,info@5lion.com,,,Venture Capital,"Early Stage Venture, Seed, Venture",3,4,,3,,,,,,"17,216",0,0,-0.8,,,,,,,,,,,,,2,,,,,,,,,,
757 Angels,https://www.crunchbase.com/organization/757angels,"Norfolk, Virginia, United States",,,"East Coast, Southern US",,"757 Angels is a select network of business leaders in the Hampton Roads region, who provide investment capital, strategic advice and mentoring to selected startup and early stage companies to help them achieve market leadership. 757 Angels seeks dealflow from the Hampton Roads region.",3,,https://www.linkedin.com/company/757-angels,https://www.facebook.com/angel-capital-association-319931041523685,,Active,757 Angels is an angel investment network.,2015-01-01,year,,,,,,http://www.757angelsgroup.com/,admin@gotechark.com,(757)513-1343,,Venture Capital,,4,4,,2,,,,,,"21,185",1.1,0.7,-0.1,189,"1,182.85",-76.89%,524,306.74%,4,81.02%,0%,-39.15%,"20,977,938","8,978,858",74.83%,27,,,,,,,,,,
Novus Energy Partners,https://www.crunchbase.com/organization/novus-energy-partners,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Novus Energy Partners is a transatlantic investment fund focused on emerging companies in the New Energy industry. The Principals are pioneers in the sector from the US and Europe who have formed, financed and led some of the industry's most successful organizations.",7,,,,,Active,Novus Energy Partners is a transatlantic investment fund focused on emerging companies in the New Energy industry.,2008-01-01,year,,,,,,http://novusenergypartners.com,,703 740 1200,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,4,,1,3,3,,,,"27,985",0.6,0.1,-0.2,,21.57,,,,,,,,,,,4,,,,,,,,,,
Sphere Holdings,https://www.crunchbase.com/organization/sphere-holdings,"Sandston, Virginia, United States",,,"East Coast, Southern US",,"Founded in 2003, Sphere is a high performing investment holding company driven to create value for funders, shareholders and business partners. With a solid track record shaped over a decade, They actively seek out investment partnerships with high quality privately owned businesses across a range of strategic sectors. Their success is driven by an experienced team, Their  own capital, a disciplined investment process, and broad business networks. Passionate about partnerships, They commit for the long term and actively work with Their portfolio companies to build great businesses. Majority black controlled and managed and boasting 71% black ownership, including 31% women ownership, Sphere has the necessary credentials to advance the broad based Black Economic Empowerment goals of South African businesses. As the focus turns to the rest of the continent, They actively support Their investments in their pan-African ambitions. Their strong belief in the principles of broad based empowerment means that approximately 15% of the shares in Sphere are held by charitable organisations. Over the years, more than five million worthy beneficiaries in nine provinces across South Africa have benefited from Their track record of delivery.",,,,,,Active,Sphere is a high performing investment holding company.,2003-01-01,year,,,,,,http://www.sphereholdings.co.za/,info@sphereholdings.co.za,+27109004200,,Private Equity Firm,,4,4,,4,,,,,,"39,933",0.4,1.3,3.8,911,"1,451.49",-28.37%,94,489.76%,5.59,-16.87%,35.38%,26.61%,"9,372,317","1,395,156",17.49%,19,,,,,,,,,,
Capital Investors,https://www.crunchbase.com/organization/capital-investors,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Capital Investors provides seed capital to technology-related businesses in the Greater Washington D.C. area. They are passionate about perpetuating the vitality of this region's high technology community by finding, cultivating, and supporting entrepreneurial companies. Their investment fund is unique in that Their partners include many of the region's leading technology entrepreneurs and financiers. In addition to providing early stage funding, Capital Investors offers access to key relationships acquired and cultivated through personal experiences in building their own successful companies",,,,,,Closed,Capital Investors provides seed capital to technology-related businesses in the Greater Washington D.C. area.,,,,,,none,,http://www.thecapitalinvestors.com,,,,Angel Group,,3,4,,1,1,1,,,,"85,315",0.2,0.6,0.5,,,,,,,,,,,,,1,,,,,,,,,,
Ferguson Ventures,https://www.crunchbase.com/organization/ferguson-ventures,"Newport News, Virginia, United States",,,"East Coast, Southern US",,"Ferguson Enterprises is committed to driving and enabling innovation in the commercial and residential construction, remodel and services industries. As part of this commitment Ferguson Ventures has been established as the Corporate Venture capital and strategic partnering arm for Ferguson. Ferguson Ventures invests in and partners with early through late stage companies that are solving industry challenges, able to add value to our partners, scale across our customer base and dominate in their space. Ferguson’s industry leading position, deep expertise, national branch network, and deep customer and vendor relationships will accelerate our partners’ ability to scale. Ferguson Ventures is focused on finding partners who can help meet the needs of our customers, enabling them to succeed in today’s ever evolving marketplace and be better prepared for tomorrow’s. We support endeavors that include: Connected Ecosystems – We seek opportunities to replace, enable, or create processes that will streamline and strengthen value chains across the industry Digital Experiences – Creating a best-in-class customer experience with industry leading content Emerging Technology – Exploring and leveraging emerging technologies to enhance customer and associate experiences through Augmented / Virtual Reality, Internet of Things (IoT), Artificial Intelligence and Machine Learning",,,,,,Active,Ferguson Ventures is the corporate venture capital arm of Ferguson Enterprises,2018-02-01,day,,,,,,http://www.fergusonventures.com,ventures@ferguson.com,,,Corporate Venture Capital,Early Stage Venture,3,3,,,,,,,,"4,813",0.5,6.5,6.2,666,831.04,-22.5%,7,,1.25,24.65%,75.35%,-24.65%,"15,730,404","1,428,769",9.99%,2,,,,,,,,,,
NaviMed Capital,https://www.crunchbase.com/organization/navimed-capital,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"NaviMed Capital is a healthcare focused growth equity firm based in Washington, DC.  The founders of NaviMed have nearly 50 years of combined investing and operating experience in the healthcare industry and have funded more than 25 innovative companies. The firm focuses on investments in companies having at least $10M of existing annualized revenue.",10,http://twitter.com/NaviMed,http://www.linkedin.com/company/navimed-capital,,,Active,"NaviMed Capital is a healthcare IT and healthcare services focused growth equity firm based in Washington, DC.",2012-01-01,year,,,,,,http://navimed.com,info@navimed.com,(202) 817-2850,,Venture Capital,,1,3,,,1,1,,,,"8,702",0.8,1.1,0.7,754,818.31,134.81%,,,1,-65.68%,100%,100%,"15,974,133","-1,642,727",-9.32%,14,,,9,,,,,,,
The Global Good Fund,https://www.crunchbase.com/organization/the-global-good-fund,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"The Global Good Fund accelerates the development of high potential young leaders tackling the world’s greatest social issues.  They invest in both human and financial capital in promising young leaders through our fellowship program. Fellows are paired with seasoned executives who serve as coaches, which is central to our leadership philosophy.  They also provide leadership assessment resources, a network of peer leaders, content expertise, and targeted funding to our fellows.",4,https://twitter.com/globalgoodfund,https://www.linkedin.com/company/global-good-fund,https://www.facebook.com/TheGlobalGoodFund,,Active,Accelerating the leadership development of high potential young social entrepreneurs tackling the world’s greatest issues.,2012-01-01,year,,,,,Non-profit,http://www.globalgoodfund.org/,info@globalgoodfund.org,,,Accelerator,,3,3,,,,,,2019-10-14,,"10,364",-0.2,4.6,4.9,"6,647","7,063.41",-56.39%,206,47.2%,3.06,64.44%,48.55%,-3.91%,"3,050,824","1,098,103",56.23%,5,,,17,,,,,,,
Crystal Tech Fund,https://www.crunchbase.com/organization/crystal-tech-fund,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,https://www.twitter.com/ccbid,,https://www.facebook.com/crystalcityva,,Active,"Crystal Tech Fund is a venture capital firm based in Washington, D.C.",2006-01-01,year,,,,,,http://www.crystalcity.org,,,,Micro VC,Seed,3,3,,1,2,2,,,,"16,467",-0.1,1.3,0.7,"21,769","15,622.76",-21.04%,73,-30.15%,1.25,-3.74%,55.68%,-3.87%,"1,995,116","396,764",24.82%,22,,,,,,,,,,
Trolley Venture Partners,https://www.crunchbase.com/organization/trolley-venture-partners,"Richmond, Virginia, United States",,,"East Coast, Southern US",,Trolley Ventures seeks to provide a better solution for both investors and companies. Investors receive a turn-key solution whereby they can diversify across many businesses through a single investment. Early-stage businesses can efficiently raise the capital that they need through a single relationship and a streamlined application process.,1,,https://www.linkedin.com/company/trolleyventures/,,,Active,Trolley Venture is a new investment fund has been created to provide financial backing for early stage business ventures.,2017-01-01,year,,,,,,https://trolleyventures.com/,info@trolleyventures.com,,,Venture Capital,"Early Stage Venture, Seed",3,3,,2,,,,,,"20,210",0.3,-0.4,0.7,,237.75,-100%,,,,,,,,,,3,,,,,,,,,,
SilverHaze Partners,https://www.crunchbase.com/organization/silverhaze-partners,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,"SilverHaze Partners, a private equity firm, develops long-term relationships with companies, entrepreneurs, and other investors.",2000-01-01,year,,,,,,http://www.silverhazepartners.com,,,,Private Equity Firm,"Late Stage Venture, Private Equity",2,3,,,2,2,,,,"29,084",-0.2,0,-0.5,187,31.18,,,,1,,100%,,"27,186,723",,,16,,,,,,,,,,
InnoLinks Ventures,https://www.crunchbase.com/organization/innolinks-ventures,"Virginia Beach, Virginia, United States",,,"East Coast, Southern US",,,,https://www.twitter.com/inmotionhosting,https://www.linkedin.com/company/inmotion-hosting,https://www.facebook.com/inmotionhosting,,Active,Innolinks makes early stage investments in promising startups and provides expertise and assistance in these enterprises.,2015-01-01,day,,,,,,http://www.innolinks.vc/,support@inmotionhosting.com,888-321-4678,,Venture Capital,,3,3,,,,,,,,"35,720",2,0.2,-0.2,,,,,,,,,,,,,3,,,,,,,,,,
Altria Ventures,https://www.crunchbase.com/organization/altria-ventures,"Richmond, Virginia, United States",,,"East Coast, Southern US",,"Altria Group created Altria Ventures Inc. to invest in technology areas of interest to their core businesses. Their approach to investing is not limited to funding and may include the provision of other assistance, such as technical expertise.​",,http://twitter.com/altrianews,,https://www.facebook.com/altria-group-147856125304229,,Active,Technology investment for Altria,,,,,,,,http://www.altria.com/About-Altria/Altria-Ventures/Pages/default.aspx,,800-343-0975,,Venture Capital,,2,3,,,1,1,,,,"37,443",-0.4,-0.1,-0.2,,,,,,,,,,,,,11,,,,,,,,,,
Avansis Ventures,https://www.crunchbase.com/organization/avansis-ventures,"Clifton Forge, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,Avansis Ventures is a venture capital firm based in Virginia that finances early and later stage investments of technology companies.,2000-01-01,year,,,,,,http://www.avansis.com,plans@avansis.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",2,3,,,2,2,,,,"57,290",-0.7,-1.1,-0.3,,105.19,,,,,,,,,,,6,,,,,,,,,,
The eMedia Club,https://www.crunchbase.com/organization/the-emedia-club,"Virginia Beach, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,The eMedia Club is an early stage venture fund administered by New Vantage Group (NVG).,,,,,,,,http://www.emediaclub.com/,,,,Venture Capital,Early Stage Venture,2,3,,1,1,1,,,,"63,637",0,-0.3,2.1,88,14.7,,,,1,,100%,,"31,704,124",,,2,,,,,,,,,,
Updata Ventures Partners,https://www.crunchbase.com/organization/updata-ventures-partners,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Updata Ventures Partners,,,,,,,,http://www.updataventures.com,info@updataventures.com,(732)945-1010,,Venture Capital,,3,3,,,2,2,,,,"92,935",-0.2,-0.1,-0.5,,,,,,,,,,,,,10,,,,,,,,,,
DC Capital Partners,https://www.crunchbase.com/organization/dc-capital-partners,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"DC Capital Partners, LLC is a private equity firm specializing in control equity investments and acquisitions of middle market companies. The firm seeks to invest in companies that provide differentiated and innovative services and solutions to the U.S. federal government. The firm typically invests in following sectors: infrastructure and development, defense, aerospace, and other federal government sectors, including but not limited to, outsourced government services, government information technology, intelligence, homeland security, defense electronics, and operations and maintenance. It primarily invests in the United States. DC Capital Partners, LLC was founded in 2007 and is based in Washington, District of Columbia with an additional office in Alexandria, Virginia.",5,,https://www.linkedin.com/company/dc-capital-partners-llc,,,Active,"DC Capital Partners, LLC is a private equity firm specializing in control equity investments and acquisitions of middle market companies.",2007-01-01,year,,,,,,http://www.dccapitalpartners.com,info@dccapitalpartners.com,(202) 737-5220,,Private Equity Firm,Early Stage Venture,2,2,,,1,1,,,,"7,147",-0.4,-0.6,3.8,"5,368","3,660.21",-45.46%,77,-4.05%,4.7,34.78%,10.85%,-2.95%,"3,210,833","1,019,578",46.53%,7,,,,,,,,1361180,USD,1361180
Blue Delta Capital Partners,https://www.crunchbase.com/organization/blue-delta-capital-partners,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,1,,,,,Active,Blue Delta Capital Partners is a growth equity firm which is primarily focused on the U.S. Federal Government technology market,,,,,,,,http://www.bluedeltacapitalpartners.com,info@bluedeltacapitalpartners.com,,,Private Equity Firm,,1,2,,,,,,,,"14,351",-0.2,-0.8,2.2,684,"1,104.66",1.16%,149,"1,018.88%",7.4,338.37%,35.98%,-16.43%,"10,740,240","-3,411,855",-24.11%,20,,,9,,,,,,,
