Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Boyne Capital Partners,https://www.crunchbase.com/organization/boyne-capital-partners,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Boyne Capital Partners is a Florida-based private equity firm focused on investments in lower middle market companies. Beyond financial resources, Boyne provides industry and operational expertise to its portfolio companies and partners with management to drive company performance and growth.",1,,https://www.linkedin.com/company/boyne-capital-partners,,,Active,Boyne Capital Partners is a Florida-based private equity firm,2006-01-01,year,,,,,,http://www.boynecapital.com/,,(305)856-9500,,Private Equity Firm,,1,1,,1,,,,,,"12,913",-0.4,-0.6,1.8,"1,233",656.88,127.15%,94,357.48%,4.53,75.47%,13.01%,-35.81%,"8,379,325","-6,464,888",-43.55%,19,,,6,,,,,,,
"Solutionz Innovations, LLC",https://www.crunchbase.com/organization/solutionz-technologies-llc,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"Solutionz Innovations provides one button search for hotels near a venue, company or event.  Our tools simplify trip planning from your website, blog or HTML email to the actual destination, giving the traveler intelligent booking, efficiency and choice. Solutionz founder, Chicke Fitzgerald, is a top expert on business models, travel distribution and the underlying technology used in the travel industry.",1,https://www.twitter.com/tripproximity,https://www.linkedin.com/in/chickefitzgerald,https://www.facebook.com/solutionz,$1M to $10M,Active,"Flagship product is TripProximity, an event and venue based trip utility, with plug-ins that can be implemented the same day.  ",1996-01-04,day,,,,,For Profit,http://www.solutionz.com,info@solutionz.com,(813)925-0789,,Venture Capital,Seed,1,1,,,,,,,,"15,628",0.4,0.2,-0.6,562,281.95,-5.54%,307,919.81%,2.19,74.09%,0%,-66.65%,"14,924,893","-1,515,329",-9.22%,29,,,10,,,,,,,
Fresh Del Monte Produce,https://www.crunchbase.com/organization/fresh-del-monte-produce,"Coral Gables, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Fresh Del Monte Produce Inc. (Fresh Del Monte) is a holding company. The Company is a producer, marketer and distributor of fruit and vegetables, as well as a producer and distributor of prepared fruit and vegetables, juices, beverages and snacks in Europe, Africa and the Middle East. The Company markets its products worldwide under the DEL MONTE brand. It sources its fresh produce products (bananas, pineapples, melons, tomatoes, grapes, apples, pears, peaches, plums, nectarines, cherries, citrus, avocados, blueberries and kiwi) primarily from Central and South America, Africa, the Philippines, North America and Europe. The Company sources its prepared food products primarily from Africa, Europe, the Middle East and Asia. Its products are sourced from company-owned operations, through joint venture arrangements and through supply contracts with independent producers. It distributes its products in North America, Europe, Asia, the Middle East, Africa and South America.",23,http://twitter.com/delmontefresh,http://www.linkedin.com/company/427273,http://www.facebook.com/DelMonteFreshProduce,,Active,Fresh Del Monte Produce Inc. (Fresh Del Monte) is a holding company.,1886-01-01,year,1997-10-31,day,,,For Profit,http://freshdelmonte.com,contact-us-executive-office@freshdelmonte.com,+1 305-520-8400,,Venture Capital,,1,1,,1,1,1,,,,"15,794",-0.3,-0.4,-0.3,"46,068","38,658",4.91%,454,187.14%,4.93,60.01%,20.7%,-9.76%,"704,612","-172,447",-19.66%,48,,,16,,,,,,,
GenTrust,https://www.crunchbase.com/organization/gentrust,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"GenTrust is an SEC Registered Investment Adviser that provides a full range of investment and wealth management services.  The firm was founded in 2011 and currently manages over $1 billion in assets across all of its affiliates. GenTrust was formed by the combination of a senior team of financial advisors with decades of experience and an investment team who managed billions of dollars for some of the world’s largest institutional investors.  The combined group’s vision when forming GenTrust was to pair honest independent advice with a risk management focused investment approach usually only available to large institutions.  GenTrust is 100% owned by management.  For more information, see Our Team page.",5,,https://www.linkedin.com/company/gentrust-wealth-management-llc,,,Active,GenTrust provides a comprehensive and flexible array of investment solutions to ultra high net worth individuals and family offices.,2011-01-01,year,,,,,,https://www.gentrustwm.com/,info@gentrustwm.com,305-677-6688,,Venture Capital,,1,1,,,,,,,,"19,053",-0.1,-0.1,0.1,"1,678","1,898.15",189.09%,602,173.86%,8.07,101.4%,15.54%,15.54%,"6,355,136","-5,961,691",-48.4%,13,,,6,,,,,,,
KLH Capital,https://www.crunchbase.com/organization/klh-capital,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,KLH exists as a platform to help companies and entrepreneurs reach higher levels of success and prosperity.They do this by making an equity investment in your business and partnering with you to strengthen the company’s market position and grow its value.,,https://twitter.com/klhcapital,https://www.linkedin.com/company/klh-capital,https://www.facebook.com/klhcapital/,,Active,KLH Capital is a private equity firm serving lower middle-market businesses and entrepreneurs.,2005-01-01,year,,,,,,http://www.klhcapital.com/,ron@klhcapital.com,813.222.0160,,Private Equity Firm,Private Equity,1,1,,,,,,,,"19,633",-0.3,-0.9,-0.1,"1,689","1,647.21",-15.63%,19,-82.03%,1.73,-56.02%,46.62%,-0.87%,"9,110,926","3,005,541",49.23%,33,,,12,,,,,105960,USD,105960
Random Occurrence,https://www.crunchbase.com/organization/random-occurrence,"Jupiter, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,2,,https://www.linkedin.com/company/random-occurrence,https://www.facebook.com/random-occurrence-398587080337987,,Active,"Random Occurrence, a venture capital and private equity firm founded by Michael Cammarata, a technology and marketing entrepreneur.",2013-11-26,day,,,,,,https://www.randomoccurrence.com,,(866) 606-4184,,Venture Capital,,1,1,,1,,,,,,"20,052",-0.2,-1,-0.3,152,60.57,,78,,3,,,,"24,221,067",,,10,,,,,,,,,,
KEEN Growth Capital,https://www.crunchbase.com/organization/keen-growth-capital,"Windermere, Florida, United States",,,"East Coast, Southern US",,"KEEN paves the way for early stage impact brands to flourish. KEEN Growth Capital identifies food, beverage and wellness companies with great potential started by revolutionary-thinking, passionate entrepreneurs. The firm applies trusted skill and passion to develop portfolio brands into highly successful and respected companies. Infusion of intellectual and financial capital delivers positive outcomes for stakeholders - and ultimately the consumer. Investors benefit from outstanding returns and society is enriched by healthier products.",1,,https://www.linkedin.com/company-beta/16203064/,,,Active,KEEN is an impact investing fund.,2016-01-01,year,,,,,,https://keengrowthcapital.com,,(407) 217-1423,,Venture Capital,,1,1,,1,,,,,,"20,211",2.8,2.8,4.5,513,321.18,,72,,2.25,,38.68%,,"15,486,704",,,3,,,,,,,,,,
Flying Point Capital,https://www.crunchbase.com/organization/flying-point-capital,"Coral Gables, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Flying Point Capital is a consumer-oriented private investment firm making control and non-control equity investments in founder and family owned, owner operated businesses",,,,,,Active,Flying Point Capital is a consumer-oriented private investment firm.,,,,,,,,http://flyingpointcapital.com/,mark@flyingpointcapital.com,(203) 313-7755,,Private Equity Firm,,1,1,,,,,,,,"20,784",-0.5,-1,6.2,,,,,,,,,,,,,2,,,,,,,,,,
Harland Financial Solutions,https://www.crunchbase.com/organization/harland-financial-solutions,"Lake Mary, Florida, United States",,,"East Coast, Southern US",,,1,http://twitter.com/dhusacorp,,http://www.facebook.com/dhusacorp,,Active,Harland Financial Solutions was founded in 2000,2000-01-01,year,2013-07-23,day,,,,http://www.harlandfinancialsolutions.com,,,,Private Equity Firm,Late Stage Venture,1,1,,1,1,1,,,,"22,190",0.9,0.2,-0.2,,,,,,,,,,,,,2,,,,,,,,,,
Stellar Venture Partners,https://www.crunchbase.com/organization/stellar-venture-partners,"Naples, Florida, United States",,,"East Coast, Southern US",,"In the year 2000, Richard Schmidt brings his breakthrough entrepreneurial and investment track record to the world of high-tech venture capital. With him, he brings an accomplished team to propel portfolio companies toward optimized growth and profitability. The Stellar Venture Partners Fund focuses on comprehensive start-up support including seed money, management team composition, marketing and exit strategy design and execution.",,,,,,Active,"The Stellar Venture Partners Fund focuses on comprehensive start-up support including seed money, management team composition.",,,,,,,,http://www.stellarvc.com,investorinfo@stellarvc.com,(239)596-8655,,Incubator,,1,1,,1,,,,,,"23,026",-0.1,-0.5,4.2,,,,,,,,,,,,,2,,,,,,,,,,
Millpond Equity Partners,https://www.crunchbase.com/organization/millpond-equity-partners,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Millpond Equity Partners is a private equity firm focused on investing in lower middle market, growth-oriented business services companies. Millpond combines a partnership approach with extensive hands-on operational and investment management experience. Its experienced investment professionals work hand-in-hand with leaders of healthy and growing businesses, providing strategic guidance, resources and support while assisting those companies through their next phase of growth.",3,,https://in.linkedin.com/company/millpondequity,,,Active,"Millpond Equity Partners is a private equity firm focused on investing in lower middle market, growth-oriented business services companies.",2014-01-01,year,,,,,,https://millpondequity.com/,,(561) 322-2080,,Private Equity Firm,,1,1,,1,,,,,,"23,735",2.4,2.3,1.4,774,189.05,,356,,2.83,,,,"12,444,961",,,8,,,,,,,,28993,USD,28993
BALDWIN BEACH CAPITAL,https://www.crunchbase.com/organization/baldwin-beach-capital,"Fort Lauderdale, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Closed,"Founded in 2011 by Keenan and Hannibal Baldwin, Baldwin Beach Capital acts as a private equity and venture capital investment arm.",2008-01-01,year,,,,none,,http://bbc-ventures.com/,info@bbc-ventures.com,(813) 984-3200,,"Private Equity Firm, Venture Capital","Early Stage Venture, Private Equity",1,1,,1,,,,,,"24,891",-0.2,-0.2,-0.3,,,,,,,,,,,,,5,,,,,,,,,,
G3 Capital Partners,https://www.crunchbase.com/organization/g3-capital-partners,"Miami Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,https://www.twitter.com/g3miami,,,,Active,"G3 Capital Partners LLC is a private equity and venture capital firm specializing in investments in mid-market, acquisitions.",2010-01-01,year,,,,,,http://www.g3capitalpartners.com/,,,,Private Equity Firm,,1,1,,,,,,,,"26,543",-0.4,-0.2,0.2,,63.5,,,,,,,,,,,9,,,7,,,,,,,
Pine Tree Equity,https://www.crunchbase.com/organization/pine-tree-equity,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Pine Tree Equity, based in Miami, FL, is a private equity firm focused on the investment in and active expansion of small capitalization companies in partnership with management.  They invest in small capitalization companies with $10.0 to $50.0 million of revenue across a variety of industries, including business, consumer and financial services; consumer products; franchisors and franchisees; and niche manufacturing.  Pine Tree Equity is focused on high quality, profitable family or founder owned companies that can benefit from an active partnership with us, and where management has a meaningful financial participation going forward.",1,,,,,Active,A private equity firm focused on the investment in and active expansion of small capitalization companies in partnership with management.,,,,,,,,http://www.pinetreeequity.com/,info@pinetreeequity.com,305-808-9820,,Private Equity Firm,Private Equity,1,1,,,,,,,,"26,802",0,0,3.9,"1,188",856.55,-21.12%,30,-26.61%,2.32,-29.3%,27.83%,-6.38%,"10,033,586","2,317,312",30.03%,14,,,,,,,,73921,USD,73921
RGM Capital,https://www.crunchbase.com/organization/rgm-capital,"Naples, Florida, United States",,,"East Coast, Southern US",,RGM Capital is an investment advisory firm.,,,,,,Active,RGM Capital is an investment advisory firm.,,,,,,,,http://www.rgmcapital.com/,info@rgmcapital.com,(239) 593-1280,,Venture Capital,,1,1,,,1,1,,,,"28,572",-0.2,-0.5,-0.4,,47.14,,,,,,,,,,,9,,,,,,,,,,
Bailey Capital,https://www.crunchbase.com/organization/bailey-capital,"Palm Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,Bailey Capital is a company that offers investment advice and consulting for the general public.,,,,,,,,http://www.baileycap.com,,,,Venture Capital,,1,1,,,,,,,,"29,380",0.8,-0.1,0.9,,,,,,,,,,,,,10,,,,,,,,,,
The 22Hundred Group,https://www.crunchbase.com/organization/the-22hundred-group,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"The 22Hundred Group is a middle market private equity firm focused on providing portfolio companies with principal investments, management advisory, strategic development, and financing. Our culture and organizational structure, which facilitates sharing insight and knowledge among all of our businesses, coupled with our full financial and intellectual resources, allows us to build compelling value.",,,,,,Active,The 22Hundred Group is a middle market private equity firm focused on providing portfolio companies with principal investments.,,,,,,,,http://www.the22hundredgroup.com/,ashapiro@vwg.com,561.922.2338,,Private Equity Firm,,1,1,,,,,,,,"29,403",-0.2,-0.3,-0.2,,,,,,,,,,,,,3,,,,,,,,,,
Skyway Group,https://www.crunchbase.com/organization/skyway-group,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,Skyway Group is a Southeastern US based private investment firm focused on investing in lower middle market businesses where they can provide capital and strategic resources to accelerate growth and build stronger companies. They understand that the motivations of business owners seeking a capital transaction are as unique as the companies they have managed and built and listen carefully to the desires and needs of all stakeholders of the companies they invest in.,,,https://www.linkedin.com/company/skyway-capital-partners/,,,Active,A Southeastern US based private investment firm.,2003-01-01,year,,,,,,http://skywaycapital.com,kyway@skywaygroupfunds.com,813-318-9600   ,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"29,792",-0.2,-0.2,-0.3,"1,183","1,493.48",-20.8%,100,31.66%,1.93,-52.03%,13.79%,-35.08%,"12,444,937","4,281,121",52.44%,30,,,13,,,,,70870,USD,70870
"Taurus Investment Holdings, LLC",https://www.crunchbase.com/organization/taurus-international-investments,"Bradenton, Florida, United States",,,"East Coast, Southern US",,,1,,https://www.linkedin.com/company/taurusinvestmentholdings/,,,Active,Taurus International Investments is a global real estate private equity investment firm,1976-01-01,year,,,,,,http://www.tiholdings.com/,,,,Venture Capital,Early Stage Venture,1,1,,1,,,,,,"30,467",0.7,-0.1,-0.6,"2,867","2,411.81",163.52%,204,"1,603.93%",6.03,267.42%,19.04%,-25.5%,"4,758,286","-6,434,113",-57.49%,32,,,,,,,,,,
DCS Capital Partners,https://www.crunchbase.com/organization/dcs-capital-partners,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"Founded in 2018, we are a Tampa, FL based lower middle market independent sponsor with a mission to partner with exceptional entrepreneurs to help them achieve dramatic results – We accomplish this through growth equity investments. As partners, we are committed to help your company grow and succeed. Backed by family offices, we take a long-term view with flexible capital. We have no predetermined lifetime in our partnerships and like to see strong returns and happy outcomes for all the shareholders within the partnerships we enter. Our goal is sustainable growth and robust companies. We take an engaged and collaborative role to help founders make great decisions.",,,https://www.linkedin.com/company/dcs-capital-partners/,,,Active,Growth Equity Investments,2018-04-09,day,,,,,,https://www.dcscapitalpartners.com,,,,Private Equity Firm,Late Stage Venture,1,1,,,,,,,,"30,585",1.3,0.9,2.7,,,,,,,,,,,,,5,,,,,,,,,,
Redstone Investments,https://www.crunchbase.com/organization/redstone-investments,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,,,,,,,Active,Redstone provides early-stage and growth equity investments throughout the United States in real estate and technology.,1991-01-01,year,,,,,,https://Redstoneinvestments.com,info@redstoneinvestments.com,330.759.2134,,Angel Group,"Debt, Early Stage Venture, Private Equity, Seed",1,1,,,1,1,,,,"30,748",-0.5,-0.4,-0.3,145,856.77,-80.44%,836,587.47%,2,-58.8%,0%,-52.46%,"26,462,627","16,189,890",157.6%,32,,,,,,,,40644,USD,40644
Quantum Capital Partners,https://www.crunchbase.com/organization/quantum-capital-partners,"Tampa, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"Quantum Capital Partners provides capital for privately owned, rapidly-growing businesses primarily in the Southeastern United States. Its partners have decades of experience in assisting companies in the technology, retail and wholesale distribution, manufacturing, service and hospitality industries. Quantum adds value to its investments by helping entrepreneurs address the myriad of challenges they face in growing a business.",3,,,,,Active,Quantum Capital Partners provides capital for privately owned,2004-01-01,year,,,,,,http://quantumcapitalpartners.com,information@quantumcapitalpartners.com,(813) 280-1720,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"31,010",-0.1,1.8,-0.3,705,300.5,122.94%,125,647.96%,4.94,217.66%,21.4%,-23.03%,"11,708,672","-8,601,491",-42.35%,11,,,,,,,,68579,USD,68579
W.R. Huff Asset Management Co. LLC.,https://www.crunchbase.com/organization/w-r-huff-asset-management,"Stuart, Florida, United States",,,"East Coast, Southern US",,,,,,,,Active,W.R. Huff Asset Management Co. LLC. is an organization that provides wealth management solutions for high net worth clients.,1984-01-01,year,,,,,,http://www.greatestreturnstories.com,,,,Venture Capital,,1,1,,,,,,,,"31,669",1.6,2.4,2.1,155,53.58,,,,1,,100%,,"28,786,256",,,11,,,10,,,,,,,
Harbor Beach Capital,https://www.crunchbase.com/organization/harbor-beach-capital,"Fort Lauderdale, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Harbor Beach Capital is a private equity firm specializing in control investments, in lower middle market companies. They partner and align their interests with talented management teams to help companies reach their full potential and create long-term value. They take an active approach and commit the required resources, to each investment, to help drive growth and operating efficiencies. F",1,,https://www.linkedin.com/company/harbor-beach-capital/,,,Active,"Harbor Beach Capital is a private equity firm specializing in control investments, in lower middle market companies.",2015-01-01,year,,,,,,http://www.harborbeachcapital.com/,info@harborbeachcapital.com,954.594.8001,,Private Equity Firm,,1,1,,1,,,,,,"32,173",0,6,6.9,552,159.4,,2,,1.22,,77.82%,,"18,816,510",,,4,,,9,,,,,,,
Advanced Stage Capital,https://www.crunchbase.com/organization/advanced-stage-capital,"Naples, Florida, United States",,,"East Coast, Southern US",,"ASC is a specialized investment firm that focuses on venture capital financing for U.S. entrepreneurs. They will not offer an opportunity to you in which They are not invested ourselves. Venture capital can be an attractive asset class for sophisticated, accredited investors seeking higher incremental yields within alternative investments. Venture Capital remains the life blood of job creation and revenue growth for Their country. And Venture Capital provides one of the 6 main asset classes within alternative investment. While America has seen its lead diminish in a number of economic sectors, entrepreneurialism and the American dream are alive and well in Their country. Their  job at ASC is to vet some of the best startups that They can possibly uncover, seek out those companies that are both 6-18 months from becoming cash-flow positive and a high likelihood of hockey-stick type growth thereafter, and do everything They possibly can do to help that entrepreneur reach their milestones.",,,,,,Active,ASC is a specialized investment firm that focuses on venture capital financing for U.S. entrepreneurs.,,,,,,,,http://www.advancedstagecapital.com/,davependell@advancedstagecapital.com,231-348-0000,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"32,441",-0.1,-0.1,0,,168.39,-100%,,,,,,,,,,2,,,,,,,,,,
Lincoln Road Global Management,https://www.crunchbase.com/organization/lincoln-road,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Lincoln Road is a private investment firm which invests in leading lower middle market industrial, consumer retail, and business services companies. Lincoln Road has deep operational experience, emphasizes collaboration and works closely with management teams and operating partners. ",,,https://www.linkedin.com/company/lincoln-road-global-management-llc,,,Active,"Lincoln Road is a private investment firm which invests in leading lower middle market industrial, and consumer retail companies. ",,,,,,,,http://www.lincolnroadmgmt.com/,,+1 (786) 209-2354,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"34,190",2.6,3.5,4.4,,23.63,,,,,,,,,,,25,,,,,,,,,,
z9 Capital,https://www.crunchbase.com/organization/z9-capital,"Boca Raton, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"z9 Capital is a venture capital firm that provides growth capital to early-stage, founder-led companies where it can leverage its active management philosophy. z9 Capital is led by Benzion Aboud, renowned entrepreneur, operator and investor.",,https://twitter.com/z9capital,https://www.linkedin.com/company/z9-capital,https://www.facebook.com/Z9-Capital-969431346416667/info/?tab=page_info,,Active,z9 Capital is a venture capital firm,2014-01-01,year,,,,,,http://z9capital.com,Info@z9Capital.com,(561) 923-9554,,"Micro VC, Venture Capital",,1,1,,,,,,,,"35,542",1.3,1.7,-0.2,,55.15,-100%,,,,,,,,,,25,,,,,,,,,,
Vandaele Capital,https://www.crunchbase.com/organization/vandaele-capital,"West Palm Beach, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Vandaele Capital FUND II is a private investment partnership who provides seed and growth stage funding to technology companies. The fund seeks to invest in startup companies in a variety of fields ranging from software and mobile technology to encryption, intelligence and security products and services.",,http://twitter.com/VandaeleCapital,,,,Active,Vandaele Capital FUND II is a private investment partnership who provides seed and growth stage funding to technology companies.,2009-01-01,year,,,,,,http://vandaelecapital.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",1,1,,,,,,,,"35,558",1.5,2.8,2.1,,,,,,,,,,,,,2,,,,,,,,,,
West Coast Holdings,https://www.crunchbase.com/organization/west-coast-holdings,"New Port Richey, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,"West Coast Holdings (WCH) is a nimble, private investment firm focused on building businesses for the long term. WCH invests in technology that corporations depend upon and businesses that provide essential goods and services to consumers or corporations.",,,,,,Active,private investment firm,,,,,,,,http://www.westcoastholdings.com,businessdevelopment@westcoastholdings.com,,,Venture Capital,Venture,1,1,,,,,,,,"36,357",0.7,5.1,-0.3,,,,,,,,,,,,,5,,,,,,,,,,
Commercial Capital LLC,https://www.crunchbase.com/organization/commercial-capital-llc,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Commercial Capital LLC provides factoring financing to small companies that have cash flow problems. The company is based in Miami and has offices in Toronto. They focus on small ventures that operate in the B2B market in following industries energy, government, medical, consulting, IT, manufacturing and consulting.",1,https://www.twitter.com/marco_terry,http://www.linkedin.com/company/commercial-capital-llc,http://www.facebook.com/commercialcapital.llc,,Active,Provides cash flow financing to startups,2004-01-01,year,,,,,,http://www.comcapfactoring.com/,,(877) 300 3258,,Private Equity Firm,,1,1,,,1,1,,,,"36,661",0,-0.5,-0.1,"81,574","71,182.61",68.02%,131,28.77%,1.7,5.57%,62.06%,-0.3%,"648,878","-286,425",-30.62%,30,,,8,,,,,,,
"Isla Bahia Ventures, LLC",https://www.crunchbase.com/organization/isla-bahia-ventures-llc,"Fort Lauderdale, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,,,,,,,Active,We Build Companies,2014-01-01,day,,,,,,http://islabahiaventures.com/,info@islabahiaventures.com,,,Venture Capital,Venture,1,1,,,,,,,,"37,406",0.1,2.2,4.4,,,,,,,,,,,,,6,,,,,,,,,,
Milford Investment Partners,https://www.crunchbase.com/organization/milford-investment-partners,"Clearwater, Florida, United States",,,"Tampa Bay Area, East Coast, Southern US",,,,,,,,Active,Milford Investment Partners operates an investment firm offering individuals investment opportunities and retirement plans.,,,,,,,,http://milfordcommunications.com/,bob@milfordcommunications.com,877-258-9212,,Venture Capital,,1,1,,1,,,,,,"38,297",0,-0.4,-0.6,,,,,,,,,,,,,9,,,,,,,,,,
Timucuan Asset Management,https://www.crunchbase.com/organization/timucuan-asset-management,"Jacksonville, Florida, United States",,,"East Coast, Southern US",,"Timucuan Asset Management is a private investment firm headquartered in Jacksonville, Florida. Established 1988, the Firm manages funds for high-net-worth individuals, family offices and institutional investors in a concentrated value-oriented style. Timucuan seeks to preserve and compound capital over time by investing in businesses that are advantaged, well managed and undervalued. Following 35 years building and operating industrial businesses, Timucuan’s founders formed the firm in order to preserve and grow assets for future generations. Twenty-five years on, Timucuan manages $960 million for 120 clients, including the firm’s founding family, high-net-worth individuals, multi-family offices, pension funds, and foundations. A Registered Investment Advisor since 1988, Timucuan maintains offices in Jacksonville and Sarasota, Florida and Northern Indiana.",3,,,,,Active,Timucuan Asset Management is a group of professionals that specializes in Wealth Management for business and individuals.,1988-01-01,year,,,,,,http://www.timucuan.com/contact,chris@timucuan.com,(904) 265-0001,,Private Equity Firm,Early Stage Venture,1,1,,,1,1,,,,"39,189",-0.6,-0.1,2.5,,52.31,,,,,,,,,,,3,,,,,,,,194405,USD,194405
1848 Capital Partners,https://www.crunchbase.com/organization/1848-capital-partners,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"1848 Capital Partners LLC, Joe DaGrosa Jr., John Sicilian and David Neithardt, joined with a group of investors to form Heartland Food Corp., a platform company used to acquire two hundred and forty-eight (248) Burger King restaurants out of bankruptcy and workout situations. Over three years, Heartland became the second largest franchisee in the Burger King system. Heartland was successfully sold in December 2006 to GSO Capital Partners, now an affiliate of the Blackstone Group. Following the success of the Heartland transaction, 1848 raised capital in 2007 to launch Big Apple Apple Entertainment Partners LLC, which owns and operates the Ripley's Believe It or Not! visitor attraction in New York's Times Square.  The 1848 team has since added seven other companies to its portfolio including four operating companies under the umbrella of Sunbelt Diversified Enterprises, a second Ripley's Believe It or Not! in London's Piccadilly Circus and Jet Support Services, Inc., the world's largest independent provider of hourly cost maintenance programs for private jet engines and airframes which was purchased in partnership with RH Book LLC.  Most recently, 1848 branched into the Latin American infrastucture market with a control investment in Brazil Tower Company, LP. Brazil Tower Company has its base of operations in Sao Paulo, Brazil and will be building communications sites throughout Brazil in the coming years. Since 2003, the partners have invested and managed over $250 million in personal and investor capital. Looking forward, 1848 anticipates investing more than $150 million over the next few years in Brazil Tower Company and other control investments in the US and Latin America.",,,https://www.linkedin.com/company-beta/6857171,https://www.facebook.com/1848-Capital-Partners-579918292109229,,Active,1848 Capital Partners is a private equity firm specializing in the acquisition and development of middle market companies.,2003-01-01,year,,,,,,http://www.1848capital.com/,info@1848capital.com,305-374-8403,,Private Equity Firm,Private Equity,1,1,,1,1,1,,,,"39,954",-0.5,-0.4,0.5,229,777.2,59.4%,7,-99.54%,3,-70%,,,"24,168,816","5,044,875",26.38%,9,,,,,,,,,,
Crowdfund Capital Advisors,https://www.crunchbase.com/organization/crowdfund-capital-advisors-llc,"Miami, Florida, United States",,,"Greater Miami Area, East Coast, Southern US",,"Crowdfund Capital Advisors (CCA) delivers strategic insights to government agencies, financial institutions, and professional investors seeking to both create and implement innovative strategies to utilize crowdfund investing (CFI) technologies to drive innovation, job creation and entrepreneurship. They also study and invest in the emerging ecosystem of crowdfunding and the new solutions being created that will impact the broader private capital markets.  The social web has changed the way individuals businesses, and governments organize and communicate and transact business.   We are passionate about creating innovation, entrepreneurship and jobs through the use of crowdfunding.  CCA delivers strategic services and implementation programs that create, proprietary deal flow for professional investors, better access to capital for businesses, and policy and regulatory innovation for governments.",71,http://twitter.com/crowdcapadvisor,http://www.linkedin.com/company/2608272,http://www.facebook.com/crowdfundcapitaladvisors,,Active,"Crowdfund Capital Advisors is a crowdfunding advisory, implementation and education firm.",2012-01-01,year,,,,,,http://crowdfundcapitaladvisors.com/,info@theccagroup.com,(877) 427-2350,,Venture Capital,,1,1,,,,,,,,"40,910",-0.5,0.8,-0.3,"4,202","1,154.6","1,206.27%",,,1,-59.01%,41.8%,13.04%,"7,654,066","-10,682,094",-58.26%,36,,,13,,,,,,,
