Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Heritage Group,https://www.crunchbase.com/organization/heritage-group-2,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Heritage Group is an LA based family investment office.,,,,,,Active,Heritage Group is an LA-based family office,,,,,,,,,,,,Family Investment Office,"Early Stage Venture, Late Stage Venture",6,6,,,1,1,,,,"15,189",-0.1,0,-0.1,,,,,,,,,,,,,,1,,,,,,,,,
Funk Ventures,https://www.crunchbase.com/organization/funk-ventures,"Pacific Palisades, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Funk Ventures is an entrepreneurial, early-stage impact investing and acceleration firm. For over 15 years, the firm's philosophy has been grounded in the belief that businesses can make a significant and positive contribution to people, society and the environment. To help bring this philosophy to life, the firm focuses on markets and opportunities that are highly impactful while driving forward positive change.",1,http://twitter.com/funkventures,https://www.linkedin.com/company/funk-ventures,,,Active,"Based in California, Funk Ventures is an entrepreneurial investment firm focused on companies that seek positive change in the world.",2000-08-01,day,,,,,,http://funkventures.com,,,,Venture Capital,"Early Stage Venture, Non Equity Assistance, Seed",4,6,,3,1,1,,,,"15,391",1.3,1.4,1.5,194,187.44,,151,,3,,,,"21,979,552",,,25,,,8,,,,,159443,USD,159443
ERGO Capital,https://www.crunchbase.com/organization/ergo-capital-partners,"Irvine, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"ERGO Capital is a private venture group founded by entrepreneurs and backed by family offices to focus on small to mid-sized growth companies. Our goal, fund the gap between today and tomorrow's success. Success for companies that are developing and/or incorporating technologies in high-growth sectors.",2,http://twitter.com/ergocapital,http://www.linkedin.com/company/ergo-capital-partners,http://www.facebook.com/ERGOCapital,,Active,Ergo Capital is a venture investor in growth stage tech companies. We invest in early-stage tech via our accelerator Ergo Accel.,2010-01-01,year,,,,,,http://www.ergocapital.com,info@ergocapital.com,,,Venture Capital,"Debt, Early Stage Venture",6,6,,1,,,,,,"17,228",1.4,1.9,2.9,89,113.76,-39.68%,96,59.02%,2,-33.33%,,,"30,232,751","6,178,261",25.68%,14,,,,,,,,63287,USD,63287
Jovono,https://www.crunchbase.com/organization/jovono,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Jovono is a high-impact active venture capital firm investing in the next paradigm shift. Jovono works with missionary founders to build world class companies that solve hard problems or make delightful products.,,https://twitter.com/jovono,https://www.linkedin.com/company/jovono/about/,,,Active,Venture Capital,2017-01-01,year,,,,,,https://jovono.com,,,,Venture Capital,,5,6,,,1,1,,,,"18,169",-0.3,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Satter Investment Management,https://www.crunchbase.com/organization/satter-investment-management,"Chico, California, United States",,,"West Coast, Western US",,,,,,,,Active,Satter Investment Management is a principal investment firm specializing in investments in life sciences and medical technology companies.,,,,,,,,,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,6,,2,2,2,,,,"20,688",-0.1,1.4,0.7,,,,,,,,,,,,,,,,,,,,,,,
Sibling Capital,https://www.crunchbase.com/organization/sibling-capital,"Rancho Santa Fe, California, United States",,,"Greater San Diego Area, West Coast, Western US",,,,,,,,Active,Sibling Capital is a private equity firm high net-worth individual investors.,,,,,,,,http://www.siblingcapital.com,,,,"Private Equity Firm, Venture Capital","Early Stage Venture, Private Equity",2,6,,,2,2,,,,"23,045",0.4,0.5,2.3,,,,,,,,,,,,,7,,,,,,,,,,
InstantScale Ventures,https://www.crunchbase.com/organization/instant-scale-capital,"Irvine, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"We believe entrepreneurs need more than just capital to grow their businesses-- they need better access to market resources to test their innovations, a network of domain experts with proven strategies to reduce risks, and efficient go-to-market strategies. Our partnership provides a faster and more effective way for young enterprise IT companies to bring their products to market, bridging the gap between common technical challenges experiences by IT leaders, and the companies who are developing next generation solutions.",2,http://twitter.com/InstantScale,https://www.linkedin.com/company/instantscale-capital,https://www.facebook.com/citrix,,Active,Bridging the gap between technical challenges experience by IT leaders and the companies who are developing next generation solutions,2013-01-01,year,,,,,,http://instantscale.com,info@instantscale.com,408 790 8000,,Venture Capital,,6,6,,,4,4,,,,"23,309",-0.4,-0.1,-0.2,,29.13,-100%,,,,,,,,,,5,,,,,,,,,,
Tao Venture Partners,https://www.crunchbase.com/organization/tao-venture-partners,"San Diego, California, United States",,,"Greater San Diego Area, West Coast, Western US",,,1,,,,,Active,TAO Venture Capital Partners provides capital and advisory services to entrepreneurs pursuing global market opportunities in Information Te,,,,,,,,http://www.taovp.com,info@taovp.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",4,6,,1,3,3,,,,"23,762",-0.2,-0.3,-0.4,201,33.62,,8,,2,,,,"23,586,392",,,5,,,,,,,,,,
Palantir Capital,https://www.crunchbase.com/organization/palantir-capital,"Rancho Santa Fe, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"Palantir Capital, Inc. is an employee owned investment manager with approximately $193 million in assets under management. The firm provides its services to pooled investment vehicles and high net worth individuals. It invests in the public equity markets of the United States. The firm also makes venture capital investments. Palantir Capital was founded in 1995 and is based in Rancho Santa Fe, California with an additional office in New York, New York.",,,,,,Active,"Palantir Capital, Inc. is an employee owned investment manager with approximately $193 million in assets under management. The firm",1995-01-01,year,,,,,,,,,,Venture Capital,Early Stage Venture,6,6,,,4,4,,,,"28,787",0.2,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,
3L Capital,https://www.crunchbase.com/organization/3l-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"3L Capital is a private equity firm based in Los Angeles and New York that focuses on expansion-stage opportunities in the technology, media, and consumer sectors.",1,https://twitter.com/3L_Capital,https://www.linkedin.com/company-beta/11212257/,,,Active,"3L Capital is an investment firm based in LA and NYC that provides expansion capital in the technology, media, and consumer sectors.",2017-01-01,year,,,,,,https://www.3lcap.com/,info@3lcapital.co,,,Private Equity Firm,"Late Stage Venture, Private Equity",6,6,,4,,,,,,"32,414",-0.4,-0.6,-0.5,"2,104","3,451.08",-2.02%,180,147.8%,3.49,-63.03%,44.22%,18.34%,"6,708,522","2,497,582",59.31%,10,,,,,,,,,,
Citrus Ventures,https://www.crunchbase.com/organization/citrus-ventures,"Encino, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,1,https://twitter.com/citrusven,https://www.linkedin.com/company/citrus-ventures-inc-,,,Active,Strategic investment group focused on unique opportunities in software.,2011-01-01,year,,,,,,http://www.citrusven.com/,hello@citrusven.com,,,Micro VC,"Non Equity Assistance, Seed",6,6,,,,,,,,"36,310",0.9,0.4,-0.5,,,,,,,,,,,,,3,,,,,,,,,,
Smallcap World Fund,https://www.crunchbase.com/organization/smallcap-world-fund,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,1,,,http://www.facebook.com/americanfunds,,Active,Smallcap World Fund is a California-based venture capital firm that invests in the public equity markets across the globe.,1990-01-01,year,,,,,,http://www.americanfunds.com/funds/details/scwf/a.html,,,,Venture Capital,Late Stage Venture,6,6,,1,5,5,,,,"38,641",-0.4,0,-0.7,,,,,,,,,,,,,14,,,,,,,,,,
Junzi Capital Engineering,https://www.crunchbase.com/organization/junzi-capital,"Sacramento, California, United States",,,"West Coast, Western US",,"Junzi Capital Engineering, LLC is an investment and technology development firm. Founded in 2009, JCE seeks to identify inefficiencies in the financial markets exposed by the growing significance of computerized trading. JCE deploys trading strategies utilizing computer automation of quantitative techniques.",,,https://www.linkedin.com/company/junzi-capital-engineering-llc/,,,Active,Junzi Capital Engineering is an investment and technology development firm.,2009-01-01,year,,,,,,http://www.junzifunds.com,info@junzifunds.com,(415)625-3863,,Venture Capital,,5,6,,4,,,,,,"39,271",-0.4,-0.5,-0.9,,,,,,,,,,,,,1,,,,,,,,,,
Blue Ant Investments,https://www.crunchbase.com/organization/blue-ant-investments,"Yorba Linda, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,Blue Ant Investments is a private equity firm that provides services to customers in the United States.,,,,,,,,,,,,Private Equity Firm,"Late Stage Venture, Private Equity",5,6,,,1,1,,,,"46,569",0.2,2.9,1,,,,,,,,,,,,,,,,,,,,,,,
National Healthcare Services,https://www.crunchbase.com/organization/national-healthcare-services,"Long Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,National Healthcare Services is a California-based private equity firm that funds companies which offer innovative products and services.,,,,,,,,http://www.nationalhealthcareservices.com,,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",6,6,,3,4,4,,,,"57,655",-0.3,-0.3,3.2,,120.73,,,,,,,,,,,2,,,,,,,,,,
digi Ventures,https://www.crunchbase.com/organization/digi-3,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Digital Ventures (“digi.”) is the personal investment vehicle of Michael Pierce. We invest in early and later stage seed companies and are both based in Southern California. They invest across a spectrum of sectors and geographies. They are equally excited about consumer and enterprise focused solutions. They are drawn to businesses at have light capital costs requirements to get to demonstrable market validation (think <$3m). Accordingly, all their companies leverage the Mobile Web or Native Mobile Apps to scale. And, of course, they expect the markets our companies are transforming to be BIG (think >$10b) but they also need to feel confident that the solutions and products being developed can create meaningful and repeatable revenue at sustainable, industry leading gross margins.",,https://www.twitter.com/harryjohndixon,https://www.linkedin.com/in/michaelpiercela,,,Active,Digital Ventures (“digi.”) is the personal investment vehicle of Michael Pierce.,2014-01-01,year,,,,,,http://digi.vc/,harry@digivc1.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",5,5,,,2,2,,,,"1,849",0,0,0.2,,65.86,,,,,,,,,,,29,,,,,,,,,,
OCV,https://www.crunchbase.com/organization/ocv,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"OCV Management LLC is a Los Angeles based investment adviser co-founded by Richard Ressler and Mark Yung in 2016.  The firm leverages an investment strategy deployed successfully since 1993 and a team of seasoned professionals who have worked together for an average of 19 years.  OCV invests in companies with differentiated technologies and compelling target markets, with the objective of assisting companies create sustainable long-term value.  As partners, OCV provides operational and financial expertise through its experienced principals, who have proven success as entrepreneurs, business leaders and investors across a variety of sectors including technology, healthcare, industrials, real estate and finance.  OCV invests across all stages of a company’s growth cycle, and finds creative investment solutions to fit a company’s needs.  For more information, visit http://www.ocvpartners.com.",4,,,,,Active,Los Angeles based technology venture fund,2016-01-01,year,,,,,,http://www.ocvpartners.com,info@ocvpartners.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",5,5,,3,1,1,,,,"4,612",-0.5,5,5.1,304,765.7,-45.34%,31,-93.08%,3.5,42.52%,0%,-13.14%,"17,714,657","3,510,510",24.71%,26,,,,,,,,,,
Sunstone Management,https://www.crunchbase.com/organization/sunstone-management-inc-067f,"Long Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Sunstone Management (“Sunstone”) is a diversified private capital management and investment firm.,1,https://twitter.com/sunstonemgmt,https://www.linkedin.com/company/sunstonemanagement/,,,Active,Sunstone Management (“Sunstone”) is a diversified private capital management and investment firm.,,,,,,,,http://sunstoneinvestment.com,contact@sunstoneinvestment.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,5,,,1,1,,,,"6,993",-0.5,-0.9,2.6,361,248.71,,26,,2.89,,,,"17,142,034",,,26,,,,,,,,,,
Brilliant Ventures,https://www.crunchbase.com/organization/brilliant-ventures,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,"Beyond capital: venture capital, go-to-market expertise & hustle for companies led by brilliant, diverse teams transforming commerce.",2016-01-01,day,,,,,,http://www.brilliant.ventures,,,,Venture Capital,,4,5,,,,,,,,"9,849",1.2,0.8,0.5,"4,874","1,112.4",786.37%,6,-67.62%,1.31,-61.76%,26.52%,26.52%,"6,192,484","-6,966,638",-52.94%,3,,,9,,,,,,,
Crescent Ridge Partners Ventures,https://www.crunchbase.com/organization/crescent-ridge-partners-ventures,"San Diego, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"CRP Ventures is a venture fund that provides seed capital to early stage start-ups.  They seek entrepreneurs developing disruptive technologies who have the passion, vision, and experience to build a great company.  They take an active role in their investments, helping their companies succeed at the earliest stage by offering strategic advice, identifying early customers, and providing access to expansion capital.  They welcome syndications and collaborations with other early stage investors, including angel groups, micro funds, and venture capital firms.",,,,https://www.facebook.com/CrescentRidgePartners,,Active,Crescent Ridge Partners Ventures is a venture fund that provides seed capital to early stage start-ups; actively invests in entrepreneurs.,,,,,,,,http://crpartnersinc.com,,,,Venture Capital,Early Stage Venture,4,5,,1,,,,,,"10,022",1.5,6.6,6.4,,,,,,,,,,,,,4,,,,,,,,,,
St. Cloud Capital,https://www.crunchbase.com/organization/st-cloud-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"St. Cloud is a leading private investment firm focused on providing growth capital to lower middle market companies. We have over $200 million of committed capital under active management. St. Cloud typically invests between $5 million - $15 million per transaction in private and public companies with revenues of $10 million - $100 million across a wide range of industries. St. Cloud makes investments in a combination of debt and equity securities to participate in acquisitions, recapitalizations, buyouts and organic growth. St. Cloud targets well-managed, undervalued companies with either successful products or services, proven technologies, or market niches.",3,,,,,Active,St. Cloud is a private investment firm that provides growth capital to lower middle-market companies.,2001-01-01,year,,,,,,http://www.stcloudcapital.com,jmay@stcloudcapital.com,(310) 475-0550,,Private Equity Firm,,5,5,,3,1,1,,,,"10,655",0.1,3.3,1.6,466,671.13,-11.17%,415,,5.56,455.9%,27.15%,-72.85%,"13,116,558","-4,850,096",-26.99%,18,,,9,,,,,25354,USD,25354
"Travel Capitalist Ventures (USA, S Africa, Mideast, India)",https://www.crunchbase.com/organization/travel-capitalist-ventures,"Irvine, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Travel Capitalist Ventures is the first multi-stage travel-focused investment firm. We identify and grow successful travel companies within global high growth travel verticals and niches investments. As of late, our focus is on Brazil, UK & Europe, South Africa, Singapore, Hong Kong, China, India, Qatar, Saudi Arabia, and the United Arab Emirates. All Travel Capitalist Partners have experience managing companies and invest capital, strategic advice, introductions to prospective partners, supplier relationships and more. Our portfolio includes FishFishMe, Guiddoo, Tsitsikana Real Estate Holdings (280 hectare multi-use housing, hotel and golf course), Indjets (a leading India travel jet and group charter company) and more. ",5,https://www.twitter.com/tcapitalist,https://www.linkedin.com/company/travel-capitalist-ventures,https://www.facebook.com/travelcapitalist,,Active,Travel focused Venture Capital and Private Equity Investor,2010-06-10,day,,,,,,http://www.travelcapitalist.com,help@travelcapitalist.com,,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",5,5,,4,,,,,,"10,967",0.3,0.2,1.5,"1,919","2,091.92",348.29%,53,102.09%,1.61,-26.89%,32.76%,-6.87%,"9,565,243","-6,905,984",-41.93%,31,,,,,,,,,,
The Dreamers Fund,https://www.crunchbase.com/organization/the-dreamers-fund,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,2,,,,,Active,The Dreamers Fund,2018-04-01,month,,,,,,,,,,Venture Capital,Venture,5,5,,,,,,,,"11,982",-0.4,-0.9,-0.9,,,,,,,,,,,,,,,,,,,,,,,
Simplexity Venture Studio Fund,https://www.crunchbase.com/organization/simplexity-venture-studio-fund,"San Diego, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"Simplexity Venture Studio Fund is a co-founding venture studio that helps entrepreneurs with a combination of capital, and deep strategic and tactical expertise. We invest money; but we also invest enormous amounts of time -- more as fractional co-founders, than normal investors. We don’t want to be the CEO; instead, we want to make our CEOs better and we are designed to amicably move on when our companies reach maturity. We prefer industries where we have hard-won experience and where we have key relationships that can change our portfolio companies’ worlds. We happen to love fintech, enterprise SaaS and health tech.",,,https://www.linkedin.com/company/simplexity-venture-studio-fund/,,,Active,"Simplexity Venture Studio Fund is a co-founding venture studio that helps entrepreneurs with a combination of capital, and deep support.",2014-01-01,year,,,,,,https://simplexity.co/simplexity-venture-studio-fund/,info@simplexity.co,,,"Micro VC, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",5,5,,1,,,,,,"12,738",0,-0.4,1.8,859,"1,092.81",50.88%,16,-75.26%,1.9,-47.02%,28.43%,28.43%,"12,913,764","101,963",0.8%,28,,,,,,,,,,
3311 Ventures,https://www.crunchbase.com/organization/3311-ventures,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,https://www.twitter.com/3311ventures,https://www.linkedin.com/company/17942446,,,Active,"Venture fund investing in early stage companies in tech, media, and entertainment",2016-08-31,day,,,,,,http://www.3311ventures.com,,,,Venture Capital,"Early Stage Venture, Seed",4,5,,,,,,,,"14,450",-0.1,-0.2,-0.1,,27.98,,,,,,,,,,,4,,,,,,,,,,
37 Ventures,https://www.crunchbase.com/organization/37-ventures,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"37 Ventures is a boutique investment firm that specializes in early stage and seed startup companies. Founded in 1999, 37 Ventures has focused on helping aspiring entrepreneurs reach their goals by translating ideas into tangible goals through strategic business plans. They provide assistance in developing and validating key business ideas, building the right management team, and raising financing. 37 Ventures acts as both an investment fund and strategic advisement firm.",,,,,,Active,37 Ventures is a boutique investment firm that provides startups with seed and early stage venture investments.,1999-01-01,year,,,,,,http://37ventures.com/,,,,Venture Capital,"Early Stage Venture, Seed",4,5,,,,,,,,"14,547",-0.3,-0.1,-0.1,,,,,,,,,,,,,14,,,,,,,,,,
Omninet Capital,https://www.crunchbase.com/organization/omninet,"Beverly Hills, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Omninet Capital, LLC has been at the forefront of investing in real estate and venture capital. Omninet’s principals were instrumental in the creation of Qualcomm, providing the foundation for the firm’s proactive investment strategy.",1,https://www.twitter.com/omninetcapital,https://www.linkedin.com/company/omninet-capital,,,Active,Omninet Capital has been at the forefront of real estate investing and venture capital for more than 20 years.,1985-01-01,year,,,,,,http://www.omninet.com,info@omninet.com,310.300.4100,,Venture Capital,Early Stage Venture,5,5,,,1,1,,,,"14,893",0.9,1.3,3.2,"1,026",876.12,18.34%,163,-32.99%,4.84,17.91%,16.43%,-30.86%,"8,879,066","-1,026,675",-10.36%,6,,,,,,,,735035,USD,735035
Sierra Wasatch Capital,https://www.crunchbase.com/organization/sierra-wasatch-capital,"Truckee, California, United States",,,"West Coast, Western US",,We are inspired by entrepreneurs building businesses focused on solutions for the future of media technology.,1,,,,,Active,Sierra Wasatch Capital focuses on early-stage investments in the digital media industry.,2016-01-01,month,,,,,,http://www.sierrawasatch.com,team@sierrawasatch.com,,,Venture Capital,"Early Stage Venture, Seed",4,5,,4,,,,,,"16,113",0.3,-0.1,1.2,,26.41,,,,,,,,,,,5,,,,,,,,,,
Castle Creek Partners,https://www.crunchbase.com/organization/castle-creek-partners,"Rancho Santa Fe, California, United States",,,"Greater San Diego Area, West Coast, Western US",,"Castle Creek Capital LLC is a private equity firm specializing in growth capital, turnarounds, recapitalizations, and buyouts. The firm typically makes equity investments in banks and other financial intermediaries with assets between $100 million and $10 billion that operate in markets that are under-banked and are characterized by favorable demographics such as above average population and economic growth. It typically invests in the United States. The firm seeks to make control investments and take board membership and, when necessary, temporary assumption of senior executive positions in its portfolio companies. Castle Creek Capital LLC was founded in 1996 and is based at Rancho Santa Fe...",,,,,,Active,"Castle Creek Capital is a private equity firm specializing in growth capital, turnarounds, recapitalizations, and buyouts.",1996-01-01,year,,,,,,http://www.castlecreek.com,accountinfo@castlecreek.com,(858) 756-8300,,Private Equity Firm,,5,5,,3,3,3,,,,"16,272",-0.1,-0.2,-0.2,267,332.01,-13.91%,12,,2,100%,0%,-100%,"21,022,177","-1,295,905",-5.81%,18,,,8,,,,,2105964,USD,2105964
Quest Capital,https://www.crunchbase.com/organization/quest-capital,"Lake Forest, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,"Quest Capital, a California-based venture capital firm, provides investors and brokers with a range of financial products and services.",1983-01-01,year,,,,,,http://www.questcapital.com/index.aspx,newaccounts@questcapital.com,(800) 433-0003,,Venture Capital,Seed,5,5,,,2,2,,,,"17,447",-0.3,-0.2,0.6,346,"1,304.37",-87.63%,17,-91.57%,2.47,-37.62%,0%,-16.33%,"18,104,747","12,940,887",250.6%,24,,,8,,,,,2245388,USD,2245388
Autochrome Ventures,https://www.crunchbase.com/organization/autochrome-ventures,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Autochrome is an inception and seed stage venture capital fund.  They invest at the earliest stages in transformative companies that are leveraging technology to move their species forward. Through applying systems thinking as an analytical tool, Autochrome seeks to help finance and build companies that are 1)effectuating systemic, behavioral change in legacy industries or 2)utilizing frontier technology in order to produce non-linear outcomes in emerging industries.",,,,,,Active,Autochrome is an inception and seed stage venture capital fund.,,,,,,,,http://www.autochrome.vc/,,,,Venture Capital,"Early Stage Venture, Seed",5,5,,,,,,,,"19,175",-0.1,0.2,1.8,234,159.26,-16.25%,16,-69.89%,1.4,-69.92%,59.62%,59.62%,"23,810,497","5,070,704",27.06%,2,,,,,,,,,,
The Contrarian Group,https://www.crunchbase.com/organization/the-contrarian-group,"Newport Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,"The Contrarian Group, Inc. company research & investing information.",,,,,,,,http://www.thecontrariangroup.com,,,,Angel Group,"Early Stage Venture, Late Stage Venture",4,5,,1,1,1,,,,"20,090",0,-0.3,-0.2,,,,,,,,,,,,,5,,,,,,,,,,
Vert Capital,https://www.crunchbase.com/organization/vert-capital,"Los Angeles, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"Vert Capital Corp is a merchant bank and financial advisory firm focused on small and middle market companies worldwide. As a business accelerator, the company provides tailored solutions including corporate development, strategic relationships, M&A expertise and financial capital. Vert Capital invests in businesses across multiple industries that are typically undergoing varying degrees of operational, financial or market-driven change.",4,,http://www.linkedin.com/company/vert-capital-corp,,,Active,Vert Capital Corp is a merchant bank and financial advisory firm focused on small and middle market companies worldwide.,,,,,,,,http://www.vertcapital.com,info@vertcapital.com,,,Private Equity Firm,Private Equity,5,5,,1,,,,,,"20,714",0.3,4.2,2.8,,,,,,,,,,,,,4,,,,,,,,,,
Coastal Ventures,https://www.crunchbase.com/organization/coastal-ventures,"Carmel Valley, California, United States",,,"West Coast, Western US",,,,https://www.twitter.com/rebravman,https://www.linkedin.com/in/richardbravman,,,Active,Coastal Ventures is a consulting firm helping small companies succeed and grow.,,,,,,,,http://coastal-ventures.com,,,,Venture Capital,Seed,3,5,,1,1,1,,,,"23,526",-0.2,-0.2,2.5,,812.13,,,,,,,,,,,19,,,,,,,,,,
Zuma Partners,https://www.crunchbase.com/organization/zumapartners,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,Zuma Partners is an early-stage venture capital firm that helps visionary entrepreneurs build great companies. We invest in artificial intelligence and healthcare.,,https://www.twitter.com/marchcps,,,,Active,Zuma Partners is an early-stage venture capital firm that helps visionary entrepreneurs build great companies.,2015-05-01,day,,,,,,http://www.zumavp.com/,info@zumavp.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",5,5,,,,,,,,"25,007",-0.2,-0.2,-0.3,,24.9,,,,,,,,,,,4,,,,,,,,,,
Karmel Capital,https://www.crunchbase.com/organization/karmelcapital,"Vista, California, United States",,,"Greater San Diego Area, West Coast, Western US",,Karmel’s principals partner with current investors/owners to create a win/win deal structure for all stakeholders. Our principals implement a turnaround strategy that is true to our values. Our core values are: -Intelligent Risk Taking: Invest both growth capital and 25+ years of experience growing companies to propel your business to a new level of success. -Fresh Perspective: Look at your business from a different angle and design a turnaround plan that defies conventional wisdom.  -Don’t run away from Challenges: Identify creative ways to attack the company’s existing markets as well as find new markets.  -Family is our core: A strong family is built around everyone looking out for each other. We only work on deals that are a win/win for all stakeholders.,,,,,,Active,Karmel Capital unlocks value by bringing operational excellence and strategic direction with an alternative perspective to disruptive tech.,2013-01-01,day,,,,,,http://karmelcapital.com/,scott@karmelcap.com,858.208.3588,,Venture Capital,"Early Stage Venture, Private Equity",5,5,,,,,,,,"26,002",-0.4,-0.3,-0.4,,136.18,,,,,,,,,,,25,,,,,,,,,,
HMC INQ,https://www.crunchbase.com/organization/hmc-inq,"Santa Monica, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,"HMC INQ is a 10-week intensive startup program modeled very closely after YC, but based in Santa Monica and only open to (all) HMC graduates. Startups admitted receive $120K via a YC SAFE usually capped at $2M (depending on the state of your startup), office space during the program (optional), ongoing guidance from their partners, tons of legal and cloud services credit, invaluable peer support, weekly dinners with fantastical guest speakers.",,http://twitter.com/inqhmc,https://www.linkedin.com/company/hmcinq/,http://facebook.com/hmcinq,,Active,HMC INQ is a 10-week intensive startup program for Harvey Mudd alums.,2017-01-09,day,,,,,,https://hmcinq.com/,josh@hmcinq.com,310-980-4668,,"Accelerator, Incubator","Convertible Note, Seed",5,5,,5,,,On-Site,2019-03-24,1,"33,164",0.2,-0.3,3.1,283,188.96,24.75%,,,1,0%,100%,0%,"23,651,766","-3,509,652",-12.92%,17,,,,,,,,,,
Newport Coast Investments,https://www.crunchbase.com/organization/newport-coast-investments,"Newport Beach, California, United States",,,"Greater Los Angeles Area, West Coast, Western US",,,,,,,,Active,"Newport Coast Investments is a private investment vehicle focused on early- and seed-stage IT, media, and software technology companies.",,,,,,,,,,,,Family Investment Office,"Early Stage Venture, Late Stage Venture, Seed",3,5,,,,,,,,"35,643",-0.4,-0.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,
CVF,https://www.crunchbase.com/organization/cvf,"Davis, California, United States",,,"West Coast, Western US",,,,,,,,Active,an affiliate of Henry Crown and Company,2005-01-01,year,,,,,,http://cvfsupplycompany.com/,,(530) 757-7004,,Private Equity Firm,,3,5,,2,1,1,,,,"40,167",5.1,3.3,3.6,,50.55,-100%,,,,,,,,,,1,,,,,,,,,,
