Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Starr Investment Holdings LLC,https://www.crunchbase.com/organization/starr-investment-holdings-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Starr Investment Holdings, LLC (“SIH”), a multi-billion dollar investment adviser, partners with and advises a wide range of institutions and family offices with a focus on long term, sustained equity capital investments.",10,http://twitter.com/starrinvestment,http://www.linkedin.com/company/starr-principal-holdings-llc,http://www.facebook.com/starrinvestment,,Active,"Starr Investment Holdings LLC is an investment adviser investing on industries such as healthcare, financial services and consumer.",2007-01-01,year,,,,,,http://www.starrholdings.com,info@starrholdings.com,,,"Private Equity Firm, Venture Capital","Late Stage Venture, Private Equity",2,2,,2,,,,,,"11,116",0,-0.4,0.8,746,528.87,-16.4%,42,-88.32%,3.31,-36.2%,26.88%,26.88%,"11,652,880","2,074,303",21.66%,18,,,,,,,,10752689,USD,10752689
FGA Partners,https://www.crunchbase.com/organization/falcon-global-acquisitions,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"FGA Partners, formerly Falcon Global Acquisitions, was founded in 1998 and is a private equity firm with a keen focus on technology driven companies in the cybersecurity, smart technologies and blockchain technology arenas. We focus on companies that have synergy with our current subsidiaries, companies that may have been mismanaged, may have little to no access to additional capital or may have been stunted due to lack of organic growth.",15,https://www.twitter.com/fgapartners,https://www.linkedin.com/company/falcon-global-acquisitions,,,Active,"Private Equity, Mergers & Acquisitions, Investments, Technology Startups, Blockchain Technology, Digital Assets",1998-01-01,year,,,,,,http://www.fgapartners.com,info@fgapartners.com,352-593-8248,,Private Equity Firm,"Early Stage Venture, Private Equity, Seed",2,2,,1,1,1,,,,"11,228",2.1,3.1,4.8,300,203.08,259.09%,179,-88.53%,4,-26.17%,,,"17,331,318","-9,143,362",-34.54%,20,,,,,,,,,,
Stellex Capital Management,https://www.crunchbase.com/organization/stellex-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Stellex Capital Management is a private equity manager that invests in and oversees U.S. and European corporate assets. The company focuses on middle-market companies going through business or industry transitions, as well as special situation opportunities.  Stellex Capital Management was founded in 2014 and is based in New York, United States.",6,,https://in.linkedin.com/company/stellex-capital-management,,,Active,Stellex Capital Management LP invests in and manages US and European corporate assets.,2014-01-01,year,2015-11-02,day,,,,http://www.stellexcapitalmanagement.com/,info@stellexcapital.com,212 710 2323,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"11,407",-0.2,-0.3,1.7,,38.62,-100%,,,,,,,,,,3,,,,,,,,,,
GPI Capital,https://www.crunchbase.com/organization/gpi-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"GPI (Global Partnership Investing) focuses on making large scale, long-term strategic investments across a broad range of industries globally. GPI specializes in significant minority, non-controlling stakes (generally 2% to 20% ownership), with single investments typically ranging between US$100 million to US$500 million, made to finance transformational initiatives in both privately-held late-stage firms and in publicly-traded companies. GPI works constructively with entrepreneurs, families, boards of directors and management teams to enable strategic, operating and financial plans which significantly enhance business prospects and therefore drive shareholder value creation. The GPI team has extensive experience in this type of investment across the Americas, Asia and Europe, in sectors including financial services, technology/telecom, consumer and industrials. GPI also seeks to invest in partnership with consortiums of long-term, high quality investors.",3,,,,,Active,"GPI (Global Partnership Investing) focuses on making large scale, long-term strategic investments of industries globally.",2015-05-01,day,,,,,,http://www.gpicap.com/wp/,info@gpicap.com,+44 (0) 20 3198 1647,,Private Equity Firm,"Late Stage Venture, Post-Ipo, Private Equity, Secondary Market",2,2,,2,,,,,,"11,802",0,1,0,"1,067",733.7,85.93%,327,665.44%,3.06,-14.83%,26.74%,26.74%,"9,871,099","-2,879,896",-22.59%,7,,,,,,,,,,
ICV Capital Partners,https://www.crunchbase.com/organization/icv-capital-partners-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"We know that running a successful business requires endurance and hard work. We’re sensitive to what smaller companies face, what they need and what they’re trying to achieve. We have a strong track record of helping companies improve performance over the long-term.",1,,https://www.linkedin.com/company/icv-capital-partners-llc,,,Active,ICV Partners is a leading private investment firm.,1999-01-01,year,,,,,,http://icvpartners.com,,212.455.9600,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"12,449",-0.3,-0.2,-0.1,"9,131","4,715.3",320.43%,28,-22.17%,1.33,-34.91%,29.29%,-32.75%,"3,698,877","-4,723,606",-56.08%,24,,,9,,,,,6500415,USD,6500415
"Iterative Capital Management, L.P.",https://www.crunchbase.com/organization/iterative-instinct,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,https://www.linkedin.com/company/iterative-instinct,https://www.facebook.com/iterative/,,Active,Iterative Capital Management is an alternative investment management firm specializing in cryptocurrencies and blockchain technology.,2016-01-01,year,,,,,,http://iterativeinstinct.com,partners@iterativeinstinct.com,,,Hedge Fund,,2,2,,,,,,,,"12,719",1.9,1.3,2.5,,11.26,,,,,,,,,,,19,,,,,,,,,,
GMF Capital,https://www.crunchbase.com/organization/gmf-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,1,,,,,Active,private investment vehicle,,,,,,,,http://www.gmfcapital.com,info@gmfcapital.com,+41 43 844 77 00,,Private Equity Firm,,2,2,,1,1,1,,,,"12,752",-0.1,-0.2,1.7,696,818.27,38.62%,93,209.43%,2.57,-7.09%,47.02%,-17.56%,"12,920,268","-1,574,504",-10.86%,14,,,,,,,,,,
Eden Capital,https://www.crunchbase.com/organization/eden-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Eden Capital is a sector-focused private equity firm backing leading management teams in business services, healthcare services, and education & training companies. We partner with management teams, owners, founders, and industry experts to invest in small and medium sized companies featuring proven, scalable business models, a profitable operating history and a sustainable competitive advantage. Eden Capital's sector focus provides our firm with an important and expansive knowledge base, key resources, and industry and sector leaders. Together these qualities give sellers certainty of close, experienced management teams and a strong partner to grow their business. Eden Capital employs a flexible and innovative approach, investing through control, majority or substantial minority positions. The firm targets equity investments of $5-50 million from its dedicated fund along with invited co-investors.",1,,,,,Active,Eden Capital is a sector-focused private equity firm backing leading management teams in education and financial services companies.,,,,,,,,http://www.edencp.com,info@edencp.com,212.588.9000,,Private Equity Firm,,2,2,,,1,1,,,,"13,297",-0.2,-0.6,1.3,786,833.22,-56.77%,159,760.06%,3.44,76.91%,23.27%,0.44%,"11,235,556","2,372,021",26.76%,7,,,7,,,,,,,
Blockchain Investment Group,https://www.crunchbase.com/organization/blockchain-investment-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Blockchain Investment Group is a hedge fund of funds that identifies, evaluates, makes and manages investments in hedge funds that invest exclusively in blockchain assets including, protocols, tokens, initial coin offerings (ICOs) and cryptocurrencies.",,,,,,Active,Blockchain Investment Group is a crypto/blockchain hedge fund of funds based in NYC & Miami.,,,,,,,,http://www.big.fund/,info@big.fund,,,Hedge Fund,,2,2,,1,,,,,,"14,526",0.2,0.1,0,,,,,,,,,,,,,16,,,,,,,,,,
Valinor Management,https://www.crunchbase.com/organization/valinor-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,2,,,,,Active,Valinor Management is an employee-owned hedge fund that provides its services to pooled investment vehicles.,,,,,,,,,,,,Hedge Fund,"Late Stage Venture, Private Equity",2,2,,1,,,,,,"14,747",0.3,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,
Atairos,https://www.crunchbase.com/organization/atairos-llc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Atairos is an independent private company focused on supporting growth-oriented businesses across a wide range of industries.,,,,,,Active,Atairos is an independent private company focused on supporting growth-oriented businesses across a wide range of industries.,2016-01-01,year,,,,,,http://www.atairos.com/,info@atairos.com,(484) 381-4144,,Private Equity Firm,,2,2,,2,2,2,,,,"14,785",-0.1,-0.3,-0.2,"1,655","1,999.73",71.24%,41,71.74%,3.1,8.33%,39.7%,24.02%,"7,866,611","-2,432,495",-23.62%,23,,,,,,,,,,
Dominus Capital,https://www.crunchbase.com/organization/dominus-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Dominus Capital is a leading middle-market private equity partnership with an operating focus. Drawing on the experience, knowledge and network of its founders and a team of in-house operating executives, Dominus works hand-in-hand with exceptional management teams to unlock the untapped potential of its portfolio companies.",13,,http://www.linkedin.com/company/dominus-capital,,,Active,Dominus Capital is a leading middle-market private equity partnership with an operating focus,2008-01-01,year,,,,,,http://www.dominuscap.com/,dominus@dominuscap.com,(212)784-5440,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"14,839",-0.1,0.2,2.7,"1,930","1,191.06",-11.93%,564,18.91%,7.95,-13.74%,18.82%,4.98%,"5,384,638","1,177,579",27.99%,25,,,,,,,,7910890,USD,7910890
TPG-Axon Capital,https://www.crunchbase.com/organization/tpg-axon-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,262,,,,,Active,TPG-Axon Capital is a global investment firm focused on short and long term investing across all geographies.,2005-01-01,year,,,,,,http://www.tpgaxon.com,info@tpgaxon.com,212-479-2000,,Hedge Fund,Private Equity,1,2,,,1,1,,,,"15,290",1,1,0.7,155,308.42,,,,1,,100%,,"28,815,213",,,10,,,,,,,,617471,USD,617471
"General American Investors Company,Inc",https://www.crunchbase.com/organization/general-american-investors-company-inc,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"General American Investors Company, Inc. is a diversified, closed-end management investment company. The primary objective of the Company is long-term capital appreciation. The Company invests principally in common stocks. The Company may purchase and write (sell) put and call options. The Company has internally managed a global portfolio of investments, consisting of common stocks of the United States companies, including international and private securities. The Company invests in various sectors, such as aerospace/defense, building and real estate, communications and information services, computer software and systems, consumer products and services, environmental control, finance and insurance, health care/pharmaceuticals and machinery and equipment.",7,,,,,Active,"General American Investors Company, Inc. is one of the nation’s oldest closed-end funds",1927-01-01,year,1978-01-13,day,,,For Profit,http://generalamericaninvestors.com,,+1 800-436-8401,,Private Equity Firm,Private Equity,2,2,,,2,2,,,,"16,699",-0.1,4,4.2,351,286.79,,47,,2.89,,50%,,"17,368,698",,,14,,,4,,,,,,USD,
Raycliff Capital,https://www.crunchbase.com/organization/raycliff-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Raycliff Capital is a principal investment firm specializing in private equity and venture capital investments. The firm is based in New York, New York.",1,,,,,Active,Raycliff Capital is a principal investment firm specializing in private equity and venture capital investments.,,,,,,,,,,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",2,2,,,2,2,,,,"16,908",0,0,1,,,,,,,,,,,,,,,,,,,,,,,
E Squared Capital Management,https://www.crunchbase.com/organization/e-squared-capital-management-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"E Squared Capital Management is a multi-strategy fund that invests in public and private companies.  Founded in 2009, our flexible approach and team of seasoned professionals has particular expertise investing in companies that will provide for superior risk-adjusted returns with low correlation to overall markets in a wide array of industries.   We achieve this objective by strategically investing in equity securities.  Our proprietary analysis uncovers companies that are undervalued when compared to our internally generated price targets.  We often invest in special events including restructurings, spin-offs, IPOs, secondary offerings, block trades, and registered direct offerings.  E Squared will seek to capture the relative value inherent in equity issues, taking a number of fundamental and trading factors into consideration.",,,,,,Active,E Squared Capital Management is a multi-strategy fund that invests in public and private companies.,2009-01-01,year,,,,,,http://www.esquaredcapital.com,trammy@esquaredasset.com,212-676-5567,,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",2,2,,,1,1,,,,"17,099",0,1,0.7,337,302.72,-47.71%,4,-94.54%,1.45,-36.35%,50%,-24.37%,"20,459,854","7,020,024",52.23%,15,,,8,,,,,,,
Spring Ventures,https://www.crunchbase.com/organization/spring-ventures-2,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Publicly traded in TLV Stock Exchange (TASE: SPRG), Spring Ventures is led by Aviv Refuah, one of the first and most experienced Tech entrepreneurs in Israel. Spring Ventures investment objective is to seek a long-term capital appreciation by investing in a diversified portfolio, while taking advantage of technology-based platforms, global market trends and our expertise.",5,,,,,Active,"Spring Ventures is led by Aviv Refuah, one of the first and most experienced Tech entrepreneurs in Israel.",,,,,,,,http://www.SpringV.com,,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",2,2,,2,1,1,,,,"17,153",0,0.2,-0.2,160,139.34,114.99%,20,-94.42%,1.5,-69.93%,49.67%,49.67%,"26,760,371","-1,213,026",-4.34%,15,,,,,,,,,,
GF Capital Management & Advisors,https://www.crunchbase.com/organization/gf-capital-management-advisors,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"GF Capital makes control-oriented growth capital investments in middle market, branded consumer product and media companies. The investments can be in the form of control, recapitalization and growth capital with a target equity commitment of $15 million to $50 million per transaction with enterprise values between $20 million and $150 million. The Fund is able to invest in larger transactions by offering co-investment rights to limited partners.",,,,,,Active,GF Capital makes control-oriented growth capital investments in middle market.,2001-01-01,year,,,,,,http://gfcap.com,,212.433.1234,,Private Equity Firm,Private Equity,2,2,,1,1,1,,,,"17,391",1.8,3.7,2,365,767.61,-58.52%,3,-97.5%,1.21,-80.09%,94.65%,61.73%,"20,542,934","10,994,560",115.15%,12,,,8,,,,,8268,USD,8268
EG Capital Group,https://www.crunchbase.com/organization/eg-capital-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,EG Capital Group is a financial group that is focused on providing buy-outs and growth capital for businesses.,,,,,,,,http://www.egcapitalgroup.com,,,,Private Equity Firm,Private Equity,2,2,,,,,,,,"17,695",-0.2,-0.1,0.7,"5,403","1,874.82",,,,1,,28.28%,,"6,551,445",,,4,,,,,,,,,,
FOS Capital Partners,https://www.crunchbase.com/organization/fos-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Investing in the Future of Surgery: We are investing in healthcare technology start-ups, most of which are clients or former clients of FOS Advisors (www.fos-advisors.com), our consulting and M&A advisory affiliate in New York.  FOS Advisors is a consulting and transaction advisory firm with a highly experienced team of professionals that is able to build value in help achieve major milestones, e.g. a successful product launch in the US, achieving specific growth initiatives or entering partnerships with established corporate players we have close relationships with.",,,,,,Active,Future of Surgery - Investing in Healthcare Technology Innovations,2014-02-13,day,,,,,,http://www.fos-capital.com,info@fos-capital.com,646-606-2422,,Private Equity Firm,"Early Stage Venture, Seed",2,2,,1,,,,,,"17,863",2.1,6.9,7,,,,,,,,,,,,,18,,,,,,,,,,
Forstmann Little & Co,https://www.crunchbase.com/organization/forstmann-little-and-co,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Forstmann Little & Co is a private equity firm specializing in early leveraged buyouts, equity and subordinated debt financings for recapitalizations. Forstmann Little & Co is located in New York.",1,,,,,Active,"Forstmann Little & Co. was a private equity firm, specializing in leveraged buyouts.",1998-01-01,year,,,,,,http://www.forstmanncompany.com,,,,Private Equity Firm,,2,2,,,1,1,,,,"18,586",-0.1,0.9,2.5,239,147.69,13.73%,,,1,-66.67%,100%,100%,"25,029,731","4,093,610",19.55%,22,,,17,,,,,,,
aPriori Capital Partners,https://www.crunchbase.com/organization/dlj-merchant-banking,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"DLJMB was founded in 1985 to invest capital in leveraged buyouts alongside private equity firms that were DLJ clients, off of the bank's balance sheet as well as capital contributed by employees. DLJ Merchant Banking Partners (DLJMB) is a leading private equity investor that has a 20-year record of investing in leveraged buyouts and related transactions across a broad range of industries. DLJMB, with offices in New York, London, Houston and Buenos Aires, is part of Credit Suisse First Boston's Alternative Capital Division (ACD), which is one of the largest alternative asset managers in the world with more than $37 billion of assets under management. ACD is comprised of $22 billion of private equity assets under management across a diverse family of funds, including leveraged buyout funds, mezzanine funds, real estate funds, venture capital funds, fund of funds and secondary funds, as well as more than $15 billion of assets under management through its hedge fund (both direct and fund of funds), leveraged loan and CDO businesses.",,,https://www.linkedin.com/company/4614401?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A4614401%2Cidx%3A2-1-2%2CtarId%3A1467880019452%2Ctas%3ADLJ%20Merchant%20Banking,,,Active,"APriori Capital Partners focuses on middle-market leveraged buyouts in US and Europe in specific sectors including healthcare,consumer etc.",1985-01-01,year,,,,,,http://www.aprioricapital.com,,(424) 276-4485,,Private Equity Firm,,2,2,,1,2,2,,,,"18,952",0.2,-0.2,1.8,"1,334",505.64,238.66%,80,-31.89%,3.48,-57.65%,26.32%,26.32%,"9,072,382","-4,246,938",-31.89%,19,,,,,,,,,,
CoBe Capital,https://www.crunchbase.com/organization/cobe-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"CoBe Capital, a global private investment firm with a permanent capital base, specializes in the acquisition and operation of non-core and underperforming business units in the Americas and Europe from leading global corporations.  Firm Profile:  • Established by Neal Cohen in 1994  • Private global investment firm with permanent capital  • Focus on acquisition and operation of non-core corporate divestitures  • Acquisition strategy is agnostic to industry sector  • Owns and operates a diversified portfolio of companies in North American and Europe  • Offices in New York City, Paris and Cologne  • Strong track record of successful turnarounds  Portfolio Companies:  • Bourrelier Éducation (France) - acquired from Lagardére Group's (Euronext: MMB) Hachette Livre  • Bus Part Warehouse (USA) - acquired from HSBC Holdings plc (LON: HSBA)  • Sendori (USA) - acquired from IAC/InterActiveCorp (NASDAQ: IACI)  • Stark Manufacturing (USA) - acquired from Dover Industries (NYSE: DOV)  • Warendorfer Küchen GmbH (Germany) - agreement signed with AFG Arbonia-Forster-Holding AG (SIX: AFGN)  Acquisition Profile:  • Divestiture by a leading global corporation  • Sales decision based on the strategic decision that the business is non-core • Revenue of $500 million or less  • Primary operations in the Americas or Europe  • Excess cost, capacity or underperformance  • Opportunity to add value",,http://twitter.com/CoBe_Capital,https://www.linkedin.com/company/cobe-capital,,,Active,"CoBe Capital is a private equity firm specializing in acquisitions, non-core corporate divestitures, distressed/vulture and turnarounds.",1994-01-01,year,,,,,,http://cobecapital.com,info@cobecapital.com,(212) 338-0235,,Private Equity Firm,"Late Stage Venture, Private Equity",2,2,,,2,2,,,,"19,141",0.4,1.7,2.5,346,"1,065.55",-27.9%,25,-88.06%,2.83,-23.05%,38.9%,2.33%,"17,539,629","3,712,807",26.85%,11,,,9,,,,,20907,USD,20907
Regent Capital Partners,https://www.crunchbase.com/organization/regent-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Regent Equity Partners is a private investment firm focused on acquiring and managing companies in the lower middle market.,,,,,,Active,Regent Capital Partners makes equity and mezzanine investments in companies requiring capital to implement growth strategies.,,,,,,,,http://regentcap.com/,,,,Private Equity Firm,,2,2,,,1,1,,,,"19,181",3.5,1.5,2.3,,,,,,,,,,,,,35,,,,,,,,,,
Harkness Capital,https://www.crunchbase.com/organization/harkness-capital,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Harkness Capital Partners invests their capital and resources to support the growth of high-quality, lower middle market companies. They are dedicated to long-term value creation and working in partnership with talented managers seeking to grow their companies. Their investment focus and background is in building leading business service companies.",1,,,,,Active,A private equity investment firm focused on investments in service-oriented and niche-manufacturing companies.,,,,,,,,http://www.harknesscapital.com/,tdardani@harknesscapital.com,(212) 514-0023,,Private Equity Firm,,2,2,,2,,,,,,"19,366",-0.3,-0.3,-0.1,"1,679","3,632.25",-68.36%,160,-88.08%,12.44,-72.21%,0%,-25.9%,"4,810,326","3,380,668",236.47%,24,,,,,,,,,,
The Orogen Group,https://www.crunchbase.com/organization/the-orogen-group,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,The Orogen Group is an operating company that was created by Vikram S. Pandit and Atairos Group to identify and leverage the unique opportunities created by this shift in the financial services landscape. We provide a unique combination of active strategic partnership and patient long-term capital. Our approach is to make significant long-term strategic investments in growth companies with proven business models where we can create value as the industry evolves. By creating and fostering strong partnerships we believe we can help our partner companies grow beyond their expected potential. The Orogen Group has extensive strategic and operational experience in the financial services industry and combines a deep understanding of financial services business models - and where value can be created - with an understanding of the evolving regulatory and technology landscape.,4,,,,,Active,The Orogen Group has extensive strategic and operational experience in the financial services industry and combines a deep.,2016-07-01,day,,,,,,http://www.orogengroup.com/,info@orogengroup.com,212-332-4580,,Private Equity Firm,,2,2,,2,1,1,,,,"19,636",-0.1,-0.2,0.1,768,701.98,23.26%,15,52.89%,2.8,43.17%,36.44%,-14.79%,"11,992,295","-2,224,569",-15.65%,11,,,,,,,,,,
Archimedes Health Investors,https://www.crunchbase.com/organization/archimedes-health-investors,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,Archimedes Health Investors is a private equity firm.,,,,,,Active,Archimedes Health Investors is a New York-based private equity firm focused on the healthcare industry.,2015-09-16,day,,,,,,,,,,Private Equity Firm,Private Equity,1,2,,,,,,,,"19,653",-0.2,-0.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Jaguar Growth Partners,https://www.crunchbase.com/organization/jaguar-growth-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Jaguar Growth Partners is a real estate private equity firm focused exclusively on global growth markets outside of the United States. The Firm seeks to provide superior investment and asset management through commingled, discretionary institutional funds supported by fully-dedicated and experienced investment professionals. Their Founders have been at the vanguard of institutionalizing emerging markets and generating growth capital and ultimate liquidity for sector-leading businesses via public equity, institutional partners and strategic combinations.  Jaguar is a privately-held investment management firm based in New York and owned by the Founders and a select group of strategic partners.",13,https://www.twitter.com/jaguargrowth,https://www.linkedin.com/company/jaguar-growth-partners,,,Active,A real estate private equity firm focused exclusively on global growth markets outside of the United States.,,,,,,,,http://www.jaguargrowth.com/,careers@jaguargrowth.com,212.704.7385,,Private Equity Firm,Private Equity,2,2,,1,1,1,,,,"19,873",-0.2,-0.2,-0.4,763,554.52,33.16%,55,-4.68%,3.03,-41.47%,41.92%,41.92%,"12,601,475","1,022,500",8.83%,26,,,9,,,,,254388,USD,254388
Upper Bay Infrastructure Partners,https://www.crunchbase.com/organization/upper-bay-infrastructure-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Upper Bay Infrastructure Partners is an independently-owned private investment firm focused primarily on diversified North American infrastructure private equity in the middle market. Upper Bay targets an attractive risk-adjusted return through a balanced portfolio of mature, stable assets and growth-oriented infrastructure investments in partnership with leading operators and developers. Upper Bay seeks to make infrastructure investments primarily in the following sectors: Transportation, Power, Telecommunications and Midstream. Upper Bay was founded in 2018 and is headquartered in New York.",,,https://www.linkedin.com/company/upper-bay-infrastructure-partners/,,,Active,Upper Bay Infrastructure Partners is an independently-owned private investment firm focused primarily on North American infrastructure.,2018-02-07,day,,,,,,http://www.ubaycap.com,investments@ubaycap.com,(646) 862-4662,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"20,228",-0.1,-0.1,-0.5,391,107.93,,16,,3.38,,60.27%,,"15,965,320",,,4,,,,,,,,,,
Varagon Capital Partners,https://www.crunchbase.com/organization/varagon-capital-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Varagon is an asset manager focused on direct lending to middle market companies. Varagon is an independent firm backed by AIG and by certain partners and affiliates of Oak Hill Capital Management. Varagon was developed to better serve both borrowers and investors in middle market credit. Varagon builds partnerships with companies and financial sponsors by providing a complete suite of reliable financing solutions. Varagon offers investors exposure to high quality, directly-originated loans with risk management, strategy flexibility, and portfolio transparency designed to meet the needs of sophisticated institutional investors. By directly connecting borrowers and investors in middle market credit, Varagon creates compelling value for both parties.",12,,https://www.linkedin.com/company/varagon-capital-partners,,,Active,A New York based credit asset manager focused on direct lending to private equity owned middle-market companies,2014-01-01,year,,,,,,http://varagon.com/,info@varagon.com,212-235-2600,,Private Equity Firm,Private Equity,2,2,,1,,,,,,"20,588",-0.3,-0.7,1.7,"3,782","8,111.22",-55.04%,94,-12.79%,2.46,48.68%,59.21%,-4.93%,"4,720,674","1,738,152",58.28%,15,,,,,,,,,,
Seal Rock Partners,https://www.crunchbase.com/organization/seal-rock-partners,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Seal Rock Partners is the private equity investment arm of Jonathan and Edward Cohen, partnering with Bill Fradin to acquire and build lower middle market businesses. They and their co-investors leverage the Cohen family’s long history of success as investors and business leaders in companies such as Atlas Energy, Atlas Pipeline Partners, Resource America, Jefferson Bank, State National Bank of Maryland, Fidelity Leasing, The Richardson Company, and others",1,,https://www.linkedin.com/company/seal-rock-partners,,,Active,Seal Rock Partners is the private equity investment arm of Jonathan and Edward Cohen.,2015-01-01,year,,,,,,http://www.sealrockpartners.com/,info@sealrockpartners.com,,,Private Equity Firm,Private Equity,2,2,,2,,,,,,"21,048",-0.4,-0.5,-0.3,,,,,,,,,,,,,5,,,,,,,,,,
Eton Park Capital Management,https://www.crunchbase.com/organization/eton-park-capital-management,"New York, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Founded in 2004 by Eric Mindich, Eton Park is a global alternative investment firm which seeks to provide investors with superior, risk-adjusted returns over the long-term. Eton Park invests on behalf of charitable organizations, endowments, pension funds, family offices and others worldwide. Our multi-disciplinary approach is deeply rooted in fundamental research and spans geographies and strategies. These strategies include equities, credit and derivatives. Eton Park has offices in New York, London and Hong Kong.",10,,https://www.linkedin.com/company/eton-park,https://www.facebook.com/etonparkcapital/,,Closed,"Eton Park is a global, multi-disciplinary, team-oriented investment organization with the goal of providing investors with superior.",2004-01-01,year,,,2017-03-01,month,For Profit,http://www.etonpark.com/,inquiries@etonpark.com,(212)756-5300,,Hedge Fund,,2,2,,,1,1,,,,"21,562",-0.1,0.3,0.6,,,,,,,,,,,,,13,,,,,,,,,,
