Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Seattle Angel Conference,https://www.crunchbase.com/organization/seattle-angel-conference,"Renton, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Seattle Angel Conference is a recurring Seattle Angel-driven event where the investors create an LLC, engage in due diligence of the applying startup companies, and ultimately pool funds to invest in one of the presenting finalists. The Seattle Angel Conference is the primary method Seattle Angel uses to find and fund new startups. The Seattle Angel Conference is open to any member of the community interested in learning more about both starting and investing in a new business and to hear the investment pitches from the finalists.",34,http://twitter.com/nwangelconf,https://www.linkedin.com/company/seattle-angel-conference,http://www.facebook.com/SeattleAngelConference,,Active,Seattle Angel Conference is a program to build new Angel Investors in the local Seattle startup ecosystem.,2011-02-01,day,,,,,,http://www.seattleangelconference.com,sechrest@seattleangelconference.com,+1 541-250-0844,,Angel Group,,11,11,,1,1,1,,,,"18,278",-0.4,4,4.1,587,334.38,,62,,1.61,,44.42%,,"15,729,604",,,4,,,7,,,,,,,
Montlake Capital,https://www.crunchbase.com/organization/montlake-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Montlake  Capital is a leading growth equity firm with extensive investing and operating experience. The Montlake team has helped build successful companies with a combined market value of over $10 billion, and have realized investment returns through more than a dozen IPO and M&A transactions. Montlake targets companies with $5 to 50 million of revenue and $1 to $10 million of EBITDA, in sectors where the Firm has strategic domain expertise. As investment partners, Montlake provides more than just capital; they actively partner with management teams to build and grow businesses, leveraging extensive operational and strategic expertise to create sustainable long term value.",12,http://twitter.com/montlakecap,http://www.linkedin.com/company/montlake-capital,,,Active,"Montlake Capital is a private equity firm specializing in consumer, businesses, and financial products, technology, and services.",1999-01-01,year,,,,,,http://www.montlakecapital.com,,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",7,11,,3,6,6,,,,"26,846",-0.1,-0.3,-0.5,352,"2,186.73",9.75%,14,-91.23%,1.16,-85.2%,94.62%,40.26%,"20,969,279","6,974,953",49.84%,6,,,5,0,1,,Insurance; financial affairs,77592,USD,77592
Alexander Hutton Venture Partners,https://www.crunchbase.com/organization/alexander-hutton-venture-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The $95 million Alexander Hutton Venture Partners fund was inaugurated in December 1999. Our venture fund builds on the strong performance of Alexander Hutton Capital, LLC, a regional investment-banking firm that has raised capital for technology start-ups since 1995. We are extremely proud of the many extraordinary companies we have helped grow [visit our portfolio].",3,,,,,Active,The $95 million Alexander Hutton Venture Partners fund was inaugurated in December 1999. Our venture fund builds on the strong performance,,,,,,,,http://www.ahvp.com,support@integraonline.com,866-871-1114,,Corporate Venture Capital,,7,11,,,4,4,,,,"27,689",0.6,0,-0.1,,21.82,,,,,,,,,,,2,,,,,,,,,,
FBR CoMotion Venture Capital,https://www.crunchbase.com/organization/fbr-comotion-venture-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,FBR CoMotion Venture Capital a leading venture capital and private equity company.,,,,,,,,http://www.CoMotionVC.com,,,,Venture Capital,,8,11,,4,3,3,,,,"50,607",-0.6,-0.2,-0.4,,,,,,,,,,,,,2,,,,,,,,,,
PSL Ventures,https://www.crunchbase.com/organization/psl-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"PSL is a startup studio and venture capital fund. PSL exists to champion the next generation of founders by bringing together world-class talent, big ideas, and investment capital. Building a great startup is hard. Really hard. It requires domain expertise, uncommon talent, great execution, perfect timing, and a little luck. We work with the best entrepreneurs in the Pacific Northwest to turn the best ideas into fully-funded companies with rapid customer adoption. If you are an experienced execution-oriented business person or technologist looking to run and build a startup that is ready to take off, come talk with us.",4,https://twitter.com/psl,https://www.linkedin.com/company/pioneer-square-labs/,https://www.facebook.com/PioneerSquareLabs,,Active,"A seed and pre-seed venture capital fund based in Seattle, Washington.",2018-04-01,month,,,,,,http://www.psl.com/ventures,hello@psl.com,,,Venture Capital,Seed,10,10,,3,,,,,,"5,134",-0.5,-0.4,5.3,,,,,,,,,,,,,14,,,,,,,,,,
SWAN Venture Fund,https://www.crunchbase.com/organization/swan-venture-group,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"SWAN Venture Fund is a group of operators and industry experts. Our expertise ranges from tech development work, to connections into large acquisitive companies, to connections in the supply chain, to business development, and to almost every aspect of a business as it grows. This fund invests in pre-seed rounds (rounds of $500k-$1.5MM). Characteristics of companies that we are interested in:  Since we are in the Seattle area, we tend to be interested in exciting value-driven and B2B tech companies with great teams, early revenues, and a competitive advantage. We invest if we like a company, they like us, and one of our members will put time/work into the company, if necessary. Otherwise, we don't invest. Categories we might consider:  B2B software, IoT and scalable hardware, capital-efficient hard-science. Market-accelerating technologies. Low-regulatory-inhibited health: like healthIT, among others. Visit our website at www.swanventurefund.com",,,,,,Active,SWAN Venture Fund is a Seattle-based fund leading in pre-seed rounds.,2015-03-01,day,,,,,,http://www.swanventurefund.com,nate@swanventurefund.com,,,Micro VC,Seed,10,10,,5,1,1,,,,"12,680",-0.1,0,-0.5,293,281.36,-36.09%,149,-40.69%,4.31,36.98%,0%,-40.38%,"17,207,766","2,520,033",17.16%,15,,,,,,,,,,
"Three Point Group, LLC",https://www.crunchbase.com/organization/three-point-group-llc,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,"We invest, advise, & consult to early stage and growth technology companies",2008-01-01,day,,,,,,http://www.threepointgroup.com,future@threepointgroup.com,,,Venture Capital,,10,10,,,5,5,,,,"25,566",-0.3,0,-1.4,,,,,,,,,,,,,2,,,,,,,,,,
Encompass Ventures,https://www.crunchbase.com/organization/encompass-ventures,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Encompass Ventures is out of business. It is a venture capital firm specializing in seed and early stage investments. The firm seeks to invest in information technology industries with a focus on enterprise applications, broadband enabled applications, next generation computing applications, and medical information technology. Within enterprise applications, it targets business process automation, work flow automation, asset management and distribution, outsourced services in vertical markets, and Internet based services.",,,,,,Active,Encompass Ventures is out of business. It is a venture capital firm specializing in seed and early stage investments. The firm seeks to,1997-01-01,year,,,,,,,,,,Venture Capital,,7,10,,2,4,4,,,,"60,015",-0.5,-0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,
RoundGlass Partners,https://www.crunchbase.com/organization/roundglass-partners,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"RoundGlass Partners offers digital health and wellness sectors with capital, human resources, and advisory services. RoundGlass Partners was founded by Sunny Singh in 2014. It is based in Bellevue, Washington.",3,https://twitter.com/_RGP__,https://www.linkedin.com/company/10079827?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10079827%2Cidx%3A1-1-1%2CtarId%3A1439932162148%2Ctas%3ARoundGlass%20Partners,https://www.facebook.com/roundglass.partners,,Active,RoundGlass Partners is a principle investment firm focused on investments in the healthcare industry.,2014-01-01,year,,,,,,http://round.glass,info@round.glass,(425) 454-2113,,Venture Capital,,8,9,,4,1,1,,,,"5,303",-0.2,-0.2,0.1,"25,706","16,820.8",66.7%,214,149.12%,2.43,38.26%,47.09%,-4.16%,"1,438,677","-623,169",-30.22%,74,2,,27,,,,,,,
iStart Ventures,https://www.crunchbase.com/organization/istart-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"iStart Ventures is a venture capital firm specializing in early stage investments. It provides Internet start-up ventures with core business systems, a complete set of resources, and an infusion of initial seed funding.",,,,,,Closed,iStart Ventures is a venture capital firm specializing in early stage investments,1999-01-01,year,,,2001-01-01,year,,http://www.istartventures.com/,,,,Venture Capital,Early Stage Venture,7,9,,4,,,,,,"11,282",-0.4,4.5,5.8,,,,,,,,,,,,,4,,,,,,,,,,
SpringRock Ventures,https://www.crunchbase.com/organization/springrock-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,SpringRock Ventures,,,,,,,,http://springrockventures.com/,info@springrockventures.com,(206) 607-9938,,Venture Capital,,8,9,,2,,,,,,"11,451",-0.2,-0.6,1.1,,76.44,-100%,,,,,,,,,,36,,,,,,,,,,
Techstars Alexa,https://www.crunchbase.com/organization/techstars-alexa,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Alexa Accelerator, powered by Techstars, is looking for startups advancing voice-powered technologies. In partnership with Amazon’s Alexa Fund, the program will focus on domains such as connected home, entertainment, speech science, enterprise, on the go, family-focused technology and connected play, and enabling technologies and developer tools. Teams will also have access to Alexa Skills Kit (ASK), Alexa Voice Services (AVS), Amazon Web Services (AWS) and Amazon Launchpad.",,,,,,Active,"Alexa Accelerator, powered by Techstars, is looking for startups advancing voice-powered technologies.",,,,,,,,https://www.techstars.com/programs/alexa-program/,,,,Accelerator,,9,9,,,1,1,,2018-04-08,13,"20,548",-0.1,4.4,2.3,,,,,,,,,,,,,37,,,,,,,,,,
W Fund,https://www.crunchbase.com/organization/w-fund,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,W Fund is an early stage venture fund that supports technological growth in the Pacific Northwest.,3,,,,,Active,W Fund is an early stage venture fund that supports technological growth in the Pacific Northwest.,,,,,,,,http://www.thewfund.com,admin@thewfund.com,206-543-0586,,"Micro VC, Venture Capital","Early Stage Venture, Seed",7,9,,2,1,1,,,,"24,333",2,2.3,2.2,243,268.81,68.17%,8,-97.11%,1.31,-93.45%,68.91%,68.91%,"23,774,697","7,449,882",45.64%,19,,,,,,,,,,
Pacific Horizon Ventures,https://www.crunchbase.com/organization/pacific-horizon-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Pacific Horizon Ventures is a Seattle-based venture capital firm, with national presence, focused on the life science and healthcare industries. Since 1993, they have executed a hands-on, capital efficient strategy that is focused on early-stage life science technologies that address significant healthcare problems in poorly served markets. They are organized to deliver just-in-time general management to a select number of portfolio companies that have the potential to deliver extremely high financial returns.",,,,,,Active,"Pacific Horizon Ventures is a Seattle-based venture capital firm, with national presence, focused on the life science and healthcare",1993-01-01,year,,,,,,http://www.pacifichorizon.com/index.asp,phv@pacifichorizon.com,,,Venture Capital,Late Stage Venture,6,9,,1,2,2,,,,"29,661",0.3,1.7,2,,49.36,,,,,,,,,,,12,,,,,,,,35070,USD,35070
TWB Investment,https://www.crunchbase.com/organization/twb-investment,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,TWB Investment,,,,,,,,,,,,Venture Capital,Early Stage Venture,5,9,,,,,,,,"48,851",0.1,-0.2,-0.7,,,,,,,,,,,,,,,,,,,,,,,
Ignition Capital,https://www.crunchbase.com/organization/ignition-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,12,https://www.twitter.com/wordpressdotcom,,,,Active,"Ignition Capital is a Seattle-based investment group managing multiple funds across private equity, venture capital, and Chinese ventures.",,,,,,,,http://igncap.com,info@igncap.com,206-438-0777,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture",5,8,,3,3,3,,,,"16,267",-0.2,2.1,3,,,,,,,,,,,,,2,,,,,,,,,,
Arnold Venture Group,https://www.crunchbase.com/organization/arnold-venture-group,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Arnold Venture Group is a Pacific Northwest-based company that finances companies in seed to growth stages.,,,,,,,,http://arnoldventuregroup.com,,(360) 658-6010,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",7,8,,,2,2,,,,"20,906",1.6,1.7,-0.4,,339,,,,,,,,,,,9,,,,,,,,,,
Pacific Technology Partners,https://www.crunchbase.com/organization/pacific-technology-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Pacific Technology Partners is a private equity firm that offers growth capital investments for technology companies. It was founded in 2007 by Adriaan Ligtenberg and is based in Washington.,6,,,,,Active,"Pacific Technology Partners, a private investment firm, provides buyout and growth capital for technology companies.",2007-01-01,year,,,,,,http://pacifictechnologypartners.com,adriaan@pacifictechnologypartners.com,,,Private Equity Firm,Late Stage Venture,5,8,,1,3,3,,,,"24,579",-0.2,-0.1,-0.3,,,,,,,,,,,,,1,,,,,,,,,,
Staenberg Private Capital,https://www.crunchbase.com/organization/staenberg-private-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"STAENBERG PRIVATE CAPITAL, LLC was formed in 1998 to focus on private equity investments in the high-tech arena. The geographic focus is Northern California and the Pacific Northwest. The broad business focus ranges from the internet to telecommunications.  Their funding criteria is similar to other venture funds, though they probably are more biased than others on working with people they like.  Staenberg Private Capital,LLC is unique in its approach to Venture Capital in other ways. This can be summed up in three points: 1. They are venture catalysts, bringing much more than just money to an investment. 2. Their partners are active partners who help mentor, advise, and make introductions as appropriate. 3. They are focused on having a dual presence in both the Pacific Northwest and the Bay Area. By doing so, they help their portfolio companies gain access to these markets and help keep them abreast of the latest news from these markets. They welcome the opportunity to tell you more about what they have done and what they hope to continue to do.",,,,,,Active,"STAENBERG PRIVATE CAPITAL, LLC was formed in 1998 to focus on private equity investments in the high-tech arena.",,,,,,,,,,+44(0)2075109295,,Private Equity Firm,,8,8,,,4,4,,,,"63,589",-0.5,-0.5,0.9,,,,,,,,,,,,,,,,,,,,,,,
Unlock Venture Partners,https://www.crunchbase.com/organization/unlock-venture-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,https://www.linkedin.com/company/unlock-venture-partners/,,,Active, Unlock Venture Partners is a venture capital firm.,2017-01-01,year,,,,,,https://unlockvp.com/,,,,Venture Capital,"Early Stage Venture, Seed",5,7,,3,,,,,,"6,451",3.9,4.1,-0.3,"2,061","1,109.06",-12.33%,297,791.7%,3.7,-19.33%,45.65%,-25.68%,"6,231,085","975,741",18.57%,11,,,,,,,,,,
DFS Lab,https://www.crunchbase.com/organization/dfs-lab,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Digital Financial Services Innovation Lab (DFS Lab) is an early-stage incubator that supports high potential entrepreneurs refine, grow and launch fintech businesses in developing countries.  Focused on empowering communities in sub-Saharan Africa and South East Asia, DFS Lab delivers mentorship and strategic counsel to early-stage start-ups pioneering transformative business models that empower the poorest, profitably, and at scale. We give the highest quality entrepreneurs access to extensive networks and relevant, world-class advice on how to build successful ventures that change the way low-income consumers interact with digital financial services.",10,https://twitter.com/TheDFSLab,,https://www.facebook.com/thedfslab,,Active,DFS Lab is a fintech incubator that empowers communities through mentorship and strategic advice to early-stage startups.,2016-01-01,year,,,,,,http://www.dfslab.net/,info@dfslab.cariboudigital.net,,,Accelerator,Seed,7,7,,5,,,,2019-02-14,24,"15,774",-0.2,-0.5,-0.9,"1,552","4,139.75",39.9%,504,76.25%,2.85,14.32%,31.79%,12.87%,"8,159,515","-2,297,837",-21.97%,23,,,,,,,,,,
Columbia Ventures,https://www.crunchbase.com/organization/columbia-ventures,"Vancouver, Washington, United States",,,"West Coast, Western US",,,3,https://www.twitter.com/wordpressdotcom,,,,Active,Columbia Ventures is a venture capital firm based in Vancouver that finances early stage investments of the telecommunications industry.,1987-01-01,year,,,,,,http://www.colventures.com,info@colventures.com,(360) 816-1840,,Venture Capital,Early Stage Venture,5,7,,5,1,1,,,,"17,622",-0.2,-0.3,-0.3,487,281.25,229.59%,18,-92.21%,1.7,-57.45%,63.24%,63.24%,"16,982,768","-5,841,286",-25.59%,15,,,9,,,,,3584230,USD,3584230
Vault Capital,https://www.crunchbase.com/organization/vault-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Vault Capital believes there are elegant solutions to even the most complex problems; that great teams build industry-leading companies; and that fair dealing companies create a cohesive and strong community. They are an ambitious group that is committed to the scientists and entrepreneurs they work with and focused on supporting them as dauntingly launch market-leading companies. They are dedicated to creating businesses and developing new markets with the highest ethics and integrity. The firm's advisors have worked on boards together for years and have had ample opportunity to refine the art of seeing that the impossible is done before lunch so they can put their heads together for the big strategic challenges over dinner. They believe that it is trust and respect for one another that cultivates the greatest brilliance, leadership and results. They listen well and support individuality, quirky visions, and passionate entrepreneurial teams.",,,,,,Active,Vault Capital backs entrepreneurial teams with innovative solutions and the exceptional skills needed to create marketplaces around them.,1997-08-01,month,,,,,,http://www.vaultcapital.com,petra@vaultcapital.com,(206) 478-4786,,Venture Capital,Seed,5,7,,1,2,2,,,,"19,883",0.5,1.1,2.8,,228.72,-100%,,,,,,,,,,24,,,,,,,,,,
Cowles Company,https://www.crunchbase.com/organization/cowlescompany,"Spokane, Washington, United States",,,"West Coast, Western US",,"Cowles Company is a fourth generation family-owned enterprise that operates a portfolio of legacy companies and seeks to invest in high potential growth businesses for the long-term benefit of shareholders, customers, employees and the communities in which it operates.",,,,,,Active,Operates a portfolio of legacy companies and seeks to invest in high potential growth businesses,1890-01-01,year,,,,,,http://www.cowlescompany.com,,,,Venture Capital,,5,7,,1,,,,,,"24,360",0.9,3.4,2.6,660,"1,212",-50.58%,3,-94.65%,1.51,-34.82%,49.26%,-0.18%,"15,125,309","5,989,079",65.55%,3,,,5,,,,,8885813,USD,8885813
Kirlan Venture Capital,https://www.crunchbase.com/organization/kirlan-venture-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Kirlan Venture Capital (KVC) is a Seattle-based venture capital firm. KVC might be viewed as an opportunistic investor focusing more on investing in exceptional or promising technology companies with seasoned management than in companies within specific business sectors. Over the years they have invested in early to mezzanine stage companies in the Healthcare, Life Sciences, Internet, Software, Communications, Specialty Retail, Manufacturing and other technology sectors. They focus primarily on companies located in the Puget Sound area of Washington although they have often invested in exceptional opportunities in other parts of the country or even abroad. KVC was founded in 1992 and is the General Partner of two very successful private venture investment funds. Since inception KVC Partnerships have invested in 36 portfolio companies. Of these only eight companies remain in our portfolio. The remaining 28 have exited the portfolio; 14 have gone public, 9 were sold to other companies (8 of which were sold to public companies or companies that later went public) and only 5 of the 36 were unable to succeed with their business venture. Their goal is to assist talented entrepreneurs in building successful businesses. Aside from our financial investment, as a partner with the company's management team, they assist when needed on operational, strategic, financial and recruitment issues.",,,,,,Active,Kirlan Venture Capital (KVC) is a Seattle-based venture capital firm. KVC might be viewed as an opportunistic investor focusing more on,,,,,,,,http://www.kirlanvc.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,7,,1,3,3,,,,"26,826",-0.1,-0.1,0,,26.21,,,,,,,,,,,2,,,,,,,,,,
Microsoft BizSpark,https://www.crunchbase.com/organization/microsoft-bizspark,"Redmond, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Microsoft BizSpark has been replaced by Microsoft for Startups. Microsoft BizSpark is a global program provides technology, support, visibility, and community to promising startups and entrepreneurs. Launched by Microsoft, it enables startups to access Microsoft software development tools, connecting them with key industry players, and providing marketing visibility to help entrepreneurs start a business.  Microsoft BizSpark was launched in Redmond, Washington.",280,https://twitter.com/msft4startups,https://www.linkedin.com/company/microsoft-for-startups-north-america/,https://www.facebook.com/Microsoft4Startups/,,Closed,"Microsoft BizSpark provided technology, support, and community to promising startups now supported by Microsoft for Startups.",,,,,2018-02-14,day,,https://startups.microsoft.com,bizSpark@microsoft.com,,,Accelerator,,6,7,,,,,,,,"28,155",-0.3,-0.4,-0.9,,,,,,,,,,,,,12,,,,,,,,,,
eFund,https://www.crunchbase.com/organization/efund,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"eFund is an investment partnership focused on early-stage investments in communications and Internet companies. We are experienced company founders and builders who have been actively involved in starting, growing, managing, financing and supporting high-growth technology companies. We have been engaged both in senior management positions, as advisors and investors. As investors, we have invested in over 60 high-tech investments in the past few years which have a combined equity today of over $20 billion.",1,,,,,Active,eFund is an investment partnership focused on early-stage investments in communications and Internet companies.,,,,,,,,http://www.efundllc.com,hr@efundllc.com,206.389.4901,,Venture Capital,,6,7,,3,1,1,,,,"50,449",0.5,1.1,0.6,,,,,,,,,,,,,5,,,,,,,,,,
Guide Ventures,https://www.crunchbase.com/organization/guide-ventures,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Guide Ventures, LLC was a seed and early stage venture capital fund focused on the entrepreneur. The Guide Fund II invested in new media, security software and financial systems. In addition to investments, Guide also provided experienced managers as consultants to companies for interim assignments.",,,,,,Active,"Guide Ventures is an American seed- and early-stage venture capital fund focused on new media, security software, and financial systems.",1999-01-01,year,,,,,,http://www.guideventures.com,info@guideassociates.org,,,Venture Capital,Late Stage Venture,6,7,,1,1,1,,,,"52,558",-0.1,-0.2,-0.4,183,106.11,,5,,1,,100%,,"27,398,380",,,3,,,,,,,,,,
Pioneer Square Labs,https://www.crunchbase.com/organization/pioneer-square-labs,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"PSL is a startup studio and venture capital fund. PSL exists to champion the next generation of founders by bringing together world-class talent, big ideas, and investment capital. Building a great startup is hard. Really hard. It requires domain expertise, uncommon talent, great execution, perfect timing, and a little luck. We work with the best entrepreneurs in the Pacific Northwest to turn the best ideas into fully-funded companies with rapid customer adoption. If you are an experienced execution-oriented business person or technologist looking to run and build a startup that is ready to take off, come talk with us.",70,https://twitter.com/psl,https://www.linkedin.com/company/pioneer-square-labs/,https://www.facebook.com/PioneerSquareLabs,$1M to $10M,Active,Pioneer Square Labs is a startup studio and venture capital fund that creates and launches technology startups.,2015-10-01,month,,,,,For Profit,https://psl.com,hello@psl.com,206-202-2227,,Incubator,"Early Stage Venture, Seed",6,6,,2,,,,,,596,-0.6,-1.1,-3.4,"18,058","14,344.66",144.36%,119,105.72%,2.75,6.26%,35.66%,-10.89%,"1,672,433","-1,113,811",-39.98%,34,2,,,1,1,Computing; Calculating,Advertising; business,,,
Curious Capital,https://www.crunchbase.com/organization/curious-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Curious Capital is a venture capital firm focused on seed and pre-seed technology investments in The Pacific Northwest.,2017-01-01,year,,,,,,https://curious.vc,hello@curious.vc,,,Venture Capital,Seed,6,6,,,,,,,,"14,086",1,0.1,0.4,155,451.86,-73.74%,,,1,-13.73%,100%,15.91%,"28,804,983","12,368,292",75.25%,3,,,,,,,,,,
Acorn Ventures,https://www.crunchbase.com/organization/acorn-ventures-2,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Acorn Ventures is an early-stage investment fund based in Bellevue, Washington. Acorn was founded by Rufus W. Lumry in 1991 after his retirement as EVP/CFO of McCaw Cellular Communications (now AT&T Wireless). Its mission is to find, fund and nurture early-stage companies that present extraordinary opportunities to make industry-changing leaps in technology and applications.",,,,,,Active,"Acorn Ventures is an early-stage investment fund based in Bellevue, Washington. Acorn was founded by Rufus W. Lumry in 1991 after his",,,,,,,,http://www.acornventures.net,info@acornventures.net,425-462-6144,,Venture Capital,Early Stage Venture,4,6,,,2,2,,,,"19,709",-0.1,1.4,2.2,91,93.53,-47.84%,7,-99.26%,2,-84.62%,,,"30,137,299","13,593,314",82.16%,5,,,,,,,,,,
Eagle River Holdings,https://www.crunchbase.com/organization/eagle-river-holdings,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Eagle River Holdings, L.L.C. invests in telecommunication and technology communications. The company is based in Kirkland, Washington.  Nothing is publicly known about the organization other than this [announcement](http://www.dmwmedia.com/news/2008/08/12/video-news-aggregation-start-1cast-nabs-funding).  If you have more information, please update this profile.""",7,,,,,Active,"Eagle River Holdings, L.L.C. invests in telecommunication and technology communications. The company is based in Kirkland, Washington.",,,,,,,,http://www.eagleriverholdingsllc.com,brian@eagleriverholdingsllc.com,281-296-5708,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo",5,6,,2,3,3,,,,"20,051",-0.1,0,-0.3,,,,,,,,,,,,,7,,,,,,,,,,
Outlines Venture Group,https://www.crunchbase.com/organization/outlinesventuregroup,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Seed stage investment of deep mentorship in exchange for equity, consulting for later stage companies, and CEO coaching.",,https://www.twitter.com/seomom,https://www.linkedin.com/in/gillianmuessig,https://www.facebook.com/ceocoachpodcast,,Active,"Idea & seed stage mentoring in exchange for equity, fee-based coaching, and subscription services for entrepreneurs & investors",2013-12-20,day,,,,,,http://outlinesventure.com/,anne@outlinesventure.com,(206)930-8133,,"Angel Group, Venture Capital",Seed,6,6,,,1,1,,,,"25,752",0.5,0.2,2.2,155,345.64,5.83%,,,1,-50%,100%,100%,"28,803,543","2,905,659",11.22%,5,,,,,,,,,,
Curious Office Partners,https://www.crunchbase.com/organization/curious-office-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,[Curious Office](http://www.curiousoffice.com) is both a seed stage investment firm and a software development company.,10,http://twitter.com/curiousoffice,http://www.linkedin.com/in/kellysmith,http://www.facebook.com/kellyedwardsmith,,Active,Curious Office is both a seed stage investment firm and a software development company.,,,,,,,,http://www.curiousoffice.com,info@curiousoffice.com,(206) 972-6600,,Venture Capital,"Early Stage Venture, Seed",5,6,,,2,2,,,,"27,265",-0.4,-0.3,-0.4,,49.77,-100%,,,,,,,,,,5,,,,,,,,,,
Digital Partners,https://www.crunchbase.com/organization/digital-partners-2,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Digital Partners is a venture capital firm whose mission is to help talented entrepreneurs build great technology companies. The company strives to promote growth and the success of its portfolio companies through hands-on counsel and assistance.,,,,,,Active,"Digital Partners is a Bellevue, Washington-based technology fund.",,,,,,,,http://www.digitalpartnersvc.com,,,,Venture Capital,,5,6,,1,4,4,,,,"68,573",-0.1,-0.1,-0.5,,,,,,,,,,,,,4,,,,,,,,,,
